report_id,state_id,district_id,event_id,report_datetime,reporter_id,reporter_type,lat,lon,observation_type,damage_severity,weather_at_site,rainfall_observed_mm,visibility_m,verification_status,ai_validation_score,photo_path
570,3,24,302,2024-11-11 19:53:02,FIELD_4847,District Admin,23.91979,99.48445,Flooding,Severe,Heavy Rain,771.8,76.3,Under Review,0.68,photos/FR00570.jpg
571,5,42,715,2019-12-25 16:22:07,FIELD_2484,NDMA Officer,21.96695,97.38023,Crack Observed,Severe,Heavy Rain,697.0,199.8,Archived,0.33,photos/FR00571.jpg
572,1,2,502,2019-08-15 06:45:41,FIELD_5188,Police,23.78244,91.16385,Landslide Observed,Moderate,Heavy Rain,492.9,15.4,Under Review,0.01,photos/FR00572.jpg
573,3,32,668,2024-11-23 21:55:46,FIELD_9822,Citizen,25.25422,95.7838,Road Blocked,Severe,Clear,286.8,183.9,Archived,0.13,photos/FR00573.jpg
574,6,52,,2023-11-23 08:52:16,FIELD_5891,District Admin,28.33771,99.64198,Village Isolated,None,Rain,931.7,48.8,Rejected,0.88,photos/FR00574.jpg
575,1,4,968,2023-08-15 07:41:21,FIELD_1394,GSI Geologist,26.62099,90.09844,Flooding,Moderate,Heavy Rain,807.1,188.0,Archived,0.64,
576,6,53,163,2018-04-17 06:35:09,FIELD_6662,Forest Guard,28.37062,91.43272,Crack Observed,Severe,Cloudy,313.8,195.1,Rejected,0.01,photos/FR00576.jpg
577,1,7,772,2021-07-11 12:46:28,FIELD_9840,Police,26.54084,92.48474,Village Isolated,Minor,Rain,435.4,190.3,Under Review,1.0,photos/FR00577.jpg
578,6,47,82,2020-07-03 17:49:39,FIELD_4038,NDMA Officer,29.82262,99.19266,Village Isolated,Minor,Clear,926.5,127.2,Submitted,0.97,photos/FR00578.jpg
579,8,60,334,2020-05-21 19:39:40,FIELD_1157,Citizen,24.6566,96.06164,Damage,Moderate,Clear,117.0,78.7,Under Review,0.8,photos/FR00579.jpg
580,4,39,37,2019-11-28 04:22:29,FIELD_5218,Police,27.69715,90.85992,Landslide Observed,Minor,Clear,349.1,125.8,Submitted,0.39,photos/FR00580.jpg
581,4,37,,2021-09-08 12:08:54,FIELD_6887,GSI Geologist,26.62001,94.85162,Crack Observed,Minor,Clear,976.3,2.7,Rejected,0.04,
582,3,27,,2021-04-11 06:57:28,FIELD_9657,District Admin,25.12457,90.73586,Village Isolated,None,Rain,170.4,81.3,Rejected,0.99,photos/FR00582.jpg
583,4,39,,2020-09-09 13:44:43,FIELD_8266,Forest Guard,27.31151,91.1005,Landslide Observed,Severe,Cloudy,530.3,139.3,Archived,0.33,
584,4,33,,2024-12-05 08:07:52,FIELD_7292,GSI Geologist,23.85515,99.73946,Road Blocked,Minor,Clear,556.9,23.5,Archived,0.33,
585,2,16,,2018-08-08 11:09:53,FIELD_9147,GSI Geologist,23.80235,90.65912,Landslide Observed,None,Rain,481.0,160.8,Under Review,0.88,photos/FR00585.jpg
586,6,54,641,2019-12-12 13:04:07,FIELD_3560,Police,29.29872,91.92875,Road Blocked,Severe,Heavy Rain,402.0,11.6,Rejected,0.31,
587,3,27,943,2021-07-27 02:14:55,FIELD_5634,GSI Geologist,25.08481,90.58973,Damage,Moderate,Rain,683.2,16.8,Archived,0.23,photos/FR00587.jpg
588,6,50,,2020-01-23 02:42:20,FIELD_8273,Police,23.66841,92.58812,Road Blocked,Minor,Rain,767.4,186.7,Archived,0.82,
589,4,38,735,2024-02-08 11:01:41,FIELD_5360,GSI Geologist,29.66337,98.65262,Crack Observed,Minor,Clear,889.1,114.9,Rejected,0.38,photos/FR00589.jpg
590,7,56,919,2024-10-07 17:05:16,FIELD_3534,Police,29.37441,97.78188,Flooding,Minor,Heavy Rain,560.1,128.8,Under Review,0.75,photos/FR00590.jpg
591,5,43,825,2022-11-13 16:01:16,FIELD_8700,District Admin,29.7615,97.80128,No Activity,Severe,Rain,248.2,171.3,Rejected,0.11,
592,4,35,434,2021-10-18 19:31:51,FIELD_6023,Forest Guard,22.99878,91.62274,No Activity,None,Heavy Rain,425.1,190.1,Submitted,0.69,
593,1,8,916,2020-02-26 09:52:16,FIELD_3067,GSI Geologist,24.14437,98.62133,Crack Observed,Moderate,Clear,448.3,172.9,Under Review,0.85,photos/FR00593.jpg
594,4,34,431,2022-11-22 23:10:48,FIELD_2913,NDMA Officer,26.09931,97.5263,Flooding,Minor,Heavy Rain,733.7,42.5,Archived,0.65,photos/FR00594.jpg
595,3,27,678,2021-10-15 14:25:10,FIELD_8822,Forest Guard,25.09111,90.52838,Damage,Severe,Rain,34.0,161.0,Under Review,0.94,
596,3,24,768,2021-02-18 23:25:51,FIELD_5621,GSI Geologist,23.87056,99.00523,Crack Observed,Minor,Clear,639.9,156.8,Archived,0.88,
597,6,52,380,2022-03-05 06:38:35,FIELD_5232,GSI Geologist,28.46187,99.85776,Flooding,Minor,Rain,336.6,67.4,Under Review,0.39,photos/FR00597.jpg
598,6,49,216,2020-04-23 11:32:33,FIELD_4010,NDMA Officer,29.27802,98.69016,Flooding,Minor,Clear,999.7,179.7,Verified,0.78,photos/FR00598.jpg
599,1,11,752,2024-01-05 20:57:16,FIELD_3341,Forest Guard,22.72409,90.98398,No Activity,Minor,Heavy Rain,60.2,143.5,Archived,0.99,photos/FR00599.jpg
600,7,56,,2024-12-13 00:58:04,FIELD_7604,NDMA Officer,29.66014,97.84221,Road Blocked,None,Heavy Rain,811.0,108.1,Verified,0.78,photos/FR00600.jpg
601,7,57,554,2023-02-08 08:10:32,FIELD_5677,District Admin,23.41269,93.35988,Flooding,Minor,Clear,56.6,96.4,Under Review,0.8,photos/FR00601.jpg
602,2,15,892,2020-03-06 12:21:26,FIELD_3286,GSI Geologist,27.11676,98.72556,No Activity,Severe,Heavy Rain,993.8,112.9,Submitted,0.59,
603,8,61,596,2023-11-04 04:08:42,FIELD_8712,District Admin,26.6077,90.28462,Village Isolated,Moderate,Rain,36.1,77.6,Submitted,0.35,photos/FR00603.jpg
604,4,34,,2018-06-16 03:04:20,FIELD_8835,Police,26.02303,97.34295,Landslide Observed,Severe,Clear,196.7,150.8,Rejected,0.82,photos/FR00604.jpg
605,1,10,,2019-07-07 13:27:16,FIELD_8081,Citizen,23.88497,97.51469,Damage,Moderate,Rain,623.5,19.5,Submitted,0.09,
606,4,37,930,2023-06-27 12:21:00,FIELD_3859,Citizen,26.83358,94.45119,Damage,Minor,Heavy Rain,901.1,7.9,Submitted,0.99,photos/FR00606.jpg
607,4,36,614,2021-01-14 20:49:55,FIELD_6716,NDMA Officer,25.62071,90.4932,Landslide Observed,Moderate,Clear,809.7,165.3,Archived,0.81,photos/FR00607.jpg
608,1,4,618,2023-10-14 14:41:47,FIELD_8089,Police,26.99513,90.60812,Crack Observed,Minor,Cloudy,216.8,189.5,Rejected,0.83,photos/FR00608.jpg
609,2,14,366,2020-06-10 15:40:59,FIELD_3605,Citizen,22.85872,93.03736,Crack Observed,Minor,Heavy Rain,242.3,143.9,Verified,0.31,photos/FR00609.jpg
610,6,50,753,2024-03-21 05:33:17,FIELD_3937,Forest Guard,23.76178,92.59848,No Activity,Moderate,Clear,995.4,115.1,Submitted,0.4,
611,8,61,361,2023-04-03 03:52:33,FIELD_3386,GSI Geologist,26.52622,90.02661,Damage,Minor,Cloudy,691.0,28.7,Archived,0.72,photos/FR00611.jpg
612,3,32,247,2022-06-24 18:37:36,FIELD_5397,Citizen,25.56778,96.06311,Landslide Observed,Moderate,Heavy Rain,442.4,101.3,Under Review,0.26,photos/FR00612.jpg
613,3,25,86,2021-03-24 18:05:56,FIELD_3709,Citizen,26.18681,96.55691,No Activity,None,Rain,182.6,149.9,Submitted,0.74,photos/FR00613.jpg
614,1,5,52,2020-03-30 19:45:37,FIELD_2269,Police,23.53354,94.925,Landslide Observed,None,Clear,566.8,26.9,Rejected,0.25,photos/FR00614.jpg
615,3,30,,2021-09-22 04:56:22,FIELD_9668,NDMA Officer,25.92634,92.6022,Village Isolated,None,Cloudy,800.4,63.6,Submitted,0.58,
616,7,58,,2024-02-13 17:06:12,FIELD_6296,Citizen,26.94668,94.61036,Village Isolated,Minor,Heavy Rain,442.9,45.0,Submitted,0.81,photos/FR00616.jpg
617,5,45,,2023-08-26 05:29:15,FIELD_8555,GSI Geologist,28.85181,94.81596,Crack Observed,Moderate,Clear,905.2,90.2,Under Review,0.95,photos/FR00617.jpg
618,2,15,,2023-12-16 10:33:41,FIELD_8295,District Admin,27.21443,98.74049,No Activity,Moderate,Cloudy,833.8,96.2,Submitted,0.08,photos/FR00618.jpg
619,1,1,,2019-06-18 18:41:33,FIELD_7778,District Admin,27.34408,90.12375,Landslide Observed,Moderate,Cloudy,949.3,135.5,Rejected,0.02,
620,1,5,,2023-11-22 09:39:55,FIELD_7985,Forest Guard,23.67786,94.91555,Landslide Observed,Moderate,Rain,855.2,195.2,Rejected,0.25,photos/FR00620.jpg
621,1,3,849,2022-09-27 21:19:21,FIELD_1506,NDMA Officer,27.39618,98.66029,Village Isolated,Minor,Clear,82.9,63.2,Verified,0.92,photos/FR00621.jpg
622,4,37,626,2024-11-29 23:17:29,FIELD_7659,NDMA Officer,27.0473,94.91705,Damage,Moderate,Heavy Rain,406.2,156.1,Rejected,0.8,photos/FR00622.jpg
623,3,32,622,2020-10-13 23:50:17,FIELD_5205,Citizen,25.38971,95.56511,Damage,Minor,Heavy Rain,149.7,94.4,Submitted,0.84,
624,2,20,268,2020-03-29 12:23:58,FIELD_9195,Forest Guard,23.45547,93.48477,Damage,Severe,Heavy Rain,337.5,51.6,Submitted,0.74,
625,6,50,813,2024-09-16 12:27:12,FIELD_2591,Forest Guard,23.68509,92.44575,Landslide Observed,Minor,Clear,947.3,113.5,Rejected,0.35,photos/FR00625.jpg
626,4,36,,2020-10-10 03:42:24,FIELD_1764,GSI Geologist,25.37244,90.66434,Village Isolated,Minor,Clear,902.3,181.2,Rejected,0.75,photos/FR00626.jpg
627,8,60,,2024-09-23 11:17:00,FIELD_1307,Citizen,24.49167,95.82574,Crack Observed,Severe,Rain,848.0,13.0,Submitted,0.23,photos/FR00627.jpg
628,5,43,790,2020-02-23 03:26:08,FIELD_8278,NDMA Officer,30.00429,97.56602,Village Isolated,Moderate,Rain,62.8,145.1,Archived,0.12,
629,8,59,456,2018-09-02 04:33:15,FIELD_8194,Police,25.89741,92.57478,Landslide Observed,Severe,Heavy Rain,534.9,180.3,Verified,0.43,photos/FR00629.jpg
630,1,10,232,2021-12-23 13:24:35,FIELD_7413,Forest Guard,23.78008,97.72523,Flooding,Severe,Clear,312.9,24.3,Under Review,0.78,
631,1,2,443,2021-11-21 07:54:16,FIELD_6699,NDMA Officer,23.66744,91.50809,Flooding,Severe,Clear,899.1,182.5,Archived,0.25,photos/FR00631.jpg
632,3,24,448,2022-02-10 05:28:08,FIELD_8900,NDMA Officer,23.92119,99.32898,No Activity,None,Heavy Rain,131.2,18.5,Verified,0.8,
633,6,49,,2019-09-30 20:24:01,FIELD_1174,Police,29.48452,98.55759,Crack Observed,Moderate,Clear,362.4,90.5,Verified,0.75,photos/FR00633.jpg
634,4,35,,2020-05-21 03:15:21,FIELD_1891,Citizen,23.17639,91.79705,Flooding,Severe,Cloudy,687.0,9.0,Archived,0.58,
635,2,19,644,2024-04-01 01:21:40,FIELD_9739,Citizen,24.45075,96.29145,Landslide Observed,Severe,Cloudy,671.2,33.0,Under Review,0.8,
636,2,14,761,2018-04-29 23:59:16,FIELD_3436,GSI Geologist,22.33913,92.96741,No Activity,Severe,Clear,849.9,175.0,Verified,0.72,photos/FR00636.jpg
637,3,26,469,2020-11-13 04:20:37,FIELD_6762,Citizen,23.56976,90.56192,Landslide Observed,Minor,Clear,391.4,179.8,Submitted,0.44,photos/FR00637.jpg
638,4,37,825,2021-05-17 02:13:12,FIELD_4159,Forest Guard,27.04806,94.70551,Damage,Severe,Cloudy,780.5,48.7,Under Review,0.51,
639,1,10,634,2020-05-07 05:10:31,FIELD_6891,NDMA Officer,23.5114,97.53064,Damage,Severe,Heavy Rain,614.4,3.7,Under Review,0.56,photos/FR00639.jpg
640,6,53,,2022-10-03 06:33:22,FIELD_9159,NDMA Officer,28.40186,91.37357,Damage,Moderate,Rain,892.0,150.9,Submitted,0.64,photos/FR00640.jpg
641,2,21,528,2020-01-19 06:51:32,FIELD_4791,NDMA Officer,24.00812,99.64259,Damage,Severe,Rain,430.6,45.0,Rejected,0.84,photos/FR00641.jpg
642,1,1,624,2022-03-23 13:39:03,FIELD_1625,Forest Guard,27.23319,90.52114,Village Isolated,Moderate,Heavy Rain,373.0,159.4,Rejected,0.28,photos/FR00642.jpg
643,1,4,970,2020-01-24 16:09:21,FIELD_1945,GSI Geologist,26.61283,90.35047,No Activity,Severe,Cloudy,488.6,106.0,Submitted,0.16,photos/FR00643.jpg
644,2,17,193,2018-05-29 09:37:20,FIELD_6253,Police,23.52583,93.16033,Damage,Severe,Clear,895.0,109.1,Rejected,0.92,
645,3,31,,2022-08-11 17:55:10,FIELD_5632,District Admin,27.98517,95.55468,No Activity,Minor,Clear,382.8,102.1,Archived,0.33,
646,1,11,230,2019-03-12 01:47:30,FIELD_9785,GSI Geologist,22.55227,90.88947,Landslide Observed,Minor,Rain,898.4,23.4,Rejected,0.16,photos/FR00646.jpg
647,1,6,567,2024-08-03 19:47:47,FIELD_6661,NDMA Officer,26.49609,97.26369,Flooding,Minor,Clear,208.3,173.1,Submitted,0.88,photos/FR00647.jpg
648,1,6,368,2018-11-13 08:53:07,FIELD_3083,NDMA Officer,26.63919,97.35323,Flooding,Severe,Heavy Rain,258.3,185.0,Rejected,0.73,
649,2,22,619,2024-10-28 09:43:19,FIELD_3523,Forest Guard,22.81972,96.1775,No Activity,Moderate,Heavy Rain,561.8,178.7,Archived,0.27,
650,3,30,208,2023-09-27 05:48:21,FIELD_7056,District Admin,25.39603,92.9102,Damage,Moderate,Clear,375.5,10.2,Under Review,0.2,photos/FR00650.jpg
651,3,29,,2019-01-18 10:52:17,FIELD_4335,Forest Guard,25.8749,99.03461,Road Blocked,Minor,Clear,136.9,62.6,Submitted,0.57,photos/FR00651.jpg
652,3,25,891,2021-08-21 06:20:29,FIELD_6733,Police,26.26942,96.72459,Flooding,Moderate,Clear,657.8,180.2,Rejected,0.69,photos/FR00652.jpg
653,6,51,,2018-12-31 13:33:36,FIELD_7031,NDMA Officer,29.847,90.88765,Damage,Minor,Clear,916.1,76.3,Verified,0.79,photos/FR00653.jpg
654,1,7,633,2021-06-30 11:18:10,FIELD_4739,District Admin,26.38985,92.19175,Flooding,Severe,Cloudy,198.5,56.2,Verified,0.24,
655,4,34,778,2021-04-16 01:53:03,FIELD_1066,District Admin,25.79169,97.65465,Village Isolated,Severe,Cloudy,495.7,51.7,Submitted,0.78,
656,6,54,446,2020-07-31 01:09:38,FIELD_8656,NDMA Officer,29.83213,91.60854,Damage,None,Cloudy,388.7,147.6,Under Review,0.31,photos/FR00656.jpg
657,4,39,437,2021-01-13 22:07:48,FIELD_4361,Forest Guard,27.26382,91.14758,Road Blocked,Severe,Cloudy,201.2,176.6,Submitted,0.56,
658,4,39,595,2022-04-03 09:35:51,FIELD_1825,Police,27.4675,91.02226,Flooding,None,Rain,99.3,138.5,Under Review,0.14,
659,4,33,898,2021-07-10 08:14:33,FIELD_4082,Forest Guard,23.93224,100.17308,No Activity,Moderate,Clear,879.4,108.9,Archived,0.39,
660,6,50,409,2022-06-15 16:55:26,FIELD_2037,District Admin,24.12771,92.41122,No Activity,Severe,Rain,726.9,32.7,Verified,0.54,
661,2,21,24,2023-10-07 06:39:22,FIELD_8366,Citizen,24.08917,99.53225,Road Blocked,Moderate,Rain,100.9,122.2,Under Review,0.99,photos/FR00661.jpg
662,2,14,,2020-04-01 11:22:37,FIELD_1071,Citizen,22.66497,92.9505,Crack Observed,Minor,Rain,257.4,106.1,Under Review,0.55,
663,6,53,279,2019-08-21 18:11:58,FIELD_5177,Forest Guard,28.36513,91.30429,Damage,Minor,Heavy Rain,917.9,91.6,Verified,0.39,
664,2,14,,2021-08-05 05:13:16,FIELD_7922,Police,22.92789,93.04445,Flooding,None,Rain,56.1,184.4,Archived,0.88,photos/FR00664.jpg
665,5,44,656,2022-09-23 18:07:58,FIELD_1141,Police,29.01558,98.70442,Road Blocked,None,Cloudy,922.3,128.5,Rejected,0.71,photos/FR00665.jpg
666,3,29,,2022-06-22 20:47:36,FIELD_9642,Forest Guard,25.94486,99.07291,Landslide Observed,Minor,Clear,333.6,190.9,Under Review,0.54,photos/FR00666.jpg
667,2,16,451,2024-12-18 03:25:31,FIELD_3737,NDMA Officer,23.35847,90.4423,Damage,None,Rain,387.7,27.5,Under Review,0.59,
668,6,47,,2022-08-20 01:34:55,FIELD_3605,Forest Guard,29.44584,98.99103,Road Blocked,Severe,Rain,649.3,123.3,Under Review,0.43,
669,2,20,944,2024-01-31 08:58:25,FIELD_7569,GSI Geologist,23.54746,93.56521,Landslide Observed,Severe,Rain,442.2,58.9,Under Review,0.14,photos/FR00669.jpg
670,5,45,679,2023-05-15 20:15:02,FIELD_3051,GSI Geologist,28.62337,95.03306,Village Isolated,Minor,Cloudy,263.1,112.4,Under Review,0.4,
671,1,12,57,2024-02-11 15:57:15,FIELD_7881,Forest Guard,27.12619,97.86851,Crack Observed,Minor,Clear,433.5,4.7,Rejected,0.99,
672,2,15,449,2022-09-27 20:15:29,FIELD_7670,Police,27.07856,98.87379,Crack Observed,Moderate,Cloudy,616.1,160.7,Archived,0.67,photos/FR00672.jpg
673,3,25,,2021-08-07 20:29:45,FIELD_9208,Police,26.37049,97.0748,No Activity,Moderate,Heavy Rain,893.4,196.6,Submitted,0.23,photos/FR00673.jpg
674,3,32,,2020-08-27 20:03:28,FIELD_4289,Forest Guard,25.46028,95.87104,Flooding,Severe,Rain,832.4,115.9,Under Review,0.15,
675,3,24,,2018-08-28 16:39:30,FIELD_3435,Forest Guard,24.09887,98.98527,No Activity,Minor,Heavy Rain,636.7,7.3,Under Review,0.08,photos/FR00675.jpg
676,1,3,878,2018-11-27 12:14:32,FIELD_8040,Forest Guard,27.16375,98.64997,Village Isolated,Minor,Rain,339.8,62.2,Verified,0.04,
677,7,57,276,2024-04-03 03:58:16,FIELD_9043,Police,23.82173,92.89538,Village Isolated,Moderate,Clear,911.3,63.0,Verified,0.34,photos/FR00677.jpg
678,4,37,915,2019-09-06 15:04:49,FIELD_1925,Forest Guard,26.74175,94.93889,Damage,Moderate,Cloudy,109.0,198.4,Rejected,0.82,photos/FR00678.jpg
679,4,37,47,2022-07-12 12:46:11,FIELD_7619,NDMA Officer,26.91679,94.41597,Damage,Severe,Heavy Rain,93.2,133.8,Rejected,0.0,
680,1,3,417,2021-11-25 03:27:33,FIELD_7889,GSI Geologist,27.27544,98.71042,Road Blocked,Minor,Rain,762.8,82.8,Verified,0.92,photos/FR00680.jpg
681,8,59,868,2022-03-31 14:39:20,FIELD_9033,Police,25.50383,92.29458,Damage,Minor,Clear,81.7,82.3,Verified,0.51,photos/FR00681.jpg
682,7,57,735,2022-09-04 00:47:25,FIELD_9806,Police,23.81229,93.35913,No Activity,Minor,Rain,599.5,180.1,Under Review,0.92,photos/FR00682.jpg
683,6,48,,2020-12-05 14:15:32,FIELD_6294,District Admin,26.6478,94.62795,Damage,Moderate,Cloudy,49.7,172.4,Under Review,0.92,
684,2,15,,2019-02-21 00:13:47,FIELD_9110,Forest Guard,27.04352,98.69341,Flooding,Minor,Rain,643.4,57.5,Verified,0.78,photos/FR00684.jpg
685,4,38,354,2022-03-30 23:39:15,FIELD_5626,Police,29.87606,98.62298,Landslide Observed,Minor,Heavy Rain,943.1,25.9,Under Review,0.72,photos/FR00685.jpg
686,3,31,,2022-05-04 07:28:23,FIELD_4458,Police,28.18061,95.53305,Damage,Minor,Clear,562.9,2.0,Under Review,0.63,photos/FR00686.jpg
687,7,56,,2022-10-03 20:46:22,FIELD_5777,GSI Geologist,29.15061,97.59608,Road Blocked,Moderate,Cloudy,66.0,127.2,Verified,0.12,photos/FR00687.jpg
688,3,28,358,2024-08-04 06:31:53,FIELD_1824,District Admin,29.28714,93.1287,Village Isolated,Severe,Clear,342.4,72.7,Archived,0.57,
689,6,50,542,2023-10-10 04:06:31,FIELD_6746,Forest Guard,24.06163,92.24586,Village Isolated,Severe,Cloudy,993.9,44.6,Verified,0.92,
690,5,46,709,2021-07-11 12:11:58,FIELD_4546,NDMA Officer,22.9388,97.7884,Flooding,Moderate,Rain,610.4,58.5,Rejected,0.93,photos/FR00690.jpg
691,6,51,276,2024-04-25 15:20:47,FIELD_8742,District Admin,29.78973,90.92813,Flooding,Severe,Cloudy,523.0,14.7,Submitted,0.79,
692,2,20,97,2020-09-19 03:24:56,FIELD_5194,GSI Geologist,23.58447,93.55922,Damage,None,Cloudy,767.2,127.1,Under Review,0.05,
693,7,55,,2023-06-28 22:08:25,FIELD_1327,Police,28.69458,94.15402,No Activity,Moderate,Heavy Rain,668.7,37.1,Under Review,0.18,
694,5,43,899,2020-11-05 21:48:09,FIELD_8422,District Admin,30.06799,97.3976,Landslide Observed,None,Clear,255.3,98.2,Under Review,0.51,photos/FR00694.jpg
695,6,48,248,2022-03-30 14:03:50,FIELD_9104,Police,26.75616,95.14087,Village Isolated,Moderate,Cloudy,620.3,124.3,Verified,0.39,photos/FR00695.jpg
696,6,52,371,2023-10-11 03:41:02,FIELD_9934,Police,28.39447,99.54438,Road Blocked,Minor,Heavy Rain,973.1,178.1,Verified,0.53,
697,1,10,19,2020-12-29 07:44:47,FIELD_2714,GSI Geologist,23.48287,97.81686,Crack Observed,Minor,Cloudy,481.7,56.8,Archived,0.83,photos/FR00697.jpg
698,8,62,,2019-08-23 20:08:00,FIELD_4355,NDMA Officer,27.13447,92.43014,Flooding,None,Cloudy,71.2,133.0,Rejected,0.82,
699,3,25,632,2021-12-15 01:21:18,FIELD_7217,GSI Geologist,26.65471,96.99576,Flooding,Severe,Cloudy,112.6,4.1,Submitted,0.79,
700,4,34,679,2024-12-11 11:53:56,FIELD_9549,Police,26.01458,97.59563,Damage,None,Clear,768.4,70.2,Verified,0.94,
701,7,58,896,2018-10-24 21:00:23,FIELD_1045,GSI Geologist,27.2888,94.33408,Road Blocked,None,Heavy Rain,986.3,41.6,Archived,0.47,photos/FR00701.jpg
702,6,53,726,2020-06-10 15:06:48,FIELD_7304,District Admin,28.3493,91.55707,Road Blocked,None,Heavy Rain,317.3,17.8,Rejected,0.16,
703,6,51,,2018-03-23 16:08:31,FIELD_8282,GSI Geologist,29.5708,91.07205,No Activity,Moderate,Clear,310.5,130.2,Rejected,0.65,
704,6,51,608,2020-04-19 09:01:54,FIELD_6170,Police,29.69949,90.78186,Crack Observed,None,Cloudy,633.0,133.8,Archived,0.28,photos/FR00704.jpg
705,8,61,849,2023-08-28 13:33:49,FIELD_2219,GSI Geologist,26.49216,90.0678,No Activity,Moderate,Heavy Rain,527.9,1.1,Under Review,0.06,photos/FR00705.jpg
706,7,58,358,2024-09-21 09:36:00,FIELD_1500,District Admin,26.9522,94.62573,Landslide Observed,None,Heavy Rain,130.6,3.8,Rejected,0.58,
707,6,54,425,2023-04-08 21:55:31,FIELD_7687,Forest Guard,29.53258,91.89839,Flooding,None,Heavy Rain,796.2,193.7,Rejected,0.05,
708,2,18,788,2021-05-03 13:23:57,FIELD_7095,GSI Geologist,28.59121,98.95715,No Activity,None,Rain,461.4,83.9,Under Review,0.36,photos/FR00708.jpg
709,2,13,603,2020-07-23 17:47:12,FIELD_2369,NDMA Officer,26.37553,99.71902,Village Isolated,Severe,Heavy Rain,519.7,122.9,Verified,0.24,
710,6,51,,2019-08-01 07:40:14,FIELD_2921,GSI Geologist,29.79907,91.01295,Flooding,None,Clear,863.8,167.6,Under Review,0.95,
711,7,55,474,2018-02-09 10:26:04,FIELD_6275,District Admin,28.81134,94.4326,Damage,Minor,Cloudy,543.2,0.0,Under Review,0.71,
712,7,58,153,2022-11-24 00:27:31,FIELD_7190,NDMA Officer,27.24627,94.11845,Village Isolated,Severe,Heavy Rain,111.6,168.4,Under Review,0.4,
713,1,4,,2020-10-27 10:24:32,FIELD_1960,GSI Geologist,26.93232,90.29358,Landslide Observed,Severe,Heavy Rain,656.9,114.8,Under Review,0.44,photos/FR00713.jpg
714,2,13,,2021-10-08 20:43:52,FIELD_1528,Citizen,26.33495,99.60226,Crack Observed,None,Clear,549.5,54.2,Under Review,0.83,photos/FR00714.jpg
715,1,10,953,2023-09-12 03:53:12,FIELD_9029,Citizen,23.72926,97.34594,Crack Observed,Minor,Heavy Rain,452.3,112.6,Archived,0.91,
716,6,50,,2022-07-08 20:23:48,FIELD_7417,Citizen,23.82453,92.35066,Flooding,None,Cloudy,447.0,50.7,Archived,0.19,photos/FR00716.jpg
717,1,1,968,2018-07-21 08:01:46,FIELD_6315,GSI Geologist,26.83685,90.37792,No Activity,Minor,Rain,16.0,162.5,Verified,0.85,photos/FR00717.jpg
718,2,14,879,2018-07-23 22:12:12,FIELD_6366,Forest Guard,22.42123,93.02652,No Activity,Severe,Rain,17.8,31.9,Archived,0.18,
719,6,54,961,2024-10-08 12:19:28,FIELD_2950,Police,29.64028,91.84921,Road Blocked,None,Clear,420.1,65.2,Archived,0.28,photos/FR00719.jpg
720,5,43,222,2022-11-07 02:43:18,FIELD_7689,Police,29.8715,97.54382,Road Blocked,None,Clear,796.3,23.6,Archived,0.06,
721,6,47,,2024-10-31 20:33:39,FIELD_1383,NDMA Officer,29.47279,99.40859,Village Isolated,None,Clear,303.9,146.7,Rejected,0.6,
722,3,23,560,2024-06-21 01:19:19,FIELD_4649,Citizen,27.57195,91.39294,Village Isolated,Moderate,Heavy Rain,559.7,177.3,Submitted,0.62,photos/FR00722.jpg
723,3,28,548,2022-04-05 02:25:58,FIELD_7978,Police,29.06882,92.85947,Landslide Observed,None,Clear,892.5,166.5,Rejected,0.86,photos/FR00723.jpg
724,5,41,740,2024-06-16 21:02:38,FIELD_8644,Police,22.82564,94.1094,Road Blocked,Minor,Cloudy,970.3,81.8,Under Review,0.05,photos/FR00724.jpg
725,2,22,762,2020-05-20 08:02:55,FIELD_1190,GSI Geologist,22.85839,96.38242,Crack Observed,None,Heavy Rain,711.7,117.9,Rejected,0.7,
726,1,1,,2018-07-20 09:28:25,FIELD_9518,Forest Guard,26.85063,90.00021,Landslide Observed,None,Rain,589.5,121.8,Verified,0.77,photos/FR00726.jpg
727,5,40,953,2018-11-09 08:50:38,FIELD_5431,Citizen,27.98795,97.54438,Damage,Minor,Cloudy,181.1,72.6,Archived,0.57,
728,1,9,830,2023-04-19 20:36:24,FIELD_3193,District Admin,27.52721,93.22985,No Activity,None,Heavy Rain,54.9,65.5,Rejected,0.85,
729,4,33,,2024-04-22 10:24:46,FIELD_7074,GSI Geologist,23.8248,100.12152,Road Blocked,Minor,Rain,538.2,36.4,Verified,0.52,
730,1,8,879,2020-05-08 22:39:45,FIELD_2632,Police,24.12882,98.63624,Village Isolated,Severe,Cloudy,622.6,152.6,Rejected,0.98,photos/FR00730.jpg
731,2,16,,2018-02-13 06:18:04,FIELD_9261,District Admin,23.79936,90.67793,Crack Observed,None,Cloudy,117.4,63.9,Verified,0.82,
732,5,46,,2019-03-26 16:58:48,FIELD_2572,Police,23.08996,97.47577,Road Blocked,Minor,Heavy Rain,791.6,177.2,Rejected,0.94,
733,1,1,908,2021-07-29 21:06:00,FIELD_5243,Police,26.94901,89.9615,Village Isolated,Minor,Clear,999.0,61.0,Archived,0.17,photos/FR00733.jpg
