record_id,district_id,state_id,datetime,temperature_c,relative_humidity_pct,pressure_hpa,wind_speed_kmh,wind_direction_deg,visibility_m,cloud_cover_oktas,dewpoint_c,weather_condition,station_elevation_m
1311,7,1,2022-01-06 18:12:59,25.1,94,951.6,17.5,119,9161,2,-1.7,Clear,3275.0
1312,23,3,2022-08-06 17:23:22,19.5,83,951.0,76.2,152,3864,7,-1.8,Heavy Rain,2391.0
1313,3,1,2020-07-18 02:37:04,11.3,73,925.2,0.3,330,6396,2,13.4,Cloudy,3100.0
1314,42,5,2022-09-11 07:56:05,34.7,64,921.2,24.6,112,1849,7,10.3,Clear,1083.0
1315,22,2,2023-08-15 18:17:45,13.9,69,992.2,40.2,350,1907,2,6.2,Rain,1574.0
1316,44,5,2024-05-13 04:17:06,17.1,82,999.9,18.7,314,4714,2,7.9,Thunderstorm,3364.0
1317,56,7,2023-12-05 07:54:46,24.5,97,953.5,16.1,312,6243,1,7.1,Thunderstorm,2711.0
1318,36,4,2021-01-23 08:16:55,7.0,85,980.6,66.6,173,9672,7,-3.5,Thunderstorm,2525.0
1319,56,7,2021-10-19 15:10:22,27.8,95,940.5,20.5,22,526,1,5.2,Cloudy,1600.0
1320,15,2,2018-10-24 19:52:53,24.5,88,933.0,3.5,34,5311,3,-3.8,Heavy Rain,2277.0
1321,28,3,2022-05-09 01:16:22,31.2,96,964.3,57.2,138,2918,3,12.8,Heavy Rain,1315.0
1322,48,6,2022-11-21 11:35:58,24.5,52,935.2,77.4,172,651,0,13.7,Fog,3733.0
1323,30,3,2019-09-21 06:27:25,22.5,44,984.8,35.2,257,4431,8,3.8,Heavy Rain,4093.0
1324,2,1,2022-10-30 16:20:04,16.4,96,900.9,64.7,276,7101,4,5.9,Thunderstorm,2452.0
1325,51,6,2019-01-20 16:39:52,10.0,72,924.6,5.9,239,6120,3,11.2,Clear,1624.0
1326,24,3,2020-06-12 19:18:10,6.8,75,923.3,32.6,80,7146,3,4.1,Clear,1022.0
1327,31,3,2021-09-01 13:02:36,33.0,64,902.5,13.5,351,6962,5,4.1,Thunderstorm,1952.0
1328,2,1,2022-01-09 01:05:06,16.5,54,977.4,10.6,356,1539,2,9.2,Thunderstorm,2921.0
1329,7,1,2024-02-22 02:20:09,20.1,42,931.4,63.0,305,5082,0,5.6,Thunderstorm,1883.0
1330,18,2,2023-06-16 04:09:25,28.6,66,982.4,34.8,50,4065,7,10.1,Rain,2557.0
1331,56,7,2024-08-05 11:25:04,15.4,91,929.7,33.8,3,9618,3,-2.3,Thunderstorm,1563.0
1332,24,3,2023-12-23 12:19:55,32.7,97,1004.0,34.8,156,9775,1,11.5,Fog,2620.0
1333,39,4,2023-10-31 17:47:01,15.8,56,912.3,11.7,71,2428,1,0.4,Cloudy,3253.0
1334,29,3,2018-02-25 01:18:45,5.1,75,904.4,60.0,202,396,6,11.1,Clear,2841.0
1335,59,8,2018-03-12 14:00:51,29.6,79,970.8,64.9,16,740,6,4.2,Rain,3668.0
1336,46,5,2021-08-30 10:04:34,9.7,43,1003.8,38.7,241,9599,7,12.1,Fog,948.0
1337,2,1,2018-12-26 00:50:36,23.1,100,974.0,25.6,204,6121,2,13.8,Rain,1420.0
1338,5,1,2018-04-28 13:22:26,23.0,41,985.5,33.1,328,676,2,-1.5,Fog,2589.0
1339,2,1,2021-05-11 04:07:19,21.8,63,982.1,68.4,157,4859,4,-1.9,Fog,2666.0
1340,24,3,2018-09-10 18:34:41,16.3,82,923.8,13.5,204,1712,3,1.4,Rain,3141.0
1341,54,6,2020-07-10 12:34:55,16.8,92,901.4,43.8,1,9453,6,10.2,Heavy Rain,2534.0
1342,49,6,2019-11-08 13:56:06,29.0,69,995.4,3.7,269,8983,8,10.8,Thunderstorm,4229.0
1343,13,2,2024-11-25 16:35:24,32.9,44,923.2,51.1,289,4496,0,10.7,Cloudy,4015.0
1344,20,2,2020-09-17 00:36:44,13.9,57,904.9,77.2,323,5964,8,7.6,Thunderstorm,4056.0
1345,43,5,2024-08-24 08:00:15,23.7,79,906.1,23.2,121,1709,3,2.2,Heavy Rain,3836.0
1346,12,1,2018-09-18 11:53:37,26.4,70,1007.5,23.8,270,9683,2,4.8,Fog,3765.0
1347,33,4,2020-06-22 09:22:25,32.2,82,1004.8,72.8,22,7806,3,1.9,Clear,2284.0
1348,57,7,2019-12-23 16:48:23,25.7,90,1004.9,71.7,133,6674,7,7.3,Clear,2584.0
1349,50,6,2023-08-10 13:56:39,14.4,66,957.7,61.0,73,2316,5,-0.4,Rain,3502.0
1350,53,6,2023-07-22 06:37:06,11.1,44,922.2,77.7,51,4900,2,11.3,Cloudy,2720.0
1351,15,2,2024-03-23 07:43:51,24.9,68,912.5,3.4,256,2843,8,8.1,Fog,917.0
1352,49,6,2019-09-03 06:22:33,17.9,78,977.1,0.5,295,650,8,11.1,Fog,4200.0
1353,30,3,2018-10-31 04:49:42,24.6,82,919.3,29.1,86,1262,6,-3.2,Cloudy,3938.0
1354,52,6,2018-12-20 15:48:23,17.0,86,994.1,70.7,104,4136,3,1.1,Fog,986.0
1355,47,6,2018-08-12 17:50:59,8.7,65,937.1,21.8,344,273,6,0.8,Rain,1022.0
1356,36,4,2021-03-01 06:52:19,12.3,49,971.8,31.3,25,426,5,13.4,Heavy Rain,1706.0
1357,29,3,2023-06-15 10:44:35,29.1,43,996.6,58.3,101,3371,1,6.2,Cloudy,3329.0
1358,6,1,2018-04-28 12:37:45,32.8,74,998.2,44.9,157,399,3,2.8,Clear,2044.0
1359,23,3,2022-01-31 10:19:16,34.5,75,914.8,76.9,257,4628,0,6.7,Cloudy,2061.0
1360,4,1,2022-06-30 01:16:06,28.4,72,987.8,17.2,292,9074,6,12.2,Cloudy,1149.0
1361,4,1,2022-05-23 19:33:56,14.4,48,953.1,68.3,241,1729,2,5.5,Fog,1238.0
1362,10,1,2024-12-16 23:32:25,26.1,48,1004.9,56.4,246,3934,7,5.4,Clear,1667.0
1363,46,5,2021-02-11 05:59:06,12.6,53,979.1,64.5,180,9923,3,-0.6,Thunderstorm,3113.0
1364,44,5,2022-07-08 19:16:58,31.1,77,923.6,15.1,175,6676,5,7.5,Rain,3823.0
1365,25,3,2024-09-15 02:16:19,26.9,93,947.6,54.2,76,7170,2,-3.0,Rain,2249.0
1366,61,8,2024-12-06 13:03:19,8.8,95,916.5,24.7,200,2702,5,6.9,Rain,4255.0
1367,38,4,2018-08-29 02:50:23,20.0,50,904.6,14.6,136,7246,5,7.5,Rain,1148.0
1368,13,2,2021-06-27 06:49:59,17.7,58,1003.2,14.9,294,8383,8,7.2,Rain,3303.0
1369,15,2,2024-03-05 23:20:21,22.3,69,951.4,60.8,56,6931,4,-4.4,Cloudy,3365.0
1370,54,6,2021-05-05 23:54:03,13.3,81,974.2,58.3,189,3862,7,-4.8,Fog,3189.0
1371,26,3,2021-04-25 14:16:40,29.6,50,967.2,12.2,53,7206,3,8.2,Thunderstorm,4142.0
1372,43,5,2019-06-01 05:59:51,30.9,59,912.3,32.7,320,3011,1,4.6,Rain,3829.0
1373,3,1,2021-11-06 20:58:13,28.7,41,935.3,40.7,269,7081,5,1.1,Clear,2340.0
1374,12,1,2020-09-03 22:39:38,22.8,72,1011.2,15.9,184,2872,6,-0.2,Cloudy,4266.0
1375,40,5,2022-05-08 08:50:23,20.5,89,1000.2,80.0,222,2509,5,11.4,Clear,4221.0
1376,27,3,2021-03-12 05:17:11,31.9,72,991.1,64.0,16,8374,6,5.1,Fog,3353.0
1377,18,2,2020-03-14 22:03:09,5.5,79,996.4,30.3,139,4097,8,-3.5,Thunderstorm,2038.0
1378,35,4,2023-02-14 05:37:33,11.3,41,957.6,53.6,206,3307,1,8.4,Heavy Rain,3639.0
1379,23,3,2021-01-16 16:07:02,30.8,81,927.3,52.3,185,2364,2,-0.2,Cloudy,2074.0
1380,36,4,2020-03-13 20:12:12,29.1,43,941.2,35.8,157,1575,8,2.6,Cloudy,996.0
1381,52,6,2022-05-16 17:08:15,34.2,84,947.9,57.2,288,8802,1,6.5,Clear,2233.0
1382,62,8,2021-06-01 05:42:17,28.9,83,960.6,44.4,73,847,0,11.9,Clear,2046.0
1383,34,4,2021-02-25 05:02:35,20.9,100,995.1,37.6,232,5494,8,13.4,Clear,2686.0
1384,18,2,2018-07-24 23:24:00,18.8,78,927.3,37.6,201,5228,5,11.2,Rain,1998.0
1385,3,1,2024-12-04 03:17:39,19.4,48,908.7,29.1,69,1647,1,6.4,Thunderstorm,1073.0
1386,61,8,2024-04-24 05:54:57,32.0,87,952.7,60.8,289,4134,5,11.8,Thunderstorm,1872.0
1387,27,3,2023-01-13 01:45:37,15.1,79,970.2,24.3,219,1515,0,10.4,Heavy Rain,2359.0
1388,27,3,2018-08-02 20:23:33,19.2,51,966.1,20.3,187,4211,0,12.3,Thunderstorm,3178.0
1389,59,8,2022-06-12 19:16:29,22.3,68,914.1,8.1,352,9426,2,13.5,Fog,3696.0
1390,19,2,2018-03-14 10:15:56,28.8,84,941.4,68.5,291,1684,6,12.1,Rain,1980.0
1391,36,4,2020-05-19 10:02:02,5.7,53,941.0,12.6,185,8503,2,11.3,Clear,2432.0
1392,11,1,2018-05-29 05:23:09,10.3,71,989.0,40.6,161,223,8,-1.4,Thunderstorm,3853.0
1393,41,5,2023-12-28 07:29:00,9.0,95,996.4,33.4,113,2036,5,2.2,Heavy Rain,2471.0
1394,54,6,2024-10-31 08:59:17,7.5,70,958.8,65.3,224,9084,3,12.2,Thunderstorm,1606.0
1395,1,1,2018-12-18 08:06:09,18.2,88,1004.7,0.8,324,3266,2,13.1,Rain,1210.0
1396,56,7,2022-12-05 21:26:10,24.8,45,955.9,17.9,259,8882,2,7.0,Heavy Rain,2141.0
1397,46,5,2022-08-02 00:10:36,20.3,73,1010.8,39.1,212,8690,0,6.4,Rain,3560.0
1398,47,6,2024-12-01 03:42:33,16.3,68,978.6,2.5,84,886,1,3.6,Cloudy,965.0
1399,55,7,2018-03-06 19:29:01,14.8,75,988.2,22.6,1,638,2,14.0,Fog,4174.0
1400,24,3,2020-03-07 23:14:51,25.3,69,1001.6,12.8,103,6635,2,11.0,Thunderstorm,1396.0
1401,12,1,2022-07-29 13:19:31,10.9,65,922.1,68.9,55,382,6,7.0,Thunderstorm,3720.0
1402,40,5,2023-12-19 19:01:45,30.8,98,960.5,39.2,205,3218,7,14.4,Rain,3747.0
1403,55,7,2019-01-20 06:43:21,25.7,67,968.5,8.3,78,408,4,-0.4,Cloudy,3314.0
1404,60,8,2018-03-30 20:51:12,14.9,40,905.3,62.0,192,3963,2,-4.1,Rain,3028.0
1405,41,5,2019-02-15 10:08:17,14.1,52,1004.7,4.3,335,8766,6,0.9,Heavy Rain,3889.0
1406,40,5,2022-02-05 09:29:51,31.9,82,967.3,45.1,298,7162,4,-0.6,Clear,3798.0
1407,8,1,2019-10-09 22:47:18,13.8,67,918.7,17.1,61,2806,6,4.4,Fog,1958.0
1408,28,3,2020-10-28 12:59:34,30.7,72,972.5,0.8,347,6517,5,10.0,Rain,2337.0
1409,22,2,2022-04-19 09:58:57,24.4,66,1001.4,28.0,161,4171,8,1.6,Fog,3439.0
1410,51,6,2021-04-11 23:32:15,34.6,78,961.1,57.6,233,4148,7,9.8,Heavy Rain,4385.0
1411,57,7,2018-04-17 02:38:25,34.1,53,933.1,32.6,77,6357,7,-0.0,Rain,2086.0
1412,49,6,2019-03-16 23:28:39,24.4,55,1009.6,26.3,355,7903,1,5.2,Heavy Rain,2168.0
1413,45,5,2020-08-19 19:40:09,29.4,83,1007.4,56.1,186,9399,3,2.2,Clear,3710.0
1414,32,3,2020-03-02 16:27:39,34.6,82,972.1,27.7,214,9418,5,-3.6,Heavy Rain,3587.0
1415,2,1,2020-10-20 01:59:29,25.3,51,1003.9,51.1,262,1642,3,-0.1,Clear,3197.0
1416,38,4,2020-12-16 09:15:46,9.3,91,1005.9,55.0,314,9609,7,-1.1,Rain,3117.0
1417,15,2,2021-06-22 17:09:25,15.0,42,988.9,55.8,268,7233,3,3.1,Heavy Rain,4179.0
1418,37,4,2021-02-28 01:04:37,11.9,72,1003.6,20.1,248,3979,5,9.8,Fog,4042.0
1419,29,3,2024-03-23 05:10:26,27.1,95,902.1,22.7,344,7054,7,-0.8,Cloudy,1728.0
1420,22,2,2018-05-16 11:36:22,27.4,84,927.6,63.7,119,3144,5,-0.0,Rain,2035.0
1421,27,3,2021-09-27 23:27:43,6.3,86,976.8,70.5,2,549,7,5.5,Cloudy,1574.0
1422,8,1,2019-08-07 11:51:24,19.5,95,988.5,26.2,262,1571,8,1.5,Clear,3471.0
1423,62,8,2018-09-24 16:15:42,9.1,99,983.8,75.1,176,5900,3,7.6,Clear,2473.0
1424,18,2,2019-04-28 06:56:07,32.5,99,970.9,30.0,163,7339,1,-2.6,Rain,4130.0
1425,7,1,2019-05-01 17:16:45,15.1,91,978.6,78.4,283,1135,6,8.1,Cloudy,1709.0
1426,37,4,2024-07-10 06:37:06,27.8,58,1000.8,74.7,83,1598,2,12.5,Thunderstorm,2773.0
1427,39,4,2019-03-29 18:06:15,30.1,53,910.0,59.2,302,3053,2,9.6,Heavy Rain,2819.0
1428,61,8,2024-10-09 08:17:26,34.2,68,990.7,59.9,236,2469,7,1.8,Thunderstorm,2201.0
1429,39,4,2019-08-07 12:46:10,19.9,46,1005.8,67.6,250,3536,3,2.3,Thunderstorm,3135.0
1430,1,1,2021-03-04 08:41:36,14.3,74,992.5,33.8,28,3691,7,-4.2,Thunderstorm,2277.0
1431,31,3,2020-01-09 21:42:37,15.1,71,951.9,70.8,319,761,7,5.3,Thunderstorm,2521.0
1432,22,2,2023-08-28 10:26:33,6.9,47,968.1,54.7,32,6459,7,14.4,Fog,3256.0
1433,58,7,2019-07-23 19:19:22,19.8,65,942.8,36.8,128,9971,5,2.1,Clear,1095.0
1434,22,2,2019-11-01 23:36:37,18.9,78,913.6,1.5,315,802,2,9.9,Cloudy,1673.0
1435,30,3,2018-09-06 15:42:37,13.1,68,937.3,40.0,199,7995,3,-2.1,Cloudy,4208.0
1436,6,1,2023-11-13 06:51:37,14.5,75,934.1,18.9,61,4695,2,6.4,Rain,3824.0
1437,18,2,2024-05-08 03:39:12,7.1,87,940.4,78.7,81,7653,3,-2.9,Heavy Rain,2282.0
1438,52,6,2024-03-13 03:22:36,15.8,44,922.3,2.7,248,7686,2,9.0,Thunderstorm,2876.0
1439,51,6,2024-05-19 01:38:18,14.1,61,926.9,52.0,262,901,5,-2.1,Rain,2618.0
1440,25,3,2022-01-06 10:11:19,7.4,84,967.7,50.7,349,8616,8,10.4,Fog,4200.0
1441,45,5,2018-10-12 09:27:29,25.7,100,917.2,1.5,38,387,2,13.6,Thunderstorm,2604.0
1442,49,6,2023-08-04 13:47:12,29.9,61,933.4,22.2,333,7071,4,11.6,Clear,4406.0
1443,44,5,2019-06-29 21:47:51,23.1,93,930.1,52.8,243,8774,2,3.3,Cloudy,2054.0
1444,30,3,2023-04-06 12:32:24,18.8,47,1002.2,41.6,68,3718,6,-1.4,Fog,3007.0
1445,62,8,2019-06-26 18:46:02,5.9,54,903.6,16.2,96,8141,7,6.4,Rain,1171.0
1446,39,4,2019-11-24 20:23:26,13.7,63,913.5,34.4,321,8325,5,4.7,Thunderstorm,1056.0
1447,36,4,2022-07-13 23:00:46,22.2,46,983.1,35.2,7,804,3,-4.1,Clear,2142.0
1448,57,7,2022-01-10 19:46:27,15.2,52,941.1,51.4,42,600,0,9.5,Rain,2050.0
1449,13,2,2018-08-24 02:07:40,12.6,48,985.4,2.3,261,5120,2,10.6,Rain,2699.0
1450,6,1,2023-09-15 23:23:29,14.0,71,984.9,15.2,75,4822,1,-4.4,Rain,904.0
1451,3,1,2018-02-10 18:11:29,34.3,77,997.8,0.4,214,398,7,2.5,Thunderstorm,2501.0
1452,44,5,2023-01-17 15:17:26,10.6,62,987.9,64.1,149,2828,6,1.2,Thunderstorm,3424.0
1453,46,5,2021-05-31 09:42:23,24.5,45,1007.5,69.5,350,9368,5,8.7,Thunderstorm,1184.0
1454,41,5,2023-05-28 14:49:33,11.8,58,990.8,44.8,218,170,5,1.2,Thunderstorm,1811.0
1455,32,3,2018-05-16 06:07:52,6.4,69,921.0,8.7,282,9055,4,1.6,Fog,3858.0
1456,50,6,2019-07-06 04:55:37,21.0,90,963.9,29.0,80,1959,4,0.4,Cloudy,3177.0
1457,12,1,2024-05-03 02:01:03,29.1,91,932.8,5.3,313,5312,6,12.1,Fog,3477.0
1458,35,4,2018-07-22 08:17:11,11.5,42,932.2,72.2,269,9102,7,-4.6,Heavy Rain,1800.0
1459,25,3,2022-01-22 09:28:20,25.5,48,915.5,6.9,109,5197,1,-2.2,Cloudy,4241.0
1460,7,1,2019-08-12 03:40:08,27.4,40,943.9,52.4,177,4084,2,6.7,Cloudy,1438.0
1461,20,2,2018-09-21 06:58:41,18.1,44,1005.7,3.8,77,1644,4,3.0,Clear,1688.0
1462,52,6,2019-11-05 17:33:00,15.3,80,908.8,55.2,54,6788,3,6.8,Thunderstorm,2832.0
1463,44,5,2023-03-27 04:40:58,10.3,69,931.4,68.5,32,3227,1,2.5,Clear,2288.0
1464,5,1,2021-04-20 04:01:59,32.4,60,919.8,78.3,44,9775,3,-3.0,Clear,2700.0
1465,21,2,2023-11-14 19:50:48,19.4,82,929.5,60.9,270,5284,6,-4.9,Rain,3406.0
1466,2,1,2023-09-19 14:35:25,8.0,42,926.4,3.5,205,447,5,1.3,Thunderstorm,2752.0
1467,50,6,2021-05-19 18:37:49,24.3,46,957.3,46.8,31,7394,1,0.2,Clear,1133.0
1468,59,8,2021-11-24 05:02:49,16.9,94,930.4,40.7,2,712,7,13.2,Cloudy,3309.0
1469,48,6,2024-06-08 01:41:20,29.1,48,982.0,0.1,41,2073,3,-3.4,Cloudy,2597.0
1470,45,5,2024-08-02 04:16:49,6.0,49,955.9,38.3,40,3026,8,-1.3,Cloudy,3212.0
1471,33,4,2019-12-14 23:33:39,18.0,58,1000.1,41.8,262,894,6,6.8,Clear,4225.0
1472,29,3,2023-07-07 04:26:33,8.1,89,981.5,15.8,291,6856,2,0.0,Rain,2842.0
1473,45,5,2024-03-18 13:22:57,26.3,97,962.3,71.6,7,6005,6,-2.0,Heavy Rain,4285.0
1474,61,8,2024-12-17 16:51:52,25.1,83,974.2,17.8,120,7691,2,10.9,Rain,2607.0
1475,40,5,2020-01-29 01:18:38,5.7,47,928.3,15.1,193,768,4,14.5,Cloudy,2075.0
1476,5,1,2021-07-13 14:32:30,11.6,46,931.2,38.5,226,4971,2,5.5,Rain,2852.0
1477,6,1,2019-09-23 19:58:33,28.6,52,993.3,44.8,139,6708,8,7.5,Heavy Rain,3447.0
1478,45,5,2019-02-14 10:32:44,29.5,100,913.6,7.4,90,6652,3,2.7,Thunderstorm,3989.0
1479,16,2,2019-06-26 14:03:56,8.0,83,962.0,45.0,131,5415,7,7.1,Thunderstorm,3700.0
1480,23,3,2024-01-30 22:22:09,18.5,44,961.7,11.3,263,5524,6,0.3,Fog,982.0
1481,50,6,2020-04-07 15:59:24,9.5,74,960.8,24.1,278,8296,6,12.1,Cloudy,3805.0
1482,9,1,2024-12-13 04:50:39,16.4,63,947.3,23.0,260,7648,4,9.3,Fog,1903.0
1483,39,4,2021-11-30 10:57:44,14.2,96,966.3,34.0,252,9886,4,2.4,Thunderstorm,4245.0
1484,35,4,2018-12-13 03:12:37,9.9,70,947.3,70.9,73,971,3,14.3,Fog,2088.0
1485,25,3,2018-09-26 17:38:49,16.3,86,902.0,70.7,231,4448,7,0.6,Cloudy,3737.0
1486,18,2,2023-08-19 12:24:17,17.7,68,994.0,72.7,146,3402,8,10.8,Heavy Rain,3782.0
1487,13,2,2020-08-12 14:04:16,7.2,82,962.8,18.7,352,4724,5,-1.4,Rain,3165.0
1488,41,5,2018-05-11 06:26:52,14.5,62,948.5,22.5,253,5589,4,-0.7,Rain,4112.0
1489,50,6,2021-05-07 06:51:13,24.4,94,930.0,17.3,324,1170,8,14.1,Cloudy,3594.0
1490,56,7,2020-11-14 18:18:42,24.1,83,908.9,64.0,241,4328,4,-4.9,Heavy Rain,1608.0
1491,54,6,2020-11-22 14:51:02,10.7,89,944.0,73.1,303,6889,4,7.4,Heavy Rain,2860.0
1492,61,8,2024-05-31 01:35:41,20.4,49,951.5,62.2,302,8050,4,-3.8,Thunderstorm,1833.0
1493,4,1,2018-05-28 12:24:24,33.5,87,952.0,32.4,53,1784,1,2.4,Heavy Rain,2394.0
1494,13,2,2019-10-20 19:41:50,14.3,86,1008.1,56.0,127,9542,4,4.2,Rain,2625.0
1495,48,6,2023-11-18 01:50:46,23.1,100,994.7,8.9,76,9352,7,14.1,Rain,2833.0
1496,31,3,2021-10-08 06:31:22,23.8,71,964.5,20.4,204,2106,2,13.1,Cloudy,2210.0
1497,11,1,2021-10-25 04:58:02,16.4,57,929.3,43.6,50,1103,7,0.5,Cloudy,4229.0
1498,21,2,2018-09-28 09:18:24,25.4,56,963.8,5.1,266,306,4,13.2,Clear,1236.0
1499,16,2,2021-03-01 02:22:47,6.8,49,909.3,76.7,12,1113,5,-1.9,Fog,4422.0
1500,14,2,2022-02-02 16:54:31,22.3,56,936.1,40.2,250,3467,1,-2.4,Heavy Rain,4036.0
1501,51,6,2022-01-11 08:31:12,8.8,100,990.5,14.0,314,2758,1,-0.3,Clear,953.0
1502,53,6,2018-01-30 15:34:30,11.6,74,960.0,50.7,115,7222,4,3.6,Thunderstorm,2672.0
1503,31,3,2022-09-19 06:52:01,9.5,47,929.3,19.4,303,1016,0,5.7,Clear,3415.0
1504,19,2,2021-08-16 12:14:57,17.0,95,945.5,70.1,36,1121,1,-2.7,Rain,2288.0
1505,58,7,2023-05-16 18:05:56,16.3,53,919.4,47.0,7,3649,6,8.7,Rain,2450.0
1506,4,1,2022-10-06 12:54:42,34.0,56,906.8,67.0,23,6541,0,13.5,Cloudy,3221.0
1507,35,4,2023-04-09 13:00:03,15.0,100,933.2,52.7,356,4705,2,11.5,Cloudy,3030.0
1508,38,4,2020-03-31 21:21:48,12.1,57,904.9,5.3,145,115,8,9.6,Rain,4400.0
1509,54,6,2020-06-29 19:22:48,13.0,57,1003.4,54.5,177,3955,2,13.6,Cloudy,3551.0
1510,22,2,2021-12-13 15:53:54,20.5,43,1008.0,9.4,131,9600,1,-1.7,Clear,3102.0
1511,29,3,2024-08-02 13:57:18,33.9,83,980.1,73.4,216,1247,5,-3.4,Cloudy,2305.0
1512,59,8,2019-02-19 16:54:33,8.4,49,1004.8,76.4,286,487,0,13.6,Thunderstorm,2807.0
1513,50,6,2018-06-06 10:28:41,9.6,69,941.0,23.1,192,8389,5,4.4,Fog,2613.0
1514,18,2,2018-11-15 17:02:42,20.7,95,911.6,69.7,254,6349,8,4.6,Clear,1668.0
1515,6,1,2019-01-25 23:55:04,9.1,66,1012.0,43.2,211,8473,6,2.6,Heavy Rain,2238.0
1516,28,3,2020-03-30 13:36:36,25.0,69,905.7,78.9,151,9683,1,14.2,Cloudy,2477.0
1517,35,4,2023-09-20 03:17:06,6.0,91,930.0,17.1,330,2741,0,9.3,Fog,2551.0
1518,11,1,2018-01-23 17:26:28,5.0,56,969.5,8.5,75,5138,2,8.2,Thunderstorm,2548.0
1519,15,2,2020-11-08 23:26:13,28.6,60,957.4,54.5,73,1646,4,8.4,Clear,3516.0
1520,12,1,2020-04-28 22:16:04,27.3,65,941.2,38.5,212,332,0,10.3,Clear,3726.0
1521,51,6,2021-08-07 03:31:29,33.8,54,942.9,61.0,340,6109,1,-2.4,Clear,1299.0
1522,3,1,2022-12-25 13:27:34,22.6,42,950.2,19.7,58,2212,1,-1.6,Thunderstorm,3787.0
1523,6,1,2022-11-26 21:01:45,17.3,52,914.2,74.8,88,1105,1,8.9,Heavy Rain,1056.0
1524,38,4,2018-07-15 08:02:12,10.4,43,1002.0,31.3,341,2872,1,1.4,Clear,2325.0
1525,25,3,2023-10-16 08:57:12,14.4,63,985.3,26.1,143,5834,6,14.3,Rain,2813.0
1526,22,2,2020-08-14 04:25:53,14.5,78,912.5,19.1,274,7072,5,-1.4,Rain,3038.0
1527,25,3,2024-05-31 00:45:18,17.9,97,947.9,75.5,316,4447,1,-5.0,Fog,3790.0
1528,34,4,2020-06-17 06:53:04,5.2,95,908.0,9.6,136,2687,7,-3.1,Cloudy,2144.0
1529,61,8,2021-05-04 03:02:32,32.0,57,940.8,55.7,122,6506,0,8.8,Rain,4349.0
1530,9,1,2021-10-14 14:35:03,12.6,68,975.3,16.7,154,4290,2,14.7,Clear,1984.0
1531,36,4,2023-05-27 16:50:19,18.9,84,934.4,66.7,250,6091,7,-2.5,Cloudy,4459.0
1532,44,5,2023-01-17 11:15:00,16.6,91,931.0,26.6,1,668,0,14.5,Thunderstorm,3533.0
1533,42,5,2020-08-31 23:36:31,28.2,56,987.9,73.7,172,9266,6,-2.6,Clear,3678.0
1534,5,1,2021-04-16 03:10:04,12.6,94,947.7,56.1,284,2854,0,2.0,Heavy Rain,1599.0
1535,20,2,2023-01-22 02:33:31,10.0,53,930.7,21.0,355,6987,3,0.3,Heavy Rain,3436.0
1536,28,3,2024-10-08 13:01:31,30.7,94,988.8,48.2,308,6667,4,11.9,Clear,3631.0
1537,18,2,2023-10-18 16:51:07,19.4,93,1003.7,55.8,39,4942,7,-0.2,Cloudy,4242.0
1538,47,6,2022-07-17 15:28:48,13.5,59,1004.8,8.4,15,9684,0,0.3,Rain,996.0
1539,59,8,2024-04-06 00:52:28,5.4,46,951.8,1.3,30,4850,0,0.4,Cloudy,3853.0
1540,53,6,2018-05-09 10:05:13,16.5,41,994.7,68.7,169,6157,7,-1.2,Cloudy,3135.0
1541,24,3,2022-09-24 12:29:07,21.5,54,928.6,22.5,47,7197,3,10.2,Rain,1299.0
1542,50,6,2019-03-14 16:27:30,15.3,69,1006.7,49.1,27,4680,7,9.8,Heavy Rain,1793.0
1543,51,6,2020-10-01 15:45:28,27.0,91,923.0,24.0,91,9460,4,-2.1,Clear,2815.0
1544,47,6,2020-04-06 10:03:27,23.3,99,986.8,64.5,138,215,8,2.0,Clear,2705.0
1545,21,2,2022-04-10 02:53:07,7.3,89,969.1,38.4,154,960,5,12.2,Thunderstorm,4308.0
1546,4,1,2022-02-10 18:56:04,14.7,70,963.4,3.1,144,1160,2,-4.5,Fog,3532.0
1547,19,2,2024-12-05 06:20:54,15.1,72,910.2,13.5,330,5961,0,3.1,Heavy Rain,1810.0
1548,60,8,2018-10-21 15:01:49,7.2,75,1006.3,51.7,335,2543,6,-0.0,Fog,4224.0
1549,34,4,2024-12-06 23:43:46,24.7,52,1009.1,77.3,24,3579,7,4.0,Fog,4046.0
1550,37,4,2022-05-17 02:02:56,15.7,61,959.9,64.8,336,681,2,-4.5,Fog,3960.0
1551,45,5,2021-05-08 02:58:43,29.0,98,925.7,9.1,219,2930,5,7.2,Clear,3577.0
1552,44,5,2022-09-17 16:32:32,25.0,96,959.4,12.2,95,233,3,0.4,Fog,4399.0
1553,9,1,2018-06-20 13:47:02,23.4,45,926.1,49.6,171,8867,7,12.8,Cloudy,1667.0
1554,50,6,2018-12-28 09:44:26,29.1,55,992.5,0.8,243,3002,2,-3.3,Thunderstorm,1739.0
1555,57,7,2020-08-08 22:21:12,34.5,46,938.0,72.3,342,5144,6,13.9,Heavy Rain,2985.0
1556,45,5,2018-10-08 10:53:19,16.9,49,929.8,0.7,341,4120,4,4.5,Cloudy,2746.0
1557,43,5,2024-07-29 18:38:02,9.8,69,922.5,58.8,356,2856,8,10.4,Fog,1781.0
1558,61,8,2019-05-04 14:56:59,28.9,67,921.3,15.1,125,3853,6,9.8,Cloudy,2998.0
