record_id,slope_id,district_id,datetime,lat,lon,los_displacement_mm,vertical_displacement_mm,horizontal_displacement_mm,displacement_rate_mm_yr,phase_difference_rad,coherence_loss_pct,strain_rate,coherence,satellite,orbit_direction,movement_class
612,471,58,2019-07-21 09:20:42,27.218379,94.346235,6.52,5.87,1.96,11.22,4.75,21.43,0.0213,0.764,ALOS-2,Ascending,Slow Moving
613,336,47,2023-02-20 23:35:49,29.338527,99.080022,4.87,4.38,1.46,5.88,3.41,15.46,0.0403,0.479,Sentinel-1,Descending,Active
614,76,7,2020-02-14 15:25:20,26.280037,92.083953,-14.17,-12.75,-4.25,1.57,4.34,12.93,0.0363,0.861,Sentinel-1,Descending,Slow Moving
615,25,29,2024-01-01 16:10:27,25.965959,98.854749,-41.76,-37.58,-12.53,10.03,1.24,23.88,0.0144,0.969,ALOS-2,Descending,Stable
616,228,36,2022-09-28 13:18:45,25.584212,90.582706,7.45,6.71,2.23,2.39,0.12,17.07,0.0462,0.615,Sentinel-1,Descending,Active
617,392,54,2019-02-02 21:11:16,29.301955,91.601051,-41.17,-37.05,-12.35,1.44,4.14,1.75,0.046,0.365,COSMO-SkyMed,Ascending,Stable
618,431,6,2020-11-14 01:47:30,26.58076,97.18339,5.59,5.03,1.68,5.63,4.89,3.2,0.0347,0.444,Sentinel-1,Descending,Stable
619,44,60,2022-07-22 17:33:38,24.815357,95.751324,-24.06,-21.65,-7.22,14.01,3.29,9.72,0.0114,0.937,ALOS-2,Ascending,Stable
620,496,32,2020-07-15 08:30:00,25.571023,96.011676,-1.39,-1.25,-0.42,8.36,4.36,24.42,0.0388,0.648,COSMO-SkyMed,Descending,Very Active
621,340,31,2023-07-24 05:56:38,27.846844,95.307341,-30.71,-27.64,-9.21,11.1,4.83,23.37,0.0218,0.407,ALOS-2,Descending,Active
622,21,25,2019-08-10 14:50:39,26.423641,96.706297,-7.13,-6.42,-2.14,12.63,4.62,9.4,0.0456,0.306,Sentinel-1,Descending,Slow Moving
623,127,21,2021-11-10 09:37:17,23.919758,99.081773,3.79,3.41,1.14,7.43,2.04,22.49,0.0327,0.99,COSMO-SkyMed,Ascending,Active
624,91,53,2020-12-29 18:11:29,27.871598,91.324592,1.82,1.64,0.55,2.58,0.82,20.67,0.0241,0.988,Sentinel-1,Ascending,Slow Moving
625,28,54,2019-09-20 02:07:37,29.728508,91.938394,-5.12,-4.61,-1.54,12.2,1.5,7.94,0.035,0.513,ALOS-2,Descending,Stable
626,139,3,2022-06-21 19:24:29,27.411413,98.746416,-5.81,-5.23,-1.74,14.8,0.26,8.15,0.0295,0.876,COSMO-SkyMed,Descending,Stable
627,44,60,2022-04-13 06:37:29,24.815357,95.751324,-28.99,-26.09,-8.7,1.23,4.92,13.74,0.0089,0.741,ALOS-2,Ascending,Very Active
628,20,55,2024-04-23 13:07:29,29.217726,94.427594,-18.34,-16.51,-5.5,10.96,5.0,7.64,0.0419,0.339,ALOS-2,Descending,Slow Moving
629,12,46,2020-12-28 04:40:08,23.23391,97.661632,4.28,3.85,1.28,7.07,4.09,13.74,0.014,0.736,Sentinel-1,Descending,Stable
630,434,13,2020-09-20 00:46:30,26.433089,99.834505,-12.67,-11.4,-3.8,12.82,2.13,22.47,0.0002,0.856,COSMO-SkyMed,Ascending,Very Active
631,61,28,2024-02-17 23:58:39,28.71357,92.975678,-22.25,-20.03,-6.67,9.83,3.79,14.66,0.0074,0.908,COSMO-SkyMed,Descending,Active
632,29,60,2023-11-21 04:49:52,24.863994,95.60243,-12.84,-11.56,-3.85,3.37,1.61,20.97,0.0481,0.58,Sentinel-1,Ascending,Very Active
633,261,20,2021-02-09 21:13:12,23.305214,93.447054,-0.93,-0.84,-0.28,2.04,4.71,7.44,0.0236,0.324,COSMO-SkyMed,Descending,Slow Moving
634,69,58,2023-11-04 07:02:27,27.388109,94.162353,-18.71,-16.84,-5.61,0.87,2.6,16.39,0.0379,0.668,ALOS-2,Ascending,Very Active
635,215,22,2023-05-30 17:57:25,22.777328,96.620786,-18.64,-16.78,-5.59,8.95,2.42,16.92,0.0403,0.61,ALOS-2,Ascending,Active
636,128,44,2023-04-11 12:53:10,29.383988,98.690641,-3.71,-3.34,-1.11,12.39,3.69,4.04,0.0431,0.327,Sentinel-1,Ascending,Active
637,300,25,2024-11-19 13:43:25,26.631244,96.932145,-0.74,-0.67,-0.22,7.81,0.63,17.67,0.0454,0.69,Sentinel-1,Ascending,Slow Moving
638,223,44,2021-04-20 13:36:50,29.46044,98.497679,-31.88,-28.69,-9.56,11.6,2.22,5.32,0.0062,0.882,ALOS-2,Ascending,Stable
639,413,7,2018-08-06 15:57:04,26.486484,92.401463,-37.58,-33.82,-11.27,0.13,2.17,17.84,0.0392,0.817,ALOS-2,Ascending,Stable
640,352,17,2020-12-27 23:33:02,23.729369,93.109703,-6.64,-5.98,-1.99,7.88,4.25,5.94,0.0356,0.829,COSMO-SkyMed,Ascending,Stable
641,426,27,2020-07-20 12:30:16,24.959645,90.743379,-15.36,-13.82,-4.61,1.11,4.77,18.91,0.0269,0.882,Sentinel-1,Descending,Slow Moving
642,31,57,2024-09-13 20:54:32,23.900617,93.129951,-44.01,-39.61,-13.2,8.87,1.39,8.94,0.0447,0.363,COSMO-SkyMed,Ascending,Slow Moving
643,189,17,2018-01-04 17:44:03,23.745701,92.959317,-46.82,-42.14,-14.05,13.53,4.11,5.55,0.036,0.766,ALOS-2,Descending,Slow Moving
644,16,7,2019-03-17 15:57:46,26.257676,92.187842,1.38,1.24,0.41,3.29,4.55,14.73,0.0492,0.413,ALOS-2,Ascending,Very Active
645,163,6,2019-04-26 05:21:09,26.290437,97.433966,-10.28,-9.25,-3.08,5.67,0.42,3.99,0.0162,0.332,ALOS-2,Descending,Active
646,69,58,2024-07-05 09:29:21,27.388109,94.162353,-4.66,-4.19,-1.4,2.78,3.78,10.28,0.0038,0.434,COSMO-SkyMed,Ascending,Slow Moving
647,57,1,2018-09-12 23:33:11,26.970643,90.256506,-46.04,-41.44,-13.81,0.83,0.02,2.51,0.0017,0.843,COSMO-SkyMed,Descending,Active
648,385,6,2019-10-20 10:00:11,26.68842,97.255924,-1.53,-1.38,-0.46,5.23,3.78,22.77,0.0418,0.486,COSMO-SkyMed,Ascending,Very Active
649,150,17,2023-01-22 13:57:49,23.640753,92.666347,-37.72,-33.95,-11.32,10.07,0.47,11.4,0.0329,0.59,Sentinel-1,Ascending,Very Active
650,36,33,2022-05-27 15:23:03,23.734202,100.15709,-19.05,-17.14,-5.71,13.47,1.62,15.59,0.0477,0.466,COSMO-SkyMed,Ascending,Very Active
651,243,37,2023-03-02 14:33:30,26.722979,94.56793,-10.83,-9.75,-3.25,0.56,2.83,7.01,0.0384,0.475,ALOS-2,Ascending,Slow Moving
652,272,61,2020-01-31 07:38:52,26.493733,90.309321,-45.46,-40.91,-13.64,13.75,1.93,23.97,0.0226,0.454,ALOS-2,Descending,Very Active
653,173,36,2024-02-04 15:15:48,25.403382,90.934537,3.88,3.49,1.16,0.1,4.18,17.69,0.0455,0.932,Sentinel-1,Ascending,Active
654,497,32,2019-02-07 10:49:44,25.308309,95.939137,-7.59,-6.83,-2.28,6.26,4.33,9.27,0.0027,0.513,Sentinel-1,Ascending,Stable
655,328,58,2019-01-14 21:43:52,27.480763,94.533497,-41.46,-37.31,-12.44,3.2,4.08,4.71,0.0291,0.746,Sentinel-1,Ascending,Active
656,193,62,2023-06-16 23:19:41,27.274468,92.477288,-19.51,-17.56,-5.85,1.37,4.46,20.16,0.0011,0.724,Sentinel-1,Descending,Very Active
657,135,22,2019-06-15 17:45:34,22.486751,96.162856,-19.5,-17.55,-5.85,14.41,3.0,0.59,0.0424,0.558,ALOS-2,Ascending,Slow Moving
658,423,20,2022-10-23 00:42:59,23.408365,93.288048,-25.43,-22.89,-7.63,5.54,1.58,1.02,0.0191,0.73,ALOS-2,Ascending,Stable
659,127,21,2022-08-12 21:18:54,23.919758,99.081773,9.91,8.92,2.97,1.34,1.81,18.69,0.0275,0.693,ALOS-2,Descending,Slow Moving
660,94,33,2023-08-30 05:10:12,23.86091,99.8315,-32.53,-29.28,-9.76,6.52,0.84,14.75,0.0123,0.793,COSMO-SkyMed,Ascending,Active
661,24,8,2018-04-24 05:22:51,24.422764,98.934733,-21.25,-19.12,-6.38,10.24,3.31,19.02,0.0446,0.809,ALOS-2,Descending,Slow Moving
662,342,3,2019-11-27 21:18:44,27.421688,98.657359,-10.8,-9.72,-3.24,1.16,4.19,23.89,0.0452,0.412,ALOS-2,Descending,Slow Moving
663,231,52,2023-12-18 06:34:20,28.283343,99.719679,-12.39,-11.15,-3.72,12.45,4.17,13.48,0.0028,0.345,ALOS-2,Descending,Active
664,51,20,2019-04-28 13:02:35,23.4708,93.469375,-27.92,-25.13,-8.38,14.58,0.05,17.2,0.0099,0.681,Sentinel-1,Descending,Slow Moving
665,356,42,2020-02-05 21:06:25,22.081519,97.467133,-16.09,-14.48,-4.83,3.95,2.86,13.84,0.0283,0.896,ALOS-2,Ascending,Active
666,337,59,2023-03-15 17:26:20,25.341129,92.354098,4.02,3.62,1.21,13.76,0.42,7.19,0.0291,0.368,ALOS-2,Descending,Stable
667,411,33,2024-04-04 16:12:09,23.528888,100.129336,-38.52,-34.67,-11.56,9.45,0.44,14.31,0.0109,0.534,COSMO-SkyMed,Descending,Stable
668,494,56,2018-05-12 10:06:42,29.615062,97.254551,-46.34,-41.71,-13.9,12.22,0.83,6.25,0.0316,0.781,COSMO-SkyMed,Descending,Stable
669,358,52,2022-04-07 08:21:25,28.628633,99.579776,-5.97,-5.37,-1.79,9.58,0.17,12.17,0.0364,0.421,COSMO-SkyMed,Ascending,Stable
670,345,12,2020-10-30 22:29:16,26.933915,97.835695,-6.0,-5.4,-1.8,9.86,2.06,0.76,0.0205,0.609,ALOS-2,Ascending,Very Active
671,444,1,2019-03-14 05:34:09,27.167264,90.35708,-18.07,-16.26,-5.42,7.21,0.7,20.36,0.0209,0.745,ALOS-2,Ascending,Stable
672,237,13,2018-02-18 04:19:09,26.214092,99.88584,-1.55,-1.4,-0.46,2.72,2.18,16.38,0.0247,0.753,ALOS-2,Descending,Stable
673,87,37,2020-05-04 00:11:53,26.538741,94.784495,-22.18,-19.96,-6.65,10.5,3.17,11.94,0.0377,0.857,Sentinel-1,Descending,Very Active
674,119,18,2023-10-17 02:16:14,29.057441,98.775711,-0.15,-0.14,-0.04,0.44,0.17,20.65,0.0282,0.395,COSMO-SkyMed,Descending,Stable
675,473,11,2021-08-29 11:50:20,22.542228,90.916608,-7.65,-6.89,-2.29,10.85,3.76,10.1,0.0338,0.857,COSMO-SkyMed,Ascending,Slow Moving
676,485,57,2019-03-31 09:18:20,23.904683,92.891887,1.75,1.57,0.53,4.31,1.76,23.95,0.0089,0.397,COSMO-SkyMed,Descending,Stable
677,478,14,2022-02-25 22:42:39,22.353144,93.185845,6.04,5.44,1.81,13.85,4.06,10.23,0.0412,0.617,COSMO-SkyMed,Descending,Very Active
678,186,38,2021-06-20 00:32:22,29.625382,98.629463,-12.82,-11.54,-3.85,0.61,4.45,15.17,0.008,0.946,COSMO-SkyMed,Descending,Very Active
679,292,43,2020-11-20 07:58:21,30.045393,97.70245,-7.83,-7.05,-2.35,10.92,4.98,19.67,0.0163,0.863,COSMO-SkyMed,Descending,Stable
680,482,6,2020-05-15 21:29:18,26.428947,96.96086,-48.82,-43.94,-14.65,1.6,0.85,6.66,0.0297,0.806,Sentinel-1,Ascending,Stable
681,355,23,2018-02-22 16:47:15,27.88338,91.793116,-22.57,-20.31,-6.77,8.18,3.44,3.3,0.0021,0.664,Sentinel-1,Ascending,Slow Moving
682,292,43,2022-02-23 22:07:28,30.045393,97.70245,-24.36,-21.92,-7.31,13.26,4.23,17.12,0.0056,0.452,COSMO-SkyMed,Descending,Stable
683,111,24,2024-12-10 15:16:02,24.116164,99.13063,-35.95,-32.36,-10.79,13.96,4.49,7.27,0.0126,0.677,COSMO-SkyMed,Descending,Slow Moving
684,31,57,2021-10-04 19:30:17,23.900617,93.129951,-28.13,-25.32,-8.44,8.86,3.9,2.53,0.0118,0.656,Sentinel-1,Ascending,Stable
685,471,58,2022-05-24 04:43:23,27.218379,94.346235,-5.13,-4.62,-1.54,14.51,0.29,22.92,0.0306,0.45,ALOS-2,Descending,Stable
686,351,12,2024-05-03 02:56:43,26.89255,97.967474,-25.42,-22.88,-7.63,5.6,2.49,14.61,0.0362,0.57,ALOS-2,Descending,Slow Moving
687,225,42,2024-04-10 15:14:13,22.283042,97.420147,8.19,7.37,2.46,0.49,0.26,2.95,0.0319,0.928,ALOS-2,Ascending,Slow Moving
688,380,28,2019-05-19 01:20:58,28.867144,93.034762,-10.95,-9.86,-3.28,1.62,1.48,3.11,0.0103,0.422,Sentinel-1,Descending,Very Active
689,109,47,2019-03-27 22:20:53,29.656228,99.463175,-47.57,-42.81,-14.27,13.69,2.01,12.9,0.0329,0.969,Sentinel-1,Ascending,Very Active
690,150,17,2018-06-01 14:44:46,23.640753,92.666347,-16.06,-14.45,-4.82,6.09,0.42,4.57,0.0057,0.939,ALOS-2,Descending,Stable
691,268,58,2021-11-23 03:26:50,27.091528,94.196527,-34.68,-31.21,-10.4,6.82,0.82,16.4,0.0116,0.951,Sentinel-1,Descending,Stable
692,49,36,2022-10-26 07:52:20,25.322127,90.351057,4.54,4.09,1.36,7.2,1.13,14.54,0.0051,0.75,COSMO-SkyMed,Descending,Very Active
693,275,43,2021-01-11 09:29:22,29.521837,97.878118,-15.72,-14.15,-4.72,9.05,1.96,8.07,0.0175,0.439,Sentinel-1,Ascending,Very Active
694,236,28,2018-04-16 05:48:02,28.919885,93.039243,-39.25,-35.33,-11.78,11.2,2.02,14.99,0.0445,0.766,Sentinel-1,Descending,Slow Moving
695,385,6,2022-06-29 04:38:48,26.68842,97.255924,4.37,3.93,1.31,0.61,4.7,6.97,0.0174,0.61,COSMO-SkyMed,Ascending,Stable
696,162,25,2024-09-07 02:37:41,26.387126,96.870242,-27.05,-24.35,-8.12,1.42,4.11,18.98,0.008,0.357,Sentinel-1,Ascending,Slow Moving
697,409,6,2020-04-29 18:01:28,26.51246,97.094196,-22.16,-19.94,-6.65,5.15,0.87,3.67,0.0411,0.515,ALOS-2,Descending,Active
698,122,33,2020-05-07 16:05:34,23.835846,99.749724,-16.58,-14.92,-4.97,13.57,1.24,10.62,0.0348,0.772,Sentinel-1,Descending,Slow Moving
699,440,51,2023-07-29 00:53:32,29.312801,91.037932,-3.25,-2.93,-0.97,8.46,4.88,21.79,0.0401,0.702,COSMO-SkyMed,Ascending,Slow Moving
700,38,62,2021-05-21 12:03:05,27.133817,92.283757,-3.23,-2.91,-0.97,2.65,1.89,0.48,0.0398,0.941,Sentinel-1,Ascending,Very Active
701,92,15,2024-11-02 02:02:45,27.214333,98.398767,-18.47,-16.62,-5.54,13.16,1.04,21.47,0.0372,0.747,ALOS-2,Descending,Active
702,188,26,2021-10-05 23:50:13,24.012912,90.389415,-48.58,-43.72,-14.57,5.19,3.96,14.42,0.0079,0.895,ALOS-2,Ascending,Active
703,362,55,2024-06-23 21:16:25,28.925656,94.447512,-41.98,-37.78,-12.59,12.95,4.65,23.74,0.0196,0.958,Sentinel-1,Descending,Active
704,6,1,2024-05-21 15:01:35,27.073957,90.479573,-29.88,-26.89,-8.96,0.2,4.42,21.85,0.035,0.505,ALOS-2,Descending,Slow Moving
705,446,57,2020-05-16 03:56:29,23.606758,93.369172,-16.56,-14.9,-4.97,13.93,1.89,9.58,0.0012,0.699,COSMO-SkyMed,Ascending,Slow Moving
706,477,40,2023-11-23 21:01:38,28.245068,97.571309,-15.78,-14.2,-4.73,1.7,4.88,1.74,0.0156,0.469,ALOS-2,Ascending,Slow Moving
707,8,39,2018-12-31 21:25:14,27.383132,90.869653,-29.26,-26.33,-8.78,9.12,0.13,21.86,0.0413,0.516,COSMO-SkyMed,Descending,Stable
708,286,9,2024-08-06 20:12:11,27.453683,93.617215,3.25,2.93,0.97,9.15,3.78,11.53,0.0431,0.659,Sentinel-1,Descending,Stable
709,297,55,2018-06-12 07:25:47,29.148062,94.402629,-8.46,-7.61,-2.54,3.37,2.2,2.81,0.004,0.344,COSMO-SkyMed,Descending,Stable
710,127,21,2021-12-30 03:54:34,23.919758,99.081773,-5.27,-4.74,-1.58,14.57,1.86,11.25,0.0499,0.32,COSMO-SkyMed,Descending,Stable
711,478,14,2023-05-30 00:48:39,22.353144,93.185845,9.6,8.64,2.88,7.15,0.83,22.53,0.0146,0.845,ALOS-2,Ascending,Active
712,193,62,2024-04-28 01:35:08,27.274468,92.477288,-16.57,-14.91,-4.97,1.34,0.01,5.36,0.0206,0.341,ALOS-2,Descending,Active
713,50,58,2020-03-15 11:30:45,27.242176,94.18275,-39.18,-35.26,-11.75,5.42,2.82,12.07,0.0426,0.672,COSMO-SkyMed,Descending,Active
714,293,43,2021-01-15 14:43:44,29.858368,97.873217,-39.05,-35.14,-11.71,14.62,2.75,23.47,0.0076,0.52,Sentinel-1,Descending,Very Active
715,104,21,2018-10-05 09:41:50,24.26011,99.403686,-44.75,-40.27,-13.42,4.59,0.96,18.76,0.0419,0.713,COSMO-SkyMed,Ascending,Very Active
716,219,16,2020-10-31 14:40:14,23.538252,90.807167,0.36,0.32,0.11,14.16,1.89,11.73,0.0231,0.307,Sentinel-1,Ascending,Very Active
717,212,16,2023-03-17 12:37:50,23.697023,90.941573,-25.75,-23.18,-7.72,8.31,4.37,13.24,0.0202,0.577,ALOS-2,Descending,Slow Moving
718,237,13,2019-10-18 11:26:20,26.214092,99.88584,-41.84,-37.66,-12.55,4.73,1.4,3.48,0.0181,0.557,COSMO-SkyMed,Ascending,Slow Moving
719,52,54,2019-06-26 11:39:28,29.502734,91.868619,-15.18,-13.66,-4.55,9.44,3.16,5.62,0.0144,0.312,ALOS-2,Descending,Stable
720,142,53,2018-02-22 23:10:28,27.936422,91.224367,-18.06,-16.25,-5.42,10.01,3.01,14.72,0.0098,0.917,ALOS-2,Descending,Very Active
721,124,27,2024-11-16 14:20:36,24.921331,90.830082,-7.75,-6.98,-2.32,1.52,2.56,16.51,0.0162,0.433,COSMO-SkyMed,Ascending,Very Active
722,66,37,2018-05-03 16:38:40,26.930629,94.677688,-2.35,-2.12,-0.7,13.62,0.44,15.19,0.0306,0.42,COSMO-SkyMed,Descending,Active
723,146,5,2024-08-17 12:12:42,23.744089,94.898135,5.37,4.83,1.61,6.74,4.07,16.92,0.0091,0.822,ALOS-2,Descending,Slow Moving
724,86,16,2020-10-01 13:30:42,23.521359,90.625388,-49.22,-44.3,-14.77,3.58,2.81,17.66,0.0397,0.851,ALOS-2,Descending,Active
725,250,11,2022-08-25 13:27:48,22.618652,91.21862,-40.87,-36.78,-12.26,14.06,0.85,16.43,0.0129,0.331,Sentinel-1,Ascending,Stable
726,123,54,2020-01-11 05:55:11,29.724177,91.76461,-3.59,-3.23,-1.08,1.38,4.94,11.55,0.0041,0.404,Sentinel-1,Ascending,Active
727,380,28,2024-08-05 01:24:58,28.867144,93.034762,-13.07,-11.76,-3.92,0.27,1.68,3.87,0.0049,0.631,Sentinel-1,Ascending,Active
728,251,21,2023-06-15 07:30:46,23.850747,99.338708,-35.35,-31.82,-10.61,1.42,3.84,16.85,0.025,0.419,ALOS-2,Ascending,Active
729,197,62,2024-09-01 23:55:23,27.257606,92.212118,2.3,2.07,0.69,11.65,4.7,7.93,0.018,0.513,Sentinel-1,Descending,Stable
730,47,61,2018-11-12 12:21:01,26.666609,90.179717,-34.73,-31.26,-10.42,9.74,4.9,22.07,0.0403,0.793,Sentinel-1,Descending,Active
731,10,27,2021-11-11 09:32:56,25.093907,90.90116,-43.19,-38.87,-12.96,13.37,0.8,23.61,0.0042,0.347,ALOS-2,Ascending,Very Active
732,193,62,2018-12-04 15:08:25,27.274468,92.477288,-25.12,-22.61,-7.54,1.32,0.9,1.54,0.0475,0.692,COSMO-SkyMed,Descending,Active
733,435,55,2019-06-07 03:45:12,28.693371,94.513286,-37.82,-34.04,-11.35,4.95,3.43,21.82,0.0116,0.4,ALOS-2,Descending,Slow Moving
734,109,47,2022-08-20 22:34:46,29.656228,99.463175,1.06,0.95,0.32,0.74,0.18,9.89,0.0095,0.47,ALOS-2,Ascending,Stable
735,293,43,2020-09-09 14:26:30,29.858368,97.873217,-32.36,-29.12,-9.71,3.19,3.5,12.92,0.0136,0.612,COSMO-SkyMed,Ascending,Very Active
736,462,13,2020-11-19 15:07:05,26.536607,99.662736,-20.35,-18.32,-6.11,2.67,2.62,8.27,0.0156,0.871,Sentinel-1,Descending,Slow Moving
737,277,10,2021-03-05 23:25:10,23.741253,97.56889,3.55,3.19,1.06,7.68,1.98,4.37,0.034,0.332,Sentinel-1,Descending,Stable
738,23,48,2022-02-13 03:50:27,26.715775,95.007264,0.86,0.77,0.26,8.64,2.32,10.4,0.013,0.642,Sentinel-1,Descending,Very Active
739,249,34,2018-03-14 15:58:14,25.885467,97.698902,-22.33,-20.1,-6.7,13.78,1.47,0.94,0.0459,0.564,Sentinel-1,Ascending,Very Active
740,430,62,2019-09-03 12:42:54,26.945874,92.537811,3.45,3.11,1.03,1.4,4.38,12.6,0.0391,0.399,ALOS-2,Ascending,Stable
741,494,56,2024-03-14 21:30:11,29.615062,97.254551,-29.55,-26.6,-8.87,1.3,4.13,9.2,0.0142,0.481,ALOS-2,Ascending,Very Active
742,301,14,2018-02-11 01:03:19,22.73079,92.906822,9.35,8.41,2.8,1.82,3.03,16.63,0.0448,0.845,COSMO-SkyMed,Ascending,Active
743,141,24,2023-07-28 14:11:59,24.047224,99.397024,-12.96,-11.66,-3.89,7.96,4.2,21.26,0.0135,0.331,Sentinel-1,Descending,Very Active
744,318,57,2023-09-26 12:37:19,23.750656,92.850087,-49.36,-44.42,-14.81,6.36,3.71,24.32,0.0078,0.549,COSMO-SkyMed,Ascending,Very Active
745,6,1,2024-07-17 10:41:53,27.073957,90.479573,-2.63,-2.37,-0.79,12.16,4.15,12.04,0.0094,0.637,COSMO-SkyMed,Ascending,Very Active
746,14,37,2019-10-28 04:50:06,26.793015,94.917956,-22.8,-20.52,-6.84,12.23,2.26,14.17,0.0468,0.643,COSMO-SkyMed,Ascending,Active
747,129,49,2018-09-24 06:43:47,29.700954,99.026955,-32.03,-28.83,-9.61,3.84,2.32,15.19,0.0317,0.585,ALOS-2,Ascending,Slow Moving
748,287,12,2024-05-27 08:57:21,27.047009,97.977009,-31.38,-28.24,-9.41,14.97,2.8,10.86,0.0185,0.923,ALOS-2,Ascending,Very Active
749,298,41,2023-10-14 03:35:00,22.6468,94.368476,-33.23,-29.91,-9.97,14.05,3.45,0.6,0.0435,0.42,COSMO-SkyMed,Descending,Slow Moving
750,346,34,2024-08-26 05:04:29,25.94559,97.47455,-49.19,-44.27,-14.76,6.38,1.68,4.04,0.0123,0.651,Sentinel-1,Descending,Stable
751,242,17,2021-07-03 07:12:03,24.057441,93.082815,-30.49,-27.44,-9.15,10.7,2.07,2.16,0.0252,0.398,Sentinel-1,Ascending,Very Active
752,187,36,2020-11-21 19:45:13,25.367556,90.928405,-11.91,-10.72,-3.57,14.05,0.75,17.16,0.0316,0.363,Sentinel-1,Descending,Stable
753,352,17,2019-05-29 10:20:42,23.729369,93.109703,-23.76,-21.38,-7.13,1.57,0.11,9.49,0.0086,0.743,Sentinel-1,Descending,Stable
754,36,33,2023-04-07 07:33:41,23.734202,100.15709,3.73,3.36,1.12,5.08,3.76,19.92,0.0485,0.696,ALOS-2,Ascending,Slow Moving
755,350,18,2022-11-10 19:29:45,29.0033,98.429622,-3.67,-3.3,-1.1,4.0,3.35,9.45,0.0302,0.742,COSMO-SkyMed,Descending,Very Active
756,41,34,2018-01-15 20:48:23,25.792681,97.629669,1.85,1.67,0.56,7.66,4.18,24.56,0.0312,0.955,ALOS-2,Descending,Stable
757,383,6,2024-04-02 20:51:25,26.710904,96.968593,-25.47,-22.92,-7.64,8.02,3.89,3.37,0.0095,0.595,ALOS-2,Descending,Very Active
758,327,20,2021-08-30 17:06:08,23.55346,93.495437,-9.89,-8.9,-2.97,14.74,2.98,22.8,0.0491,0.735,ALOS-2,Ascending,Active
759,436,18,2021-07-04 04:52:03,28.950604,98.644752,-43.84,-39.46,-13.15,13.49,3.32,11.47,0.0379,0.763,Sentinel-1,Ascending,Stable
760,180,62,2022-09-30 23:16:55,27.108415,92.327563,-9.26,-8.33,-2.78,6.6,0.54,19.54,0.0115,0.636,ALOS-2,Descending,Active
761,54,13,2018-09-10 19:55:15,26.588159,99.539156,-16.04,-14.44,-4.81,5.67,1.27,8.32,0.01,0.476,COSMO-SkyMed,Ascending,Slow Moving
762,330,35,2021-10-03 18:28:44,23.328938,91.874374,-41.42,-37.28,-12.43,1.33,3.92,21.8,0.0258,0.782,Sentinel-1,Ascending,Active
763,211,39,2024-11-30 17:10:35,27.62036,91.174427,-25.91,-23.32,-7.77,14.08,1.93,17.19,0.0253,0.821,ALOS-2,Descending,Very Active
764,149,8,2022-07-06 15:28:30,24.381092,98.526048,-20.2,-18.18,-6.06,6.05,2.92,12.6,0.0217,0.723,COSMO-SkyMed,Descending,Stable
765,167,44,2024-01-27 08:26:39,29.389764,98.979635,-43.84,-39.46,-13.15,5.16,0.58,21.29,0.0351,0.428,ALOS-2,Ascending,Active
766,375,28,2018-09-11 06:32:42,29.262893,93.119025,-33.58,-30.22,-10.07,7.96,1.54,0.24,0.0169,0.766,Sentinel-1,Ascending,Stable
767,101,61,2023-03-03 10:23:33,26.745664,90.109765,-28.96,-26.06,-8.69,5.54,2.22,6.13,0.0197,0.533,ALOS-2,Descending,Slow Moving
768,290,18,2022-07-28 17:25:15,29.02389,98.518006,-0.93,-0.84,-0.28,4.15,0.87,8.56,0.02,0.919,Sentinel-1,Descending,Active
769,219,16,2019-09-27 16:19:08,23.538252,90.807167,-24.61,-22.15,-7.38,14.01,2.98,3.21,0.041,0.557,Sentinel-1,Ascending,Active
770,169,36,2018-05-23 00:29:10,25.251692,90.375718,-17.79,-16.01,-5.34,9.13,3.86,20.91,0.0395,0.988,ALOS-2,Descending,Very Active
771,305,51,2024-08-09 13:24:55,29.643065,91.023097,-15.76,-14.18,-4.73,5.21,4.73,18.71,0.0035,0.388,COSMO-SkyMed,Ascending,Slow Moving
772,253,56,2018-05-23 10:43:44,29.23862,97.679928,8.01,7.21,2.4,13.32,3.93,19.66,0.049,0.441,ALOS-2,Descending,Stable
773,360,52,2020-10-26 03:54:56,28.487946,99.803769,3.48,3.13,1.04,13.65,0.54,23.29,0.0084,0.355,Sentinel-1,Ascending,Slow Moving
774,75,15,2019-12-13 02:36:08,27.05619,98.322672,-38.67,-34.8,-11.6,7.77,0.23,0.02,0.0334,0.71,ALOS-2,Descending,Slow Moving
775,269,36,2020-02-26 01:19:47,25.138725,90.660817,-5.14,-4.63,-1.54,13.0,1.64,0.09,0.0082,0.945,ALOS-2,Descending,Active
776,234,19,2020-12-28 20:33:19,24.012607,96.258501,-38.13,-34.32,-11.44,12.16,2.02,14.55,0.0334,0.556,COSMO-SkyMed,Ascending,Stable
777,102,34,2018-04-08 04:52:05,25.64851,97.808538,-26.3,-23.67,-7.89,2.06,2.85,3.25,0.0054,0.898,ALOS-2,Descending,Slow Moving
778,385,6,2022-08-30 22:21:49,26.68842,97.255924,-21.54,-19.39,-6.46,11.81,4.46,8.97,0.0004,0.71,COSMO-SkyMed,Descending,Stable
779,88,36,2024-02-19 05:40:15,25.082082,90.455703,-48.97,-44.07,-14.69,5.46,2.11,17.28,0.025,0.797,ALOS-2,Descending,Stable
780,5,32,2020-03-28 09:08:28,25.181529,95.771245,-39.1,-35.19,-11.73,14.27,1.79,19.73,0.0396,0.724,ALOS-2,Descending,Very Active
