alert_id,state_id,district_id,prediction_id,alert_type,issued_datetime,valid_from,valid_until,severity_level,population_notified,evacuations_triggered,status,dissemination_channels,language,delivery_success_rate
814,7,56,581,Watch,2022-11-04 07:04:50,2024-08-27 19:01:47,2022-05-27 00:43:19,Green,156456,6613,Active,Siren,Hindi,0.34
815,4,35,2711,Advisory,2018-03-12 00:53:21,2020-02-21 00:23:21,2021-04-28 00:18:10,Yellow,368817,23455,Active,Push Notification,Bengali,0.35
816,4,37,1978,Emergency,2022-05-28 14:57:54,2023-04-07 01:30:31,2018-06-25 23:59:44,Orange,286330,45712,Active,All,Assamese,0.96
817,2,17,246,Emergency,2018-04-11 06:34:40,2020-03-21 12:42:18,2019-09-15 23:12:11,Orange,175495,3892,Expired,Push Notification,Manipuri,0.87
818,2,22,511,Early Warning,2020-01-03 00:53:31,2024-11-08 02:31:05,2022-10-18 20:09:54,Red,474226,39977,Active,Radio,English,0.96
819,4,39,661,Watch,2022-09-10 05:14:48,2020-04-20 10:34:07,2024-02-26 07:22:38,Red,21984,6819,Active,Siren,Manipuri,0.46
820,3,23,3535,Watch,2022-01-23 19:53:05,2018-03-08 14:55:30,2018-06-21 23:41:00,Orange,13916,12856,Superseded,SMS,Manipuri,0.64
821,3,25,3091,Emergency,2023-12-01 15:48:17,2023-12-19 23:32:08,2021-08-19 03:01:06,Yellow,288219,9028,Active,Siren,English,0.93
822,7,58,3013,Advisory,2020-12-28 23:17:47,2021-09-18 05:39:00,2018-06-29 23:00:54,Yellow,124969,15206,Active,All,English,0.46
823,6,48,4393,Early Warning,2022-10-31 20:46:29,2024-02-15 10:10:49,2020-02-16 11:33:53,Green,426147,3727,Active,SMS,Hindi,0.61
824,2,19,359,All Clear,2020-09-02 22:55:25,2023-07-29 15:55:13,2020-01-29 20:10:41,Orange,153408,8501,Superseded,Siren,Khasi,0.39
825,1,5,626,Emergency,2020-02-17 08:10:43,2024-01-01 03:38:16,2024-04-03 05:52:27,Yellow,426568,23393,Expired,Siren,Khasi,0.51
826,3,24,4518,All Clear,2020-06-28 08:03:24,2020-04-11 04:52:27,2020-09-17 15:50:47,Yellow,365933,35482,Active,SMS,Bengali,0.93
827,5,46,3984,Watch,2020-05-19 06:11:45,2019-03-03 01:15:52,2022-06-07 16:11:56,Green,120967,19984,Expired,SMS,Bengali,0.81
828,6,51,1163,Drill,2018-04-22 10:29:14,2021-09-29 21:27:46,2023-07-13 04:39:32,Yellow,400756,29737,Active,SMS,Assamese,0.89
829,2,18,2278,Advisory,2023-01-02 14:21:55,2018-09-20 12:16:37,2018-07-05 13:02:57,Red,146424,39960,Superseded,Siren,English,0.9
830,3,25,3638,Watch,2018-05-18 23:51:48,2021-03-24 12:40:10,2019-07-27 23:51:31,Yellow,346091,28251,Active,Radio,English,0.68
831,3,23,213,Advisory,2023-03-07 06:53:29,2024-11-22 08:08:52,2024-05-29 11:29:18,Orange,309932,14191,Active,Radio,Khasi,0.88
832,3,28,3503,Early Warning,2024-08-28 11:49:51,2022-09-16 00:36:11,2021-04-20 19:37:15,Green,499470,47270,Cancelled,All,Assamese,0.6
833,6,47,4656,Watch,2024-07-17 05:43:01,2021-03-30 15:07:12,2021-12-22 22:50:04,Orange,391026,15612,Expired,SMS,Bengali,0.86
834,8,61,2248,All Clear,2018-09-23 18:05:27,2020-07-08 02:18:17,2020-11-14 16:14:11,Yellow,299511,25860,Active,All,Bengali,0.55
835,5,43,2053,Early Warning,2024-08-27 21:55:56,2020-08-11 11:45:40,2022-11-02 02:02:19,Green,346537,21036,Cancelled,Push Notification,Assamese,0.62
836,3,29,73,Advisory,2021-12-20 04:15:00,2022-01-31 22:53:49,2023-06-05 09:34:19,Green,442769,36477,Expired,Siren,English,0.71
837,1,6,2265,Early Warning,2023-03-12 05:23:35,2021-09-30 09:33:03,2019-07-13 15:09:05,Orange,135369,18097,Cancelled,Siren,Hindi,0.46
838,1,12,1204,Watch,2023-04-04 21:38:23,2018-12-22 13:45:15,2023-07-27 18:34:32,Green,20286,12075,Superseded,All,Bengali,0.33
839,5,46,1868,Advisory,2018-07-08 22:32:09,2018-02-20 01:51:29,2023-10-09 16:15:43,Orange,443087,23156,Active,All,Hindi,0.54
840,1,5,4153,All Clear,2021-10-10 21:04:20,2018-08-29 15:06:26,2020-01-07 06:24:49,Green,107076,21350,Cancelled,Siren,English,0.75
841,7,57,2320,Advisory,2019-03-21 12:46:46,2023-03-01 18:43:12,2024-09-14 17:48:06,Green,188994,21953,Superseded,Radio,Assamese,0.96
842,2,19,256,Early Warning,2019-05-14 01:47:25,2020-06-22 17:02:06,2019-04-12 05:31:37,Orange,478183,38746,Active,SMS,Manipuri,0.45
843,2,21,4185,Watch,2024-02-02 19:31:40,2021-03-23 00:20:04,2022-12-16 08:14:08,Orange,17191,43061,Expired,Siren,Mizo,1.0
844,1,6,634,All Clear,2019-11-29 17:58:25,2024-03-27 11:50:46,2019-01-12 16:29:10,Red,444483,34587,Active,All,Assamese,0.76
845,4,34,3613,Watch,2020-09-11 16:42:40,2022-11-23 05:16:55,2020-06-29 12:31:58,Orange,477762,15992,Cancelled,Push Notification,Mizo,0.84
846,3,24,1892,Drill,2021-11-17 04:29:24,2018-12-25 14:06:33,2023-11-24 07:16:42,Orange,126477,29164,Superseded,Radio,English,0.55
847,4,33,627,All Clear,2021-01-30 14:49:18,2019-12-17 16:07:43,2021-10-26 21:28:55,Red,412349,27449,Expired,All,Mizo,0.88
848,1,9,4405,Drill,2020-02-01 00:20:34,2022-12-22 18:31:04,2023-08-31 21:18:02,Red,72525,39685,Cancelled,Radio,Bengali,0.52
849,1,6,3347,All Clear,2021-08-01 01:43:11,2022-03-16 10:14:25,2023-05-20 12:17:38,Yellow,462229,12982,Expired,Siren,English,0.42
850,3,27,2158,Drill,2024-07-06 08:31:46,2018-11-10 18:45:39,2019-01-28 16:54:51,Red,455946,2233,Superseded,SMS,Khasi,0.42
851,1,5,1085,Emergency,2022-05-19 17:30:34,2021-01-05 23:34:35,2019-01-31 23:35:00,Red,211030,45673,Expired,Radio,English,0.54
852,6,53,2758,Drill,2023-01-12 15:47:47,2018-05-21 13:10:02,2018-08-18 03:23:17,Green,387416,23262,Superseded,Siren,Khasi,0.61
853,6,54,3570,Drill,2020-06-17 19:06:38,2019-02-23 04:54:59,2024-03-28 17:29:02,Red,96281,47428,Active,Push Notification,English,0.72
854,3,24,3716,Emergency,2021-03-24 16:13:09,2019-07-04 01:22:00,2022-04-30 08:58:29,Orange,378915,38540,Cancelled,SMS,Hindi,0.51
855,2,22,396,Advisory,2022-10-19 16:40:53,2020-09-29 21:43:05,2021-04-08 06:10:01,Red,167126,49630,Expired,Push Notification,English,0.87
856,6,48,1726,All Clear,2021-08-30 15:12:50,2023-03-28 05:19:42,2020-09-03 16:55:54,Orange,52249,22763,Cancelled,Push Notification,English,0.5
857,3,32,3596,Advisory,2019-11-26 19:18:43,2020-03-17 00:25:45,2023-02-27 07:19:28,Yellow,395134,6954,Expired,Radio,Hindi,0.37
858,4,36,4168,Early Warning,2024-06-03 06:47:41,2023-02-03 03:18:24,2018-05-04 11:36:17,Yellow,467054,35378,Expired,SMS,Assamese,0.88
859,1,2,3028,All Clear,2019-09-24 03:17:10,2021-08-18 02:20:08,2024-03-24 12:32:36,Orange,233316,34137,Expired,Siren,Bengali,0.94
860,5,46,983,Emergency,2021-10-12 17:14:35,2020-03-28 06:55:01,2018-09-27 21:02:10,Red,453348,8966,Cancelled,SMS,Bengali,0.86
861,6,48,1823,Advisory,2024-03-09 20:00:40,2019-05-02 22:25:35,2022-04-25 09:08:48,Green,175913,18095,Superseded,All,Khasi,0.84
862,5,46,2579,Early Warning,2018-04-30 04:05:37,2023-12-31 16:20:29,2024-10-03 11:39:00,Red,273409,20809,Expired,All,Khasi,0.89
863,5,41,292,Watch,2023-05-26 07:32:13,2019-03-02 06:06:54,2022-12-27 16:55:50,Green,197341,14431,Expired,Radio,Assamese,0.41
864,6,53,1533,Advisory,2024-03-29 02:14:57,2019-02-14 11:07:07,2019-09-09 22:40:24,Red,332903,5813,Expired,SMS,Assamese,0.35
865,4,36,1709,Early Warning,2024-01-15 20:43:46,2021-07-23 04:13:14,2023-11-08 11:37:50,Yellow,138026,40198,Superseded,All,Hindi,0.75
866,3,31,4346,Advisory,2023-08-04 01:04:07,2019-12-22 11:13:13,2020-06-26 13:44:29,Yellow,350311,31788,Superseded,Siren,Manipuri,0.55
867,3,31,2421,Early Warning,2018-10-27 22:02:23,2024-06-03 13:58:47,2024-07-01 11:14:35,Yellow,150712,27498,Superseded,Radio,Hindi,0.76
868,1,8,1444,Drill,2021-12-14 21:13:21,2018-12-19 17:52:47,2020-12-15 21:20:12,Orange,365512,26089,Expired,Siren,Mizo,0.86
869,3,32,4924,Early Warning,2021-07-04 01:09:50,2020-06-22 21:19:51,2020-04-12 09:51:04,Yellow,266169,14097,Superseded,SMS,Manipuri,0.84
870,2,17,2602,Emergency,2021-07-01 15:27:47,2021-08-14 01:09:23,2021-05-23 15:41:56,Red,136781,3580,Cancelled,Siren,Khasi,0.45
871,5,41,374,Emergency,2020-08-16 12:13:16,2019-11-19 14:04:23,2022-11-14 17:07:06,Red,459178,10914,Expired,SMS,Manipuri,0.73
872,1,9,4956,Drill,2022-08-04 23:58:05,2018-03-07 14:38:57,2024-10-29 00:14:27,Green,198903,5914,Cancelled,Radio,Mizo,0.84
873,1,5,404,Advisory,2022-05-31 09:16:20,2022-07-22 15:44:09,2019-09-09 12:44:41,Yellow,82409,35107,Superseded,Push Notification,Bengali,0.86
874,8,59,3063,Watch,2020-10-26 22:35:20,2022-09-14 23:01:38,2024-03-28 09:22:20,Red,130492,893,Active,SMS,Mizo,0.96
875,1,7,4109,Early Warning,2021-05-21 08:21:48,2019-05-03 14:42:18,2020-05-29 12:41:59,Red,158155,1588,Expired,Push Notification,English,0.49
876,1,8,3096,Watch,2023-07-29 20:55:01,2024-12-17 08:33:48,2024-04-19 17:36:03,Red,459702,17694,Active,SMS,English,0.65
877,5,46,3403,Drill,2018-03-04 14:48:16,2022-08-10 23:55:36,2023-02-23 06:30:52,Green,481907,9951,Active,All,Mizo,0.57
878,6,54,4962,Emergency,2020-08-27 22:33:04,2022-05-11 20:00:17,2024-04-28 22:08:14,Orange,12385,19801,Cancelled,Siren,Hindi,0.37
879,5,42,4721,Advisory,2022-01-04 14:09:28,2021-08-27 12:25:08,2018-10-17 03:14:06,Red,116624,26629,Cancelled,Siren,Bengali,0.94
880,4,35,4151,Early Warning,2020-01-30 23:44:41,2022-03-25 05:36:27,2024-03-10 10:36:56,Red,206483,24427,Active,Siren,Hindi,0.7
881,1,2,3256,Emergency,2024-07-24 01:16:18,2021-02-22 23:53:57,2022-01-21 09:15:20,Yellow,295354,7140,Cancelled,Radio,Hindi,0.87
882,1,6,782,Watch,2022-10-09 14:38:55,2022-03-02 18:59:23,2023-01-18 15:49:18,Yellow,131155,5497,Expired,Siren,Manipuri,0.89
883,4,34,4642,Early Warning,2024-06-21 01:04:28,2024-07-12 06:07:24,2022-03-13 23:53:36,Yellow,132233,26991,Cancelled,Radio,Mizo,0.41
884,2,21,4632,Early Warning,2023-02-04 04:33:05,2020-04-13 02:19:57,2023-11-15 23:45:24,Red,109793,49482,Superseded,All,Assamese,0.52
885,5,42,1932,Drill,2020-09-26 21:58:38,2022-02-09 14:49:01,2022-05-18 06:45:50,Red,290978,48475,Active,SMS,Assamese,0.79
886,3,25,1043,Watch,2024-06-09 13:33:48,2022-06-04 09:27:47,2024-05-13 10:00:54,Green,63789,10891,Expired,Siren,Mizo,0.98
887,1,3,3475,Drill,2022-03-19 11:38:05,2024-10-31 07:28:31,2022-06-18 20:11:53,Yellow,255529,9166,Superseded,Siren,English,0.51
888,3,28,2411,All Clear,2024-02-15 18:50:25,2020-09-28 14:51:11,2023-03-27 01:12:59,Orange,466477,24355,Expired,Push Notification,Bengali,0.67
889,2,14,3042,Emergency,2022-06-02 15:45:49,2021-12-09 02:50:49,2019-10-17 08:45:04,Orange,490939,21638,Expired,Push Notification,Manipuri,0.8
890,3,31,81,Watch,2020-09-14 00:32:10,2019-04-13 02:50:22,2022-01-01 18:32:00,Red,35252,367,Cancelled,Push Notification,Hindi,0.79
891,4,35,3757,Early Warning,2020-10-25 11:46:06,2023-04-26 17:20:48,2021-12-27 04:21:54,Green,311765,10253,Active,Radio,Khasi,0.69
892,2,15,2826,Watch,2023-05-08 16:20:54,2020-05-03 02:12:52,2020-06-01 22:33:41,Green,430411,27929,Cancelled,Radio,Manipuri,0.84
893,8,60,2087,Early Warning,2022-10-10 07:33:55,2023-01-16 06:22:35,2019-04-19 13:23:37,Yellow,54089,47884,Expired,Radio,Hindi,0.48
894,1,7,1038,Advisory,2024-10-11 20:00:48,2022-11-24 12:00:02,2024-07-26 10:54:08,Red,447527,38808,Cancelled,All,Khasi,0.94
895,2,14,1378,Watch,2018-01-09 07:08:53,2018-10-11 18:40:28,2024-10-31 22:24:11,Yellow,322497,9600,Expired,Push Notification,Assamese,0.91
896,2,21,638,All Clear,2018-06-12 03:30:28,2024-11-12 23:45:31,2021-09-28 01:35:22,Yellow,223135,43571,Superseded,Radio,Bengali,0.65
897,1,8,1973,Emergency,2022-10-07 07:26:55,2024-08-01 11:37:47,2021-04-12 19:11:22,Red,370375,31095,Cancelled,Radio,Mizo,0.67
898,4,34,641,Watch,2023-02-24 20:28:43,2023-05-24 01:18:27,2020-05-12 21:33:14,Yellow,373051,9364,Superseded,All,Assamese,0.64
899,6,51,2053,All Clear,2023-10-31 08:42:40,2021-09-14 18:46:26,2023-07-19 23:30:47,Green,182646,11666,Active,Radio,Mizo,0.63
900,5,43,2835,Watch,2024-03-13 08:15:49,2023-04-01 20:55:49,2022-10-06 05:16:02,Red,459530,12516,Superseded,Radio,Hindi,0.95
901,1,1,1605,All Clear,2021-10-05 11:54:58,2019-08-29 11:56:53,2018-01-18 10:39:00,Orange,307431,20341,Cancelled,SMS,Bengali,0.94
902,4,33,107,Early Warning,2023-03-01 04:22:47,2023-07-04 20:04:51,2020-05-04 05:51:49,Orange,336522,31374,Superseded,SMS,Khasi,0.79
903,2,18,469,Drill,2022-11-13 16:54:05,2022-01-02 18:05:04,2023-03-03 13:55:58,Green,331575,29784,Superseded,Push Notification,Assamese,0.82
904,5,42,4470,Early Warning,2024-11-13 14:23:44,2021-02-22 02:26:30,2018-03-31 14:14:24,Green,321446,46747,Expired,Push Notification,Mizo,0.9
905,1,6,3438,Emergency,2019-01-07 01:06:18,2023-06-04 13:48:59,2024-01-17 17:29:45,Green,32776,20593,Active,All,Bengali,0.99
906,2,13,137,Drill,2020-10-30 13:17:57,2019-06-10 17:28:34,2022-12-29 06:31:13,Orange,378706,24002,Active,Siren,Assamese,0.89
907,5,43,504,All Clear,2018-07-21 19:23:18,2019-04-04 07:26:12,2024-03-14 18:58:43,Yellow,139894,5502,Expired,Siren,English,0.49
908,2,13,4141,Drill,2021-06-25 12:00:17,2024-05-09 07:33:48,2018-01-11 00:25:38,Yellow,163239,17941,Cancelled,SMS,Bengali,0.63
909,6,54,706,Early Warning,2022-10-26 02:07:58,2018-12-28 05:05:58,2018-10-09 08:46:17,Red,95783,47811,Active,Push Notification,Bengali,0.71
910,8,62,165,Early Warning,2024-07-10 02:58:43,2019-11-07 19:54:11,2023-06-06 00:40:22,Yellow,196461,30169,Active,Push Notification,Bengali,0.89
911,5,42,1566,Advisory,2024-05-11 02:48:43,2018-06-15 16:58:07,2021-03-24 11:26:15,Yellow,370202,18813,Expired,Radio,Hindi,0.7
912,3,27,1852,Watch,2019-08-08 20:35:11,2019-07-05 06:26:02,2020-07-05 07:44:58,Orange,136076,45715,Superseded,Radio,English,0.64
913,4,38,2979,Drill,2020-12-19 20:49:37,2023-11-05 13:24:20,2019-06-14 15:30:38,Red,19357,38353,Superseded,Push Notification,Manipuri,0.7
914,5,45,3555,Watch,2020-12-13 20:20:38,2020-11-29 02:52:36,2023-12-14 17:58:12,Orange,264218,36150,Cancelled,SMS,Manipuri,0.84
915,2,17,1788,Early Warning,2021-12-24 01:21:35,2018-12-25 05:15:20,2022-05-26 08:32:14,Orange,345255,41360,Expired,Siren,Hindi,0.63
916,2,21,3050,Drill,2022-10-18 13:41:43,2023-01-03 01:35:46,2018-04-16 04:01:22,Red,169115,45959,Active,Radio,Mizo,0.93
917,1,11,3453,Advisory,2022-01-17 07:32:45,2023-07-06 21:31:54,2018-11-08 08:01:37,Orange,98200,23462,Cancelled,Push Notification,Assamese,0.68
918,6,49,179,All Clear,2021-09-25 22:51:43,2022-11-25 11:04:40,2023-11-28 17:33:24,Red,228148,47903,Superseded,Siren,Mizo,0.47
919,6,47,3058,Emergency,2023-02-11 01:28:39,2023-10-10 04:47:26,2021-05-31 08:08:37,Orange,157477,2629,Expired,All,English,0.59
920,6,50,2207,All Clear,2022-11-30 04:37:32,2018-03-30 17:13:41,2019-05-25 14:39:44,Red,268642,10904,Cancelled,All,Khasi,0.96
921,2,13,4653,Watch,2024-05-24 22:00:22,2023-08-24 03:10:05,2020-11-01 01:14:56,Yellow,413537,3525,Active,Radio,Mizo,0.84
922,6,52,2836,Watch,2021-11-26 04:09:33,2021-12-01 23:54:37,2018-01-03 14:52:26,Red,345400,9665,Expired,Push Notification,Bengali,0.52
923,1,12,1935,Early Warning,2019-09-24 16:47:08,2024-02-28 19:22:25,2020-01-31 08:34:46,Red,80912,44873,Cancelled,SMS,Assamese,0.41
924,1,7,3857,Drill,2022-09-05 06:13:37,2019-10-23 04:32:33,2022-01-07 09:41:02,Red,350553,24660,Superseded,Push Notification,Mizo,0.94
925,3,25,1053,Emergency,2020-09-16 02:23:45,2024-07-30 10:28:38,2020-10-13 07:13:35,Yellow,470921,18559,Superseded,All,Assamese,0.67
926,3,23,4001,Watch,2023-09-13 05:37:31,2023-03-06 14:42:50,2019-07-08 12:34:28,Green,402671,15411,Cancelled,Radio,Bengali,0.65
927,1,1,4909,Early Warning,2024-05-24 09:39:20,2023-06-29 17:43:49,2019-12-16 19:31:18,Red,72493,32764,Expired,SMS,Hindi,0.51
928,1,6,2782,Emergency,2021-04-08 06:04:34,2019-04-14 08:33:13,2020-06-04 08:27:55,Yellow,163201,25350,Superseded,SMS,Bengali,0.97
929,3,27,1471,Drill,2019-05-24 02:38:26,2022-05-27 08:18:18,2018-11-27 16:02:14,Red,243853,5415,Cancelled,SMS,Khasi,0.9
930,6,52,101,Watch,2019-05-15 20:21:51,2022-11-21 11:24:40,2022-04-25 02:27:18,Orange,201421,44977,Superseded,SMS,Assamese,0.76
931,5,43,3291,Advisory,2021-08-05 12:40:55,2021-08-13 08:53:42,2020-03-14 14:16:15,Green,389155,41557,Active,All,Mizo,0.86
932,3,29,4113,Drill,2021-03-04 07:52:12,2020-11-07 00:08:45,2022-07-21 06:17:35,Red,191392,7318,Expired,Siren,Manipuri,0.83
933,7,56,656,Advisory,2019-04-13 05:41:02,2024-01-08 07:50:57,2023-01-08 12:59:55,Green,135280,12950,Superseded,Siren,English,0.63
934,1,3,996,Advisory,2022-03-02 04:49:06,2018-06-05 13:45:04,2023-02-06 01:09:04,Red,359964,24202,Cancelled,Siren,Bengali,0.77
935,6,50,193,Watch,2022-08-14 06:15:40,2020-06-30 01:32:08,2021-01-13 19:18:04,Orange,218759,1148,Superseded,Radio,Bengali,0.75
936,4,39,915,All Clear,2021-01-14 22:04:45,2024-04-13 23:59:44,2021-05-15 23:53:59,Green,130452,11484,Active,All,English,0.39
937,1,10,4043,Advisory,2021-09-01 09:11:10,2021-11-24 01:15:26,2023-11-11 14:57:51,Orange,323712,15997,Superseded,SMS,English,0.53
938,1,3,1203,Emergency,2023-03-09 04:41:20,2022-05-12 16:37:59,2024-03-03 17:40:30,Green,41395,22136,Cancelled,Siren,Assamese,0.32
939,8,61,2105,Emergency,2024-02-20 21:56:43,2018-12-28 17:18:32,2024-10-01 18:26:42,Green,100576,37414,Cancelled,Radio,Manipuri,0.66
940,7,55,1997,Advisory,2023-11-27 23:33:50,2022-11-17 07:01:55,2022-01-09 07:21:06,Green,112931,49854,Superseded,Radio,Khasi,0.78
941,1,12,2268,All Clear,2022-04-08 07:15:15,2021-05-23 15:02:13,2019-07-18 03:45:21,Green,355676,18672,Cancelled,SMS,Assamese,0.44
942,6,51,3395,Advisory,2023-08-04 21:20:14,2020-04-09 16:56:08,2021-12-07 18:07:00,Yellow,314190,41605,Cancelled,SMS,Hindi,0.46
943,5,46,2660,All Clear,2019-11-18 19:15:29,2020-06-13 06:15:28,2024-03-12 07:50:26,Green,373410,39932,Superseded,All,Assamese,0.74
944,2,22,4436,All Clear,2021-04-23 16:53:18,2018-02-09 01:04:48,2020-12-01 12:15:33,Red,178670,20948,Cancelled,Siren,Hindi,0.62
945,6,48,4088,Drill,2019-10-17 10:15:45,2021-04-26 21:04:30,2020-03-05 09:49:19,Yellow,211355,2114,Active,Siren,Manipuri,0.99
946,1,6,1701,Advisory,2024-05-12 23:44:05,2020-06-25 15:54:10,2024-05-21 19:59:41,Orange,165427,29589,Superseded,SMS,Hindi,0.74
947,1,11,2881,Emergency,2022-10-22 01:25:58,2024-07-04 14:04:21,2018-03-14 17:27:09,Red,394043,18604,Superseded,Push Notification,Assamese,0.94
948,1,9,3101,Early Warning,2023-03-02 06:16:41,2021-05-14 13:14:11,2019-11-10 06:01:44,Green,110884,7250,Cancelled,Push Notification,Mizo,0.41
949,6,50,3286,Advisory,2022-09-06 00:13:06,2024-05-23 03:33:57,2019-11-08 12:48:38,Red,219346,39272,Cancelled,Radio,Mizo,0.55
950,1,7,2604,Watch,2022-04-10 14:33:03,2021-06-09 01:53:08,2022-03-18 09:26:19,Red,396895,30403,Cancelled,Siren,Hindi,0.95
951,1,12,3278,All Clear,2020-06-15 01:14:42,2020-11-03 20:56:05,2024-06-28 08:32:58,Green,243380,43004,Expired,SMS,Assamese,0.71
952,3,27,3427,Drill,2021-06-28 17:43:24,2018-04-01 05:27:12,2023-04-07 18:44:13,Yellow,117641,9081,Active,All,Manipuri,0.81
953,8,61,188,Watch,2020-10-06 19:16:15,2022-11-04 18:32:34,2023-04-28 08:17:49,Yellow,247518,44850,Active,Radio,English,0.82
954,7,57,3190,Watch,2022-09-12 04:22:49,2021-11-23 05:43:23,2021-02-20 15:25:48,Yellow,379191,15683,Expired,Siren,Khasi,0.94
955,2,21,1087,Early Warning,2020-06-29 06:18:55,2019-10-06 03:34:50,2022-11-30 13:08:42,Green,241890,30093,Expired,All,Assamese,0.99
956,6,51,1449,All Clear,2021-12-04 12:56:30,2020-10-26 04:28:43,2019-05-10 19:46:38,Green,128478,30291,Active,SMS,Khasi,0.32
957,5,44,3329,Emergency,2022-06-03 20:40:29,2018-08-07 14:50:24,2024-08-29 19:53:52,Red,218775,17041,Active,All,Khasi,0.99
958,5,46,195,Drill,2021-09-24 10:30:17,2018-07-05 17:59:14,2020-06-29 04:54:34,Red,425644,26109,Active,Radio,Assamese,0.8
959,4,33,3605,Early Warning,2021-08-24 13:52:39,2019-03-30 13:20:11,2020-03-26 13:21:04,Green,397479,37998,Active,Push Notification,Bengali,0.59
960,2,22,1163,Watch,2020-01-26 04:30:49,2020-04-01 19:07:26,2018-10-29 18:13:02,Red,173128,42076,Active,Siren,Khasi,0.64
961,2,16,2130,Drill,2020-11-29 22:23:36,2021-10-13 13:09:08,2020-10-24 07:53:12,Orange,412910,29515,Cancelled,All,Bengali,0.72
962,6,49,1148,Early Warning,2019-04-05 21:28:03,2019-11-18 16:33:36,2021-02-26 04:39:49,Orange,295556,23771,Cancelled,Radio,Khasi,0.41
963,5,41,2497,Drill,2022-01-16 15:48:22,2020-07-05 03:49:04,2019-04-25 19:58:36,Red,390030,45552,Expired,Push Notification,Manipuri,0.5
964,3,25,2108,Early Warning,2023-06-02 08:26:26,2019-10-20 14:39:56,2022-12-18 00:48:31,Yellow,158936,9723,Active,Radio,Bengali,0.8
965,6,48,4234,All Clear,2021-06-14 21:58:09,2019-06-14 10:41:58,2020-12-05 10:25:18,Red,337663,10215,Cancelled,All,Bengali,0.56
966,8,60,3976,All Clear,2023-07-08 10:27:23,2022-02-06 16:26:19,2019-06-29 21:49:45,Yellow,253854,24895,Active,SMS,Bengali,0.46
967,2,14,1838,All Clear,2019-04-12 07:24:41,2024-08-14 04:57:18,2024-03-14 04:25:11,Orange,413907,7837,Expired,Radio,Assamese,0.62
968,8,59,100,Drill,2024-05-07 12:55:25,2019-09-22 05:43:48,2021-02-03 13:01:22,Yellow,348355,2152,Superseded,SMS,Bengali,0.66
969,2,18,4533,Early Warning,2022-07-20 10:08:19,2021-10-19 15:21:32,2022-10-27 16:22:33,Green,274275,16251,Expired,Radio,Mizo,0.82
970,5,45,2008,Watch,2019-12-11 10:15:32,2018-05-05 23:58:27,2023-03-08 12:35:58,Red,139436,36174,Cancelled,SMS,Khasi,0.43
971,6,54,522,Early Warning,2019-02-16 19:33:55,2019-10-08 09:37:27,2019-12-09 02:03:38,Orange,127995,38382,Superseded,Siren,English,0.68
972,6,51,419,Watch,2020-09-17 15:48:03,2022-01-26 00:33:43,2018-12-28 15:53:22,Green,231781,5464,Superseded,Push Notification,English,0.68
973,2,14,4902,All Clear,2022-02-22 18:33:06,2018-01-30 20:00:44,2022-12-13 07:42:21,Orange,225415,7308,Superseded,Push Notification,Manipuri,0.86
974,5,40,3738,Emergency,2018-01-02 12:55:08,2023-02-12 08:12:55,2020-04-21 04:04:34,Orange,258366,41361,Expired,Radio,Manipuri,0.64
975,2,19,2455,Advisory,2020-03-31 20:10:20,2020-05-05 06:59:13,2023-10-07 23:36:14,Yellow,294364,32968,Cancelled,Siren,English,0.98
976,8,61,1493,Advisory,2022-02-23 20:37:58,2022-05-03 02:38:51,2022-01-01 19:29:40,Green,260035,10690,Expired,SMS,Mizo,0.6
977,2,20,775,Drill,2021-10-08 23:15:46,2023-11-05 07:22:13,2022-08-01 08:11:17,Orange,431357,11970,Expired,SMS,Mizo,0.46
978,2,20,4111,All Clear,2020-08-06 19:04:05,2022-01-06 01:35:52,2018-11-16 18:03:22,Orange,359104,19664,Expired,All,Khasi,0.41
979,1,11,1573,Watch,2024-07-09 02:43:51,2019-05-06 17:05:45,2023-03-11 14:05:07,Red,347488,10297,Cancelled,All,Assamese,0.76
980,6,51,3416,Watch,2024-08-19 14:44:25,2020-03-27 15:55:13,2022-01-06 09:30:14,Orange,489957,19897,Cancelled,Push Notification,Bengali,0.53
981,3,23,2584,Emergency,2021-10-29 04:38:59,2022-10-17 01:40:43,2021-05-07 16:38:00,Orange,399971,27336,Active,Siren,English,0.98
982,3,23,1147,Early Warning,2021-11-20 12:09:59,2024-12-18 02:14:57,2023-12-29 07:18:57,Orange,106117,13671,Cancelled,Radio,Mizo,0.56
983,2,21,3503,Advisory,2024-09-23 07:16:03,2022-09-30 20:34:42,2022-10-06 18:33:28,Red,387557,13071,Expired,All,Manipuri,0.61
984,2,18,876,Watch,2018-08-20 05:40:23,2020-10-08 05:46:27,2024-02-24 19:32:20,Yellow,251591,47268,Superseded,SMS,Mizo,0.76
985,5,45,3990,All Clear,2020-02-16 05:52:39,2022-12-26 23:51:16,2021-03-11 03:26:27,Orange,31199,6647,Active,Radio,Bengali,0.68
