event_id,district_id,slope_id,state_id,event_datetime,detection_datetime,report_datetime,landslide_type,trigger,slope_angle_deg,elevation_m,area_affected_sqkm,volume_cu_m,fatalities,injuries,displaced_persons,road_blocked_km,buildings_damaged,runout_distance_km,verification_status,reported_by
665,5,217,1,2024-12-01 06:14:48,2018-10-17 19:37:33,2019-09-04 19:00:51,Complex,Snowmelt,19.4,4324,39.94,1050303.0,0,0,2432,9.9,441,1.3,Preliminary,District Admin
666,9,460,1,2022-05-13 01:58:59,2020-06-24 03:01:00,2022-05-31 09:15:13,Complex,Earthquake,41.1,757,22.18,496487.0,2,8,568,4.0,221,9.9,Under Investigation,ISRO
667,59,66,8,2023-07-12 14:29:29,2018-05-19 12:25:59,2021-05-08 23:30:01,Translational Slide,Rainfall,37.6,1327,11.0,517247.0,1,5,4147,14.0,26,2.8,Confirmed,District Admin
668,40,161,5,2019-11-26 19:32:50,2021-05-03 23:03:08,2023-07-25 08:01:43,Complex,Snowmelt,41.2,566,15.28,487104.0,0,0,3874,15.8,187,5.3,Preliminary,Field Team
669,27,71,3,2022-03-01 18:59:00,2020-02-21 16:42:22,2022-07-11 08:26:46,Debris Flow,Anthropogenic,52.3,4123,42.11,928749.0,0,0,2007,14.1,161,6.2,Under Investigation,Satellite
670,14,54,2,2023-11-12 06:37:44,2024-09-16 02:16:38,2023-09-04 13:02:37,Complex,Undercutting,57.3,600,38.53,1321200.0,2,8,2275,16.8,7,8.7,Under Investigation,ISRO
671,10,422,1,2022-09-04 13:18:13,2019-02-18 05:45:35,2024-07-27 22:59:56,Mudflow,Unknown,26.6,2432,6.47,242753.0,20,40,3121,2.0,168,6.4,Under Investigation,District Admin
672,15,129,2,2018-03-08 00:44:04,2024-08-20 16:45:58,2021-05-30 15:19:11,Complex,Earthquake,46.1,2303,9.2,212254.0,2,2,1126,18.2,236,7.6,Under Investigation,Field Team
673,5,434,1,2023-10-04 16:33:09,2018-08-25 10:42:34,2021-04-03 02:24:33,Debris Flow,Snowmelt,47.1,1924,45.46,332296.0,1,5,4473,13.0,102,7.1,Preliminary,Satellite
674,42,190,5,2022-06-30 09:29:47,2021-08-22 16:27:43,2022-12-23 19:17:36,Translational Slide,Earthquake,28.5,4620,48.98,1487692.0,20,40,3206,0.5,123,9.7,Under Investigation,Field Team
675,10,104,1,2022-06-06 03:03:53,2018-01-31 03:26:20,2021-12-30 10:46:28,Complex,Undercutting,58.6,3294,27.2,792134.0,0,0,3147,8.0,169,5.2,Under Investigation,Field Team
676,21,168,2,2022-01-08 15:22:06,2022-05-02 16:28:21,2023-11-05 13:51:33,Rockfall,Anthropogenic,23.9,1898,49.56,467611.0,1,2,46,0.1,36,4.4,Preliminary,District Admin
677,21,55,2,2019-09-23 05:57:16,2018-01-21 04:51:54,2020-04-06 06:33:26,Mudflow,Snowmelt,46.0,3586,43.09,592082.0,3,12,3869,18.7,119,8.4,Preliminary,GSI
678,47,33,6,2023-01-28 00:15:26,2023-10-01 20:26:03,2019-12-12 01:51:44,Rotational Slide,Unknown,17.2,2445,9.78,432403.0,0,0,1260,18.3,376,5.6,Confirmed,Satellite
679,50,447,6,2021-02-12 23:04:13,2023-05-03 19:31:55,2024-06-16 15:08:53,Rotational Slide,Anthropogenic,21.4,1385,13.53,396983.0,1,3,542,16.5,137,1.5,Preliminary,Field Team
680,40,139,5,2023-11-28 00:19:20,2023-09-18 00:36:20,2023-08-03 20:40:14,Mudflow,Anthropogenic,63.5,3094,45.73,1085534.0,0,0,4031,6.0,299,8.4,Under Investigation,GSI
681,9,337,1,2022-11-06 00:10:45,2021-12-20 16:38:48,2019-07-28 10:33:17,Mudflow,Rainfall,46.6,1008,30.89,439966.0,2,0,1910,19.4,78,0.9,Confirmed,Satellite
682,48,226,6,2023-02-27 15:18:34,2022-10-09 23:17:58,2023-11-11 23:10:12,Debris Flow,Undercutting,51.5,4840,21.9,410978.0,0,0,2529,1.3,66,8.5,Preliminary,Satellite
683,56,203,7,2023-10-08 08:06:36,2022-01-16 23:35:24,2024-12-25 08:10:29,Translational Slide,Snowmelt,13.9,1425,21.07,273698.0,3,3,3517,0.6,107,1.4,Preliminary,ISRO
684,45,2,5,2022-04-22 12:11:53,2023-12-10 02:29:34,2023-08-13 04:18:49,Rockfall,Snowmelt,52.6,1681,29.56,981479.0,2,10,708,7.4,288,3.5,Under Investigation,Satellite
685,38,429,4,2018-04-06 13:59:09,2023-08-21 18:01:09,2019-12-03 07:30:43,Mudflow,Rainfall,44.5,3301,11.85,279047.0,0,0,3881,2.4,500,4.6,Preliminary,Satellite
686,41,327,5,2023-01-10 01:42:56,2018-10-17 20:50:28,2022-09-20 15:20:20,Rockfall,Undercutting,40.2,1629,27.65,1124970.0,20,80,2645,14.1,276,6.4,Confirmed,Field Team
687,48,108,6,2023-03-11 16:04:22,2023-09-20 19:48:45,2022-05-19 05:25:52,Mudflow,Earthquake,18.8,713,29.2,487636.0,2,8,4759,6.0,262,4.7,Confirmed,Satellite
688,2,441,1,2019-09-30 00:43:30,2024-10-04 00:40:54,2021-09-28 23:05:35,Mudflow,Rainfall,34.2,4247,19.99,167835.0,1,5,891,3.6,331,8.0,Under Investigation,Field Team
689,55,336,7,2019-02-07 16:49:08,2024-09-07 01:55:07,2018-07-12 14:37:08,Rockfall,Snowmelt,46.9,1647,40.79,93862.0,3,0,3291,7.8,284,1.9,Under Investigation,Satellite
690,58,119,7,2020-07-06 08:57:45,2018-07-09 07:45:20,2018-07-01 13:31:20,Translational Slide,Undercutting,64.7,2299,25.62,1192743.0,1,2,4976,18.0,400,7.4,Confirmed,ISRO
691,22,182,2,2023-01-02 00:51:31,2021-09-10 10:40:02,2021-07-27 14:43:57,Debris Flow,Anthropogenic,45.5,1548,22.17,825766.0,3,15,1786,2.0,268,5.0,Under Investigation,ISRO
692,34,141,4,2021-02-21 08:02:19,2023-06-03 01:41:58,2019-02-24 04:59:14,Complex,Anthropogenic,23.2,725,18.45,478703.0,0,0,2550,1.3,205,5.6,Preliminary,GSI
693,21,322,2,2022-05-31 17:38:04,2019-08-06 07:40:19,2020-12-29 11:27:32,Rotational Slide,Anthropogenic,21.6,2094,37.21,1099786.0,1,3,3656,10.8,294,8.2,Confirmed,ISRO
694,53,396,6,2022-09-30 23:54:27,2023-05-20 06:48:31,2023-09-04 21:13:55,Debris Flow,Anthropogenic,52.7,4074,47.69,1950796.0,0,0,1103,12.3,187,4.8,Confirmed,Satellite
695,59,361,8,2019-08-27 21:28:14,2019-07-14 18:53:05,2021-09-19 17:23:58,Complex,Unknown,44.9,3894,5.31,107695.0,1,5,1707,14.2,420,2.7,Confirmed,District Admin
696,6,193,1,2022-03-08 02:35:22,2023-03-27 06:19:18,2022-04-24 15:45:16,Translational Slide,Earthquake,46.0,4015,31.38,422381.0,0,0,3187,0.5,380,6.5,Preliminary,Satellite
697,19,333,2,2018-12-04 20:31:17,2021-10-11 00:10:57,2019-11-10 02:32:42,Debris Flow,Snowmelt,22.4,1841,37.06,1713806.0,2,6,521,8.8,330,8.4,Preliminary,GSI
698,15,404,2,2021-05-13 08:42:30,2023-06-18 14:18:01,2019-06-11 18:51:46,Rockfall,Undercutting,39.4,1283,19.39,864379.0,2,4,4607,4.1,326,10.0,Confirmed,GSI
699,52,78,6,2022-10-06 20:22:59,2020-02-12 13:24:28,2023-02-26 03:38:47,Translational Slide,Snowmelt,26.5,2653,37.48,1093732.0,2,6,1533,2.3,0,1.8,Preliminary,Field Team
700,59,124,8,2021-02-12 05:51:58,2024-08-07 17:02:04,2020-05-05 23:28:27,Mudflow,Earthquake,57.3,496,1.7,67793.0,3,3,1803,5.4,183,6.4,Confirmed,GSI
701,31,443,3,2023-01-27 19:04:20,2024-12-01 05:13:15,2021-12-06 02:29:19,Translational Slide,Anthropogenic,36.1,3308,7.57,120492.0,3,0,2247,5.9,71,8.8,Preliminary,GSI
702,8,282,1,2022-04-21 07:31:48,2021-10-03 11:37:48,2019-10-09 20:11:31,Complex,Snowmelt,34.3,4841,6.5,75992.0,1,2,3124,17.9,415,1.4,Under Investigation,GSI
703,2,111,1,2024-02-21 10:00:11,2021-01-15 09:59:43,2020-11-13 17:25:30,Rockfall,Earthquake,48.4,4371,37.17,646446.0,0,0,1706,16.6,117,5.9,Preliminary,Field Team
704,49,124,6,2020-08-14 02:16:59,2021-04-12 18:53:12,2019-09-02 11:05:07,Rotational Slide,Unknown,56.2,489,18.12,353712.0,2,0,3062,13.7,269,5.4,Under Investigation,District Admin
705,14,33,2,2019-07-03 22:00:18,2023-10-06 06:03:44,2023-12-05 11:32:03,Debris Flow,Rainfall,23.9,2426,0.8,13431.0,0,0,3567,8.5,245,9.7,Confirmed,District Admin
706,14,299,2,2018-12-12 10:05:04,2018-03-02 15:51:35,2018-11-14 17:29:06,Debris Flow,Undercutting,34.7,1156,12.58,279573.0,1,1,851,18.9,268,3.5,Preliminary,ISRO
707,22,390,2,2023-02-04 01:26:41,2020-09-28 23:04:23,2020-12-14 05:45:47,Rockfall,Rainfall,21.4,1359,27.44,1153983.0,0,0,4736,13.1,94,2.4,Confirmed,Satellite
708,28,448,3,2021-10-05 20:44:21,2019-01-27 03:18:50,2019-09-21 00:25:26,Translational Slide,Rainfall,28.0,2333,45.51,87583.0,0,0,1377,5.8,131,3.5,Under Investigation,Satellite
709,10,10,1,2019-01-26 12:27:57,2021-02-12 01:02:20,2020-08-08 18:08:11,Complex,Earthquake,54.1,614,12.57,535374.0,1,1,1111,17.1,71,6.7,Confirmed,Satellite
710,49,24,6,2018-11-06 03:48:13,2019-12-15 11:11:33,2022-04-01 03:50:13,Rockfall,Earthquake,27.4,4761,12.88,206474.0,0,0,1576,4.6,171,8.4,Preliminary,District Admin
711,22,65,2,2020-06-06 09:11:32,2019-12-11 08:37:32,2022-10-28 13:12:17,Rockfall,Unknown,14.6,701,20.05,779007.0,0,0,3507,15.9,486,3.9,Preliminary,Field Team
712,41,344,5,2023-04-24 20:57:55,2023-04-17 07:22:25,2019-01-13 10:44:11,Translational Slide,Snowmelt,49.5,2693,41.07,597966.0,1,5,2953,3.5,288,8.5,Preliminary,Field Team
713,49,460,6,2022-05-17 05:23:50,2020-12-27 15:50:23,2020-06-16 07:25:54,Mudflow,Unknown,43.0,636,12.39,400686.0,0,0,3411,6.0,449,4.7,Preliminary,Field Team
714,28,369,3,2021-07-25 21:14:21,2024-06-19 17:56:21,2020-10-20 04:18:12,Complex,Snowmelt,60.4,3670,10.5,309198.0,2,6,1042,15.2,77,3.3,Preliminary,Field Team
715,6,81,1,2023-02-18 20:44:59,2021-03-19 13:35:21,2023-08-11 23:27:15,Complex,Undercutting,35.4,3903,20.98,223002.0,2,2,2654,5.4,51,4.2,Under Investigation,ISRO
716,19,290,2,2023-04-11 18:40:15,2021-12-22 07:43:32,2018-12-08 03:25:57,Mudflow,Unknown,41.2,4195,30.83,1166931.0,3,15,632,8.3,45,0.8,Confirmed,Field Team
717,52,107,6,2023-04-26 04:24:03,2024-11-18 13:52:30,2024-03-18 22:01:35,Rockfall,Snowmelt,38.3,1808,23.63,215890.0,3,0,781,5.5,106,1.6,Confirmed,District Admin
718,26,402,3,2020-03-15 18:49:19,2024-06-26 20:10:24,2021-04-29 11:48:25,Rockfall,Earthquake,44.1,4401,39.17,887555.0,0,0,2277,16.8,71,7.6,Under Investigation,Satellite
719,41,461,5,2021-05-16 00:13:25,2022-08-22 22:58:24,2021-04-11 18:29:05,Mudflow,Snowmelt,62.6,2967,41.05,568582.0,3,0,899,3.6,13,4.4,Under Investigation,ISRO
720,14,169,2,2020-06-22 19:07:02,2020-10-08 18:38:17,2024-07-24 01:48:48,Debris Flow,Earthquake,17.2,4360,5.33,107090.0,0,0,225,2.3,497,3.1,Preliminary,Field Team
721,54,247,6,2020-04-20 21:17:34,2018-09-12 02:55:27,2023-07-15 19:13:02,Debris Flow,Anthropogenic,30.2,1984,39.75,587938.0,3,12,2173,1.8,53,4.3,Preliminary,Satellite
722,42,364,5,2024-08-14 21:42:05,2024-04-20 13:54:26,2019-05-03 12:58:34,Debris Flow,Unknown,62.2,4438,38.61,128590.0,0,0,316,3.0,308,0.9,Preliminary,ISRO
723,8,489,1,2020-04-01 08:32:57,2020-03-19 02:27:03,2023-05-13 18:42:06,Translational Slide,Undercutting,26.4,1818,37.16,636447.0,1,1,490,4.2,195,1.1,Preliminary,Field Team
724,7,438,1,2018-12-20 15:07:13,2018-03-08 04:19:57,2023-03-16 21:55:00,Rockfall,Undercutting,56.0,3205,43.86,1725972.0,0,0,2534,18.5,45,3.2,Confirmed,ISRO
725,54,274,6,2023-02-25 20:19:20,2023-05-06 16:23:31,2022-04-08 09:55:27,Rockfall,Undercutting,18.7,4392,6.92,171231.0,2,8,1745,19.4,403,9.7,Confirmed,Field Team
726,20,315,2,2019-04-01 21:24:07,2021-03-09 01:04:45,2020-08-30 02:58:21,Rockfall,Anthropogenic,37.1,4378,39.14,1954614.0,0,0,1243,2.4,339,4.6,Under Investigation,ISRO
727,25,35,3,2022-07-24 17:16:52,2018-11-04 00:08:40,2022-01-28 09:31:46,Debris Flow,Unknown,26.7,3072,17.29,158961.0,0,0,4070,14.8,305,7.2,Preliminary,Satellite
728,34,469,4,2022-01-10 13:24:38,2019-03-11 18:40:44,2021-10-27 13:28:22,Complex,Snowmelt,15.5,4885,14.19,410665.0,10,10,478,0.6,398,5.3,Confirmed,ISRO
729,29,327,3,2018-12-20 14:09:24,2018-02-02 15:01:42,2018-06-25 02:18:54,Complex,Anthropogenic,36.1,1546,20.27,775544.0,0,0,212,5.2,2,9.9,Preliminary,Satellite
730,42,490,5,2022-09-21 05:16:02,2022-08-14 13:34:38,2018-08-30 21:17:51,Debris Flow,Snowmelt,21.3,1826,39.39,1027512.0,3,0,42,0.1,3,5.0,Confirmed,ISRO
731,33,369,4,2019-04-01 03:22:55,2024-03-27 04:18:00,2024-01-05 08:30:20,Rockfall,Undercutting,57.4,3674,39.66,353194.0,0,0,1213,3.6,302,6.2,Confirmed,GSI
732,18,48,2,2018-06-09 23:48:35,2020-10-05 11:42:01,2021-07-11 06:20:49,Translational Slide,Earthquake,16.2,2989,13.47,413012.0,0,0,833,14.1,271,6.1,Confirmed,Field Team
733,19,61,2,2022-01-12 15:35:02,2018-10-26 00:57:19,2019-02-24 19:18:58,Complex,Anthropogenic,26.3,831,29.98,712136.0,0,0,4427,0.3,313,3.7,Confirmed,Satellite
734,49,465,6,2019-01-27 20:16:18,2019-12-19 02:41:32,2024-03-25 19:14:01,Translational Slide,Earthquake,61.6,4196,23.53,496237.0,1,5,1055,11.0,467,5.8,Under Investigation,GSI
735,44,117,5,2023-03-19 17:37:49,2020-09-08 23:25:38,2024-06-16 00:20:52,Rotational Slide,Undercutting,57.2,3754,5.86,47756.0,0,0,3642,5.0,468,5.2,Preliminary,Satellite
736,37,157,4,2018-03-27 17:48:17,2024-05-09 20:03:44,2021-05-05 11:57:09,Mudflow,Undercutting,18.6,2467,9.41,421990.0,0,0,4937,19.3,7,4.1,Under Investigation,GSI
737,25,170,3,2022-09-18 14:15:14,2019-08-13 14:26:05,2020-07-01 13:42:35,Debris Flow,Anthropogenic,50.6,1689,22.67,326336.0,1,0,679,8.0,29,1.8,Confirmed,GSI
738,33,144,4,2020-03-07 15:46:25,2023-02-27 15:55:58,2020-01-09 10:51:56,Debris Flow,Undercutting,56.2,4646,30.84,273727.0,2,6,2422,5.4,123,7.6,Preliminary,ISRO
739,14,155,2,2023-09-30 00:49:02,2022-06-20 19:06:20,2023-12-30 10:20:29,Rotational Slide,Undercutting,52.8,2035,13.77,320347.0,0,0,2711,6.8,89,8.4,Under Investigation,Field Team
740,1,84,1,2021-02-10 05:23:28,2021-10-16 21:38:18,2022-01-09 05:59:14,Debris Flow,Anthropogenic,60.7,575,3.17,157995.0,0,0,1182,12.4,268,4.2,Confirmed,District Admin
741,2,467,1,2019-07-27 19:27:25,2023-06-12 09:10:38,2019-07-23 04:01:19,Debris Flow,Snowmelt,17.9,2275,9.27,409786.0,2,0,3625,3.2,90,9.1,Preliminary,ISRO
742,38,91,4,2022-07-22 12:38:13,2018-05-16 06:07:53,2020-08-02 18:10:32,Debris Flow,Anthropogenic,37.0,1461,23.79,1178446.0,0,0,1033,16.4,3,2.3,Confirmed,Field Team
743,7,344,1,2024-07-24 01:06:36,2018-12-14 19:03:00,2018-08-27 20:01:11,Complex,Undercutting,52.3,2718,12.04,155706.0,0,0,4009,12.1,50,4.1,Confirmed,District Admin
744,25,367,3,2021-02-24 22:31:04,2024-07-01 19:51:57,2019-08-08 07:00:18,Rotational Slide,Unknown,42.5,3424,25.75,490662.0,20,40,20,14.5,69,7.6,Confirmed,Field Team
745,42,322,5,2023-04-04 14:58:50,2020-09-30 14:00:50,2019-04-30 19:18:48,Rotational Slide,Earthquake,24.3,2152,26.77,125765.0,0,0,3613,14.7,467,1.5,Confirmed,Field Team
746,32,220,3,2022-09-20 22:27:21,2024-06-15 05:35:05,2021-08-08 15:35:03,Translational Slide,Unknown,46.9,2537,3.01,29086.0,1,3,548,2.5,319,1.1,Confirmed,ISRO
747,5,346,1,2019-04-12 12:30:40,2020-04-17 10:15:08,2019-09-12 06:43:31,Debris Flow,Undercutting,28.0,671,27.4,1272475.0,0,0,3914,12.7,36,8.8,Preliminary,Satellite
748,47,146,6,2023-10-01 11:26:14,2018-03-30 01:01:47,2020-09-29 14:53:21,Rockfall,Undercutting,66.0,856,45.59,232765.0,0,0,4966,6.2,464,7.1,Confirmed,GSI
749,14,74,2,2020-11-29 13:22:38,2023-05-15 17:45:16,2019-02-28 15:42:35,Rockfall,Unknown,30.3,2305,32.97,844297.0,0,0,1709,2.5,291,1.2,Preliminary,ISRO
750,59,269,8,2019-07-26 01:06:06,2022-10-19 12:18:11,2022-11-01 14:55:50,Rockfall,Anthropogenic,38.1,2556,38.97,1313197.0,0,0,2892,3.3,249,2.2,Preliminary,District Admin
751,61,177,8,2020-06-22 07:31:53,2020-12-01 16:28:32,2021-04-17 18:27:10,Rockfall,Anthropogenic,38.4,3273,18.34,370841.0,10,30,3844,19.5,147,7.2,Confirmed,GSI
752,20,209,2,2019-07-20 10:00:26,2019-03-26 04:52:43,2018-08-11 13:49:08,Translational Slide,Snowmelt,49.1,4717,28.97,1406900.0,1,3,4373,18.6,305,9.5,Under Investigation,District Admin
753,45,12,5,2024-11-19 14:37:49,2019-03-28 09:27:55,2022-03-01 00:11:09,Rockfall,Anthropogenic,68.8,4336,10.85,374932.0,0,0,597,2.6,281,9.8,Under Investigation,GSI
754,19,467,2,2021-11-13 15:46:36,2018-08-01 14:01:13,2020-07-31 20:39:33,Rockfall,Rainfall,16.2,2221,23.24,1022184.0,0,0,2386,14.0,348,8.5,Confirmed,ISRO
755,13,228,2,2019-10-02 22:03:59,2022-12-29 00:25:12,2022-07-26 20:14:42,Rockfall,Undercutting,46.0,2950,28.41,1007272.0,0,0,3233,9.8,57,1.1,Confirmed,ISRO
756,2,421,1,2018-07-20 23:43:33,2020-05-20 13:54:28,2024-06-18 12:01:50,Mudflow,Earthquake,63.8,4115,14.68,675092.0,0,0,4449,4.1,276,6.2,Preliminary,GSI
757,45,106,5,2022-04-11 00:54:21,2024-04-22 11:58:26,2021-02-20 18:45:53,Debris Flow,Rainfall,23.1,3087,32.04,429545.0,5,15,4910,2.7,133,6.4,Confirmed,Satellite
758,60,111,8,2022-03-13 01:52:41,2023-05-01 11:50:57,2023-12-14 22:44:57,Complex,Unknown,43.7,4246,48.46,2125279.0,0,0,2390,7.8,110,9.5,Under Investigation,Satellite
759,37,328,4,2018-05-27 09:16:40,2023-09-16 10:04:43,2020-05-24 10:12:33,Complex,Unknown,60.7,1635,3.5,51837.0,0,0,2855,8.1,330,2.6,Preliminary,Field Team
760,21,181,2,2023-09-03 01:12:02,2023-01-07 03:31:53,2023-01-21 17:16:02,Debris Flow,Undercutting,43.4,2584,31.26,49675.0,10,40,2603,7.6,404,9.2,Confirmed,Field Team
761,58,311,7,2023-11-30 22:35:41,2022-05-14 13:51:33,2022-09-27 03:05:36,Mudflow,Snowmelt,40.1,2168,35.19,869295.0,0,0,874,7.3,224,3.9,Under Investigation,Satellite
762,13,340,2,2020-03-26 05:26:04,2024-01-06 06:23:12,2020-11-12 11:41:34,Debris Flow,Undercutting,54.4,4668,23.88,72656.0,0,0,2726,19.4,225,7.2,Under Investigation,District Admin
763,16,187,2,2020-09-07 07:37:41,2019-08-05 03:29:57,2023-05-29 10:35:02,Debris Flow,Unknown,42.2,3629,29.7,1137306.0,0,0,3177,8.0,475,4.5,Under Investigation,Field Team
764,39,445,4,2020-05-02 00:52:55,2023-03-08 05:30:48,2022-04-23 13:37:35,Complex,Earthquake,61.7,3029,38.84,51135.0,3,6,1675,3.2,326,4.0,Under Investigation,GSI
765,11,164,1,2019-05-31 16:23:19,2018-02-01 17:58:36,2023-04-17 04:56:46,Debris Flow,Unknown,18.3,1815,21.38,1035770.0,0,0,3826,16.4,284,8.7,Confirmed,Field Team
766,51,244,6,2023-04-06 14:58:47,2019-06-10 22:46:30,2023-08-27 12:12:00,Mudflow,Rainfall,38.0,1290,47.51,317449.0,5,20,2396,2.8,74,1.2,Confirmed,District Admin
767,10,100,1,2021-04-24 21:18:31,2023-01-06 15:06:48,2024-12-10 22:57:27,Debris Flow,Unknown,26.8,3642,10.91,373261.0,0,0,3960,17.0,243,1.5,Preliminary,Satellite
768,28,180,3,2022-06-22 12:49:29,2020-08-18 06:18:49,2020-12-25 00:01:39,Complex,Anthropogenic,12.4,2694,20.4,61076.0,2,10,3093,10.5,483,1.8,Under Investigation,Field Team
769,44,365,5,2022-02-02 06:49:29,2020-11-24 07:39:45,2018-02-24 14:01:23,Complex,Anthropogenic,56.8,1513,31.24,1496465.0,0,0,4746,1.5,215,1.0,Confirmed,District Admin
770,32,404,3,2024-07-31 03:05:58,2019-09-13 13:00:01,2023-08-27 01:08:25,Rotational Slide,Undercutting,41.0,1166,47.24,133215.0,2,0,567,7.9,342,3.0,Preliminary,District Admin
771,39,234,4,2024-03-28 06:14:20,2019-03-18 09:36:25,2023-04-18 18:05:52,Rotational Slide,Snowmelt,36.2,884,14.52,370540.0,0,0,731,12.0,258,9.3,Under Investigation,Field Team
772,55,146,7,2020-09-10 04:01:56,2022-07-28 13:23:09,2023-10-25 04:19:25,Mudflow,Anthropogenic,61.1,863,10.46,493483.0,10,50,1136,16.3,461,2.1,Under Investigation,Field Team
773,43,66,5,2021-04-03 00:02:51,2018-07-23 02:19:42,2022-03-25 00:20:05,Mudflow,Rainfall,41.1,1321,1.82,80350.0,2,2,170,10.9,143,2.5,Confirmed,Field Team
774,57,59,7,2022-06-30 20:12:46,2020-06-08 12:38:45,2020-04-02 00:05:58,Debris Flow,Rainfall,32.2,1392,2.95,96180.0,2,2,2623,18.0,26,5.5,Under Investigation,Satellite
775,16,34,2,2024-03-15 14:33:07,2020-08-02 10:44:17,2018-09-22 10:34:56,Mudflow,Earthquake,19.8,2089,36.38,1479486.0,0,0,367,3.5,318,7.5,Confirmed,District Admin
776,46,113,5,2022-12-22 13:27:05,2018-12-04 04:08:43,2022-10-24 16:04:22,Mudflow,Anthropogenic,20.9,1270,12.2,261772.0,0,0,202,10.2,131,7.8,Confirmed,District Admin
777,59,368,8,2020-06-21 02:53:55,2020-09-28 00:55:39,2022-11-08 15:59:12,Mudflow,Snowmelt,48.5,659,49.89,138717.0,0,0,1737,13.5,71,1.4,Under Investigation,GSI
778,48,158,6,2019-07-28 21:27:38,2019-03-02 12:51:31,2022-10-16 15:44:55,Debris Flow,Undercutting,63.1,4610,11.72,585252.0,2,4,235,15.1,445,9.0,Under Investigation,Satellite
779,35,415,4,2020-06-06 13:59:15,2022-06-13 20:10:29,2022-07-03 05:37:10,Rockfall,Snowmelt,49.0,4143,21.68,580423.0,2,4,201,1.8,263,8.4,Under Investigation,GSI
780,37,359,4,2020-03-08 14:41:25,2024-10-02 21:57:45,2024-01-12 19:00:29,Rotational Slide,Undercutting,44.7,3140,4.37,88989.0,3,3,1534,11.0,289,5.6,Confirmed,District Admin
781,22,319,2,2023-05-07 15:29:09,2020-02-09 17:23:47,2023-12-20 00:20:01,Debris Flow,Unknown,54.9,2051,21.75,1060357.0,3,9,2427,0.5,63,7.8,Confirmed,Field Team
782,22,248,2,2024-03-08 18:12:36,2019-01-16 17:34:28,2018-11-25 20:07:53,Rotational Slide,Undercutting,55.5,2877,3.59,148358.0,1,2,3247,7.0,446,6.7,Confirmed,GSI
783,46,309,5,2020-01-23 08:17:38,2023-03-12 01:40:14,2018-03-10 04:37:12,Debris Flow,Rainfall,13.6,4740,35.23,347593.0,10,40,4024,7.0,174,6.5,Confirmed,Satellite
784,26,428,3,2018-05-28 15:17:10,2020-01-13 05:14:54,2020-02-14 13:38:13,Debris Flow,Unknown,42.3,970,28.62,1387581.0,1,5,4921,6.9,86,8.9,Confirmed,Field Team
785,41,101,5,2018-03-23 04:51:16,2024-06-09 14:23:15,2023-04-08 23:40:18,Debris Flow,Unknown,27.5,4458,39.3,1781478.0,2,6,1137,5.2,452,7.9,Confirmed,District Admin
786,20,201,2,2024-09-13 11:57:26,2023-07-13 06:23:41,2021-05-29 08:23:14,Rotational Slide,Anthropogenic,40.8,450,33.95,1544981.0,0,0,3116,10.9,194,6.7,Under Investigation,Satellite
787,43,422,5,2022-09-12 11:59:55,2024-04-19 23:54:14,2021-12-17 20:35:27,Complex,Earthquake,34.4,2532,25.75,866400.0,5,20,1624,15.7,110,4.6,Preliminary,District Admin
788,34,161,4,2020-09-11 04:01:55,2024-10-30 09:15:10,2022-08-01 19:35:13,Complex,Unknown,39.0,434,33.18,782233.0,0,0,37,18.5,446,9.8,Preliminary,Satellite
789,45,173,5,2024-01-03 01:22:01,2018-05-11 19:11:34,2021-01-07 12:29:10,Complex,Rainfall,34.1,1567,38.18,1516961.0,0,0,2958,19.9,143,2.1,Under Investigation,ISRO
790,37,24,4,2023-03-30 14:14:58,2021-11-15 21:40:43,2018-01-20 07:35:59,Debris Flow,Rainfall,24.3,4781,36.94,1678638.0,3,12,2578,5.4,286,9.9,Confirmed,District Admin
791,3,347,1,2019-06-28 22:44:40,2020-05-09 10:14:56,2018-09-23 04:58:29,Mudflow,Anthropogenic,27.1,1045,0.34,16874.0,0,0,4606,1.9,344,7.0,Confirmed,Field Team
792,40,440,5,2021-09-16 06:05:51,2021-01-30 05:25:22,2020-01-27 14:52:16,Rockfall,Undercutting,17.0,4009,36.11,1638554.0,0,0,2888,11.5,194,9.1,Under Investigation,District Admin
793,8,355,1,2018-07-29 16:23:31,2018-11-25 08:40:48,2022-11-02 01:51:38,Complex,Rainfall,47.1,3499,11.25,117332.0,2,4,2855,5.9,48,1.2,Under Investigation,District Admin
794,23,425,3,2022-01-04 10:48:43,2024-02-06 03:26:29,2020-03-29 07:28:16,Translational Slide,Rainfall,44.2,3673,11.07,257201.0,0,0,1111,9.5,433,1.3,Preliminary,Field Team
795,24,494,3,2022-09-30 23:46:48,2018-04-28 16:16:33,2019-05-01 16:50:41,Translational Slide,Snowmelt,55.1,3741,43.49,398913.0,1,0,1423,15.1,318,9.4,Preliminary,Satellite
796,15,43,2,2024-10-07 13:15:01,2023-07-17 01:19:21,2018-05-14 22:21:46,Mudflow,Undercutting,64.3,1113,39.53,494469.0,2,4,604,8.7,468,6.9,Under Investigation,Field Team
797,29,117,3,2019-02-14 05:48:13,2021-06-17 16:22:54,2019-01-06 21:18:41,Rockfall,Rainfall,55.5,3821,14.09,172299.0,3,12,4346,19.1,417,2.8,Preliminary,District Admin
