anomaly_id,sensor_id,slope_id,state_id,district_id,anomaly_type,detected_datetime,anomaly_score,severity,magnitude,duration_minutes,status,investigation_start,resolution_datetime,detection_method
522,200,334,1,1,Pore Pressure Spike,2019-05-21 09:19:05,0.997,Low,491.83,3048.0,Resolved,2024-02-10 16:56:13,2019-04-26 23:14:40,LSTM Autoencoder
523,218,313,3,29,Vegetation Loss,2019-03-25 03:15:47,0.644,Low,200.38,1240.2,Investigating,2018-06-24 22:56:29,2024-02-16 07:33:00,Statistical
524,82,201,3,30,Ground Cracking,2019-02-12 14:57:58,0.676,Medium,256.96,2860.6,False Alarm,2021-04-21 21:06:16,2018-02-03 04:47:24,Isolation Forest
525,223,79,7,56,Sudden Displacement,2023-06-24 21:17:42,0.943,High,199.84,2751.1,Investigating,2018-04-07 03:58:46,2019-01-25 02:00:09,Statistical
526,236,133,4,35,Sudden Displacement,2018-05-29 00:47:49,0.992,High,80.25,1267.7,Open,2021-07-24 12:57:49,2019-06-25 11:14:35,Statistical
527,120,461,2,19,Sudden Displacement,2019-07-22 01:39:51,0.74,Critical,394.79,2337.6,False Alarm,2022-03-04 11:24:30,2018-03-03 00:51:58,Statistical
528,129,214,2,14,Vegetation Loss,2024-12-02 22:30:36,0.982,Low,485.0,82.9,Investigating,2020-11-03 04:28:16,2021-05-23 05:08:59,Isolation Forest
529,258,487,7,56,Ground Cracking,2024-08-11 12:11:38,0.867,Low,297.97,389.5,False Alarm,2024-04-05 15:00:38,2022-05-24 20:52:42,Rule-Based
530,252,210,5,45,Vegetation Loss,2023-10-15 22:52:02,0.913,Critical,293.73,1959.6,Investigating,2018-07-27 02:42:31,2024-07-30 04:50:13,Statistical
531,27,383,2,19,Sensor Outlier,2022-09-20 10:47:00,0.702,Low,129.18,4871.5,Resolved,2021-06-05 21:17:21,2022-07-04 07:26:48,LSTM Autoencoder
532,138,138,6,53,Ground Cracking,2018-02-21 12:32:19,0.872,Low,57.7,3076.9,Resolved,2019-11-02 02:08:18,2021-11-08 08:40:22,Statistical
533,198,18,3,29,Sensor Outlier,2018-05-03 05:27:39,0.964,High,181.49,4820.7,False Alarm,2021-11-17 03:00:44,2022-03-15 18:37:54,Isolation Forest
534,30,103,2,19,Slope Deformation,2023-11-20 21:40:52,0.929,Critical,497.82,2075.2,Resolved,2024-11-30 10:49:30,2023-06-29 02:05:26,Rule-Based
535,295,340,2,16,Vegetation Loss,2018-05-01 13:19:40,0.936,Critical,190.37,694.1,Investigating,2024-02-27 21:45:20,2024-02-24 17:59:23,LSTM Autoencoder
536,41,53,3,23,Ground Cracking,2018-05-11 15:48:06,0.848,Low,494.66,876.4,Resolved,2023-10-21 19:34:47,2021-08-03 05:17:39,Isolation Forest
537,22,124,4,36,Sensor Outlier,2019-06-05 15:26:32,0.609,Medium,387.04,202.5,Open,2022-06-09 17:40:21,2019-12-21 05:38:23,Rule-Based
538,152,301,5,43,Ground Cracking,2020-11-08 00:32:50,0.765,Low,118.78,4746.1,False Alarm,2018-05-24 17:32:04,2021-10-20 18:24:25,Statistical
539,185,138,5,46,Seismic Signal,2024-12-10 12:45:17,0.857,Critical,442.16,1003.8,False Alarm,2023-06-04 06:50:25,2021-01-12 22:44:07,Statistical
540,264,191,3,31,Sudden Displacement,2023-06-12 06:19:52,0.801,Medium,346.67,2175.4,Investigating,2024-08-06 05:45:08,2024-01-08 22:45:42,Statistical
541,37,149,7,56,Vegetation Loss,2020-03-12 23:54:47,0.6,Critical,393.66,4422.6,Resolved,2024-07-08 00:53:25,2020-11-28 16:19:39,LSTM Autoencoder
542,50,278,2,20,Vegetation Loss,2019-10-02 15:17:14,0.703,High,16.09,1518.5,Open,2023-12-21 19:40:58,2022-12-06 21:28:57,Statistical
543,223,79,7,56,Slope Deformation,2022-11-16 07:57:13,0.636,Medium,33.38,3688.2,False Alarm,2020-12-12 01:13:52,2018-03-19 18:20:30,Rule-Based
544,168,467,5,44,Slope Deformation,2019-10-07 06:44:30,0.905,Medium,442.79,540.9,Open,2021-05-26 19:57:57,2024-11-04 20:48:55,Rule-Based
545,72,414,1,5,Ground Cracking,2020-07-09 10:50:38,0.783,Medium,369.67,409.8,Investigating,2020-03-22 12:46:04,2023-12-23 23:26:21,Statistical
546,240,27,5,45,Vegetation Loss,2020-10-27 17:28:19,0.626,Critical,220.23,1454.8,Resolved,2021-04-24 19:30:16,2018-10-28 16:42:19,LSTM Autoencoder
547,296,490,2,15,Ground Cracking,2024-02-23 22:07:52,0.739,Critical,399.28,3472.3,Resolved,2020-04-11 15:46:19,2022-07-25 20:16:42,Statistical
548,5,236,2,20,Vegetation Loss,2018-03-29 06:50:44,0.625,Medium,63.3,2281.9,False Alarm,2021-02-13 10:03:15,2021-12-28 09:08:57,Statistical
549,168,467,5,44,Sensor Outlier,2023-10-14 14:55:22,0.995,Critical,394.44,1622.5,Investigating,2023-10-04 05:10:23,2021-01-19 11:27:30,LSTM Autoencoder
550,299,420,2,16,Sensor Outlier,2021-06-03 16:32:54,0.922,Medium,328.39,1583.0,Open,2019-01-23 06:27:46,2023-11-29 15:34:12,Statistical
551,250,373,6,51,Sudden Displacement,2018-02-09 15:03:01,0.524,Low,386.19,3945.6,Open,2019-05-15 10:46:19,2018-08-13 03:55:02,Statistical
552,192,379,3,30,Sensor Outlier,2019-06-16 04:59:45,0.66,Critical,183.01,3912.3,Investigating,2018-12-06 02:38:04,2021-09-10 02:56:16,Rule-Based
553,250,373,6,51,Seismic Signal,2019-01-05 08:49:13,0.915,Medium,30.28,4481.3,Investigating,2020-02-09 19:34:48,2023-07-21 07:39:28,Isolation Forest
554,24,189,1,5,Sudden Displacement,2018-12-18 11:08:30,0.702,Medium,430.77,1347.6,Resolved,2021-01-04 23:29:25,2018-03-22 12:28:36,LSTM Autoencoder
555,59,172,3,23,Slope Deformation,2021-06-29 19:24:31,0.757,Low,88.67,1190.4,Open,2020-11-17 16:48:39,2020-11-20 00:22:34,Statistical
556,129,214,2,14,Pore Pressure Spike,2019-12-19 04:58:51,0.768,High,379.46,1476.2,Investigating,2023-08-27 15:03:59,2023-07-29 20:47:56,Isolation Forest
557,113,360,4,34,Sudden Displacement,2020-02-21 14:33:16,0.816,High,393.71,2434.1,False Alarm,2021-11-24 07:32:48,2019-07-06 11:58:37,Statistical
558,19,246,2,22,Slope Deformation,2020-06-22 17:22:08,0.998,Low,334.71,405.7,Investigating,2024-02-27 11:45:48,2023-08-17 07:50:30,Rule-Based
559,185,138,5,46,Vegetation Loss,2024-09-03 19:32:55,0.988,High,413.13,4749.1,Investigating,2022-05-18 15:25:53,2024-05-12 03:20:29,LSTM Autoencoder
560,53,467,4,34,Sudden Displacement,2020-07-27 13:24:20,0.692,Low,114.7,4668.4,Open,2018-11-23 13:20:56,2018-09-07 06:21:12,Statistical
561,87,194,4,37,Vegetation Loss,2021-10-09 03:38:38,0.613,Medium,241.98,1660.8,Resolved,2023-06-19 03:48:24,2020-11-13 15:30:10,Rule-Based
562,260,53,3,26,Seismic Signal,2023-11-09 07:26:42,0.983,High,341.74,989.1,Open,2019-02-18 06:28:53,2022-10-13 12:36:19,Statistical
563,98,440,1,4,Vegetation Loss,2018-07-19 10:03:57,0.847,Low,275.36,2155.7,False Alarm,2022-10-06 17:42:34,2019-10-08 03:12:33,LSTM Autoencoder
564,145,265,3,28,Rainfall Anomaly,2020-01-14 00:53:28,0.816,Critical,96.92,790.1,Resolved,2018-05-30 07:22:12,2024-11-21 05:59:19,LSTM Autoencoder
565,135,170,6,49,Sudden Displacement,2018-10-18 19:55:22,0.561,Critical,20.05,4250.1,Investigating,2021-09-16 16:22:26,2020-03-16 19:34:22,Statistical
566,246,262,1,5,Ground Cracking,2021-10-02 16:52:40,0.857,Critical,352.15,3842.2,Open,2023-11-04 16:53:47,2023-01-17 15:19:31,Isolation Forest
567,40,134,6,48,Sudden Displacement,2018-01-24 16:12:45,0.998,Critical,387.89,1050.0,Open,2020-07-23 17:18:44,2021-02-16 08:11:07,Isolation Forest
568,280,453,1,11,Rainfall Anomaly,2023-04-05 06:02:54,0.927,Critical,86.34,4747.5,Open,2019-03-11 19:51:56,2023-10-14 22:13:23,LSTM Autoencoder
569,298,154,6,50,Ground Cracking,2024-12-18 01:10:15,0.668,High,494.56,4223.9,Resolved,2019-12-16 02:33:05,2020-08-03 11:41:59,Isolation Forest
570,235,119,2,17,Pore Pressure Spike,2021-07-14 21:34:01,0.941,Medium,364.24,829.0,Investigating,2020-07-02 20:00:32,2018-12-23 13:08:40,LSTM Autoencoder
571,95,76,2,16,Sensor Outlier,2018-02-12 06:16:46,0.979,Critical,347.91,1538.8,Open,2018-01-19 18:18:57,2020-10-10 17:42:12,LSTM Autoencoder
572,60,207,1,11,Sensor Outlier,2018-09-18 12:24:53,0.662,High,333.43,516.6,Open,2019-07-08 12:46:32,2024-05-29 13:30:44,Statistical
573,151,194,5,45,Pore Pressure Spike,2022-08-20 15:54:57,0.93,High,476.59,3551.1,False Alarm,2018-01-12 02:22:25,2021-10-09 05:25:50,Statistical
574,156,18,6,51,Slope Deformation,2022-06-12 12:33:32,0.562,Critical,356.12,1924.4,Resolved,2022-01-03 19:51:35,2021-02-09 16:26:07,Rule-Based
575,93,271,5,44,Ground Cracking,2022-03-21 19:11:59,0.508,Medium,359.78,3229.1,False Alarm,2019-06-30 02:03:30,2023-07-29 20:41:50,Rule-Based
576,253,358,7,56,Sensor Outlier,2019-05-14 12:39:53,0.918,Low,125.32,606.2,Resolved,2019-10-17 02:18:55,2023-02-26 21:41:02,Statistical
577,41,53,3,23,Sensor Outlier,2023-01-12 13:14:54,0.651,Low,201.61,173.0,Investigating,2021-12-30 08:58:21,2021-04-11 15:32:59,Rule-Based
578,126,299,3,23,Sudden Displacement,2023-01-20 19:31:59,0.512,Medium,117.68,1545.8,Resolved,2018-05-03 20:37:11,2018-04-11 21:56:30,LSTM Autoencoder
579,57,447,2,16,Rainfall Anomaly,2019-10-14 23:35:07,0.985,Critical,375.93,2971.7,Investigating,2024-03-03 11:59:32,2020-12-01 04:32:05,Rule-Based
580,90,14,6,51,Seismic Signal,2024-02-29 09:02:33,0.775,Critical,76.83,3238.1,False Alarm,2024-01-27 16:16:17,2019-07-04 01:29:19,Rule-Based
581,275,453,3,25,Pore Pressure Spike,2023-04-04 11:14:27,0.525,Critical,147.73,1800.2,Resolved,2024-09-05 17:50:24,2019-10-22 20:57:09,Isolation Forest
582,21,83,1,11,Seismic Signal,2024-12-07 20:17:57,0.94,Medium,385.37,4057.3,Investigating,2019-04-30 18:52:15,2019-12-25 00:48:08,LSTM Autoencoder
583,92,468,3,28,Ground Cracking,2022-01-12 15:56:15,0.536,Low,114.8,3484.6,Investigating,2022-02-23 11:58:23,2019-02-27 15:40:50,LSTM Autoencoder
584,75,134,1,8,Rainfall Anomaly,2024-08-31 01:22:27,0.706,Medium,77.98,4462.5,Open,2024-09-07 13:57:52,2022-11-02 17:16:21,Statistical
585,257,95,1,11,Sensor Outlier,2023-11-06 06:02:18,0.654,Medium,93.49,4221.9,Investigating,2022-02-14 19:16:31,2024-07-31 06:26:23,Rule-Based
586,199,55,3,24,Slope Deformation,2024-07-06 20:49:04,0.664,Low,349.57,623.8,False Alarm,2020-08-09 06:15:40,2024-08-04 22:16:49,LSTM Autoencoder
587,22,124,4,36,Vegetation Loss,2022-10-22 03:26:34,0.778,Medium,331.01,1839.0,False Alarm,2020-12-30 17:59:26,2019-04-12 05:21:23,Rule-Based
588,247,22,2,14,Sudden Displacement,2023-12-26 08:28:58,0.848,High,337.43,3817.1,Resolved,2021-04-13 00:51:14,2024-11-08 20:27:29,Statistical
589,42,189,7,58,Ground Cracking,2020-12-11 22:39:15,0.74,Medium,267.75,97.5,False Alarm,2020-10-03 21:28:23,2024-03-28 00:56:06,Rule-Based
590,45,323,1,5,Seismic Signal,2023-07-06 04:38:39,0.62,High,453.23,2931.5,Open,2018-06-23 23:23:39,2020-11-04 22:23:59,Rule-Based
591,69,467,5,42,Pore Pressure Spike,2024-03-28 17:35:26,0.825,Medium,159.93,2760.6,Resolved,2022-11-13 11:56:49,2024-02-29 05:15:06,Isolation Forest
592,21,83,1,11,Rainfall Anomaly,2023-05-14 11:23:50,0.664,High,480.89,792.2,Investigating,2023-01-16 15:05:11,2024-01-19 18:48:20,LSTM Autoencoder
593,221,488,2,15,Slope Deformation,2023-08-27 18:19:14,0.602,High,35.33,4713.5,False Alarm,2022-03-15 16:37:17,2019-07-11 15:40:46,Statistical
594,91,161,7,55,Rainfall Anomaly,2020-06-21 11:44:11,0.694,Medium,170.03,3036.3,Investigating,2023-01-14 15:33:29,2020-09-18 00:08:28,Statistical
595,193,186,6,54,Sensor Outlier,2022-08-24 09:11:28,0.857,Low,43.78,3073.6,Resolved,2019-09-28 00:38:46,2022-05-15 03:19:08,LSTM Autoencoder
596,109,323,6,50,Vegetation Loss,2019-04-27 04:47:13,0.771,Critical,315.31,3077.3,Open,2019-07-02 06:52:46,2019-05-16 19:15:34,LSTM Autoencoder
597,136,86,4,33,Ground Cracking,2019-04-25 04:18:05,0.81,Critical,37.94,2947.6,Resolved,2018-05-26 06:58:12,2024-12-02 05:29:33,Rule-Based
598,232,29,2,22,Sensor Outlier,2024-08-24 17:04:32,0.994,Critical,59.21,2079.1,Resolved,2022-07-25 09:28:58,2020-02-27 21:28:12,LSTM Autoencoder
599,166,70,4,36,Sudden Displacement,2021-05-22 13:08:15,0.905,High,77.26,3646.7,Resolved,2022-07-02 17:06:26,2022-03-16 06:51:23,LSTM Autoencoder
600,157,445,4,39,Ground Cracking,2020-06-28 19:52:58,0.614,Low,151.49,2477.8,False Alarm,2021-08-21 10:21:57,2022-09-14 07:19:08,LSTM Autoencoder
601,188,486,4,39,Pore Pressure Spike,2022-03-27 17:20:44,0.688,Low,195.26,3415.9,Investigating,2019-07-27 10:01:37,2022-09-23 03:25:33,LSTM Autoencoder
602,51,383,3,24,Seismic Signal,2020-01-06 01:25:42,0.881,High,286.16,2844.9,False Alarm,2024-03-12 01:19:20,2023-04-17 15:25:46,Rule-Based
603,254,154,2,16,Sensor Outlier,2024-04-30 01:43:31,0.767,High,362.58,1477.0,Open,2019-06-08 19:52:53,2021-08-06 22:00:54,Statistical
604,159,178,1,12,Sensor Outlier,2018-08-03 03:55:06,0.969,High,188.32,45.8,Open,2019-11-16 22:14:43,2018-06-14 23:09:50,Statistical
605,245,391,6,50,Sensor Outlier,2022-03-20 06:02:59,0.52,Low,323.6,2092.9,False Alarm,2024-02-28 23:33:38,2020-02-12 17:46:26,Rule-Based
606,217,436,2,15,Slope Deformation,2024-02-20 19:23:59,0.934,Medium,303.5,1736.6,Investigating,2021-03-12 20:46:28,2023-10-11 05:52:21,Statistical
607,13,265,3,23,Sensor Outlier,2020-01-28 17:32:00,0.747,High,32.91,3375.6,False Alarm,2019-07-28 02:57:42,2023-11-11 06:45:15,Rule-Based
608,55,443,4,36,Ground Cracking,2021-01-05 15:27:41,0.605,Critical,460.42,4320.8,Investigating,2018-12-24 10:49:41,2020-10-11 12:05:01,Isolation Forest
609,111,195,2,15,Rainfall Anomaly,2021-02-24 01:02:52,0.527,Medium,164.32,1275.6,Investigating,2020-01-30 13:41:05,2018-11-14 11:06:21,LSTM Autoencoder
610,172,47,2,16,Seismic Signal,2020-10-11 09:58:17,0.601,High,94.84,3907.1,Resolved,2019-03-23 00:11:50,2024-06-05 22:20:19,Isolation Forest
611,104,448,2,18,Seismic Signal,2021-09-19 12:47:15,0.845,Low,274.82,2595.5,False Alarm,2023-07-03 04:50:12,2021-05-04 13:00:42,Isolation Forest
612,106,268,8,62,Slope Deformation,2023-09-21 10:48:47,0.606,Low,9.18,373.4,Resolved,2019-10-31 23:02:54,2021-12-21 16:59:48,Rule-Based
613,55,443,4,36,Ground Cracking,2024-07-15 06:48:36,0.827,Low,407.88,2684.6,False Alarm,2020-08-15 18:40:51,2018-11-04 00:01:27,Statistical
614,239,441,8,61,Vegetation Loss,2024-10-07 04:44:07,0.533,High,9.11,2307.3,False Alarm,2019-01-25 16:27:15,2024-07-02 23:33:26,Statistical
615,69,467,5,42,Rainfall Anomaly,2019-06-02 21:24:58,0.955,Critical,381.59,4008.8,Open,2022-05-10 13:07:14,2022-06-25 13:41:21,Statistical
616,213,409,1,5,Ground Cracking,2022-04-02 00:55:38,0.72,Low,261.64,4914.6,False Alarm,2022-06-25 03:40:09,2020-04-17 00:04:04,Statistical
617,173,435,2,18,Vegetation Loss,2022-10-11 19:31:25,0.693,Critical,60.99,1545.4,Resolved,2018-04-20 02:56:40,2024-02-12 09:11:17,LSTM Autoencoder
618,281,435,8,59,Seismic Signal,2023-04-19 10:00:17,0.822,Critical,473.44,640.3,Investigating,2018-06-23 14:27:12,2021-03-15 15:08:01,Isolation Forest
619,265,356,5,43,Sensor Outlier,2024-07-07 03:45:55,0.747,Low,318.57,4438.7,False Alarm,2018-04-30 00:09:14,2018-10-18 22:31:23,Rule-Based
620,9,292,3,30,Slope Deformation,2021-11-13 21:23:05,0.629,High,499.26,2082.6,False Alarm,2023-10-16 13:13:48,2020-03-10 05:46:04,LSTM Autoencoder
621,156,18,6,51,Sensor Outlier,2022-10-18 02:47:04,0.734,Critical,435.61,1117.3,False Alarm,2020-01-16 20:24:49,2022-09-13 03:38:05,LSTM Autoencoder
622,44,34,5,41,Slope Deformation,2018-01-30 10:10:51,0.642,Medium,331.29,1638.8,Investigating,2019-09-17 03:13:41,2024-12-27 21:59:06,Rule-Based
623,141,77,3,23,Vegetation Loss,2021-06-16 05:55:16,0.754,Low,295.39,4840.4,Resolved,2020-11-12 06:07:47,2021-06-19 03:49:08,Rule-Based
624,182,298,3,23,Rainfall Anomaly,2024-04-17 14:26:17,0.511,Medium,56.61,2912.4,False Alarm,2024-09-29 02:51:08,2022-08-14 00:23:39,Isolation Forest
625,57,447,2,16,Sudden Displacement,2024-05-03 06:20:01,0.743,High,99.18,2520.5,Investigating,2022-03-20 18:49:17,2020-05-05 00:41:57,LSTM Autoencoder
626,22,124,4,36,Sudden Displacement,2018-05-25 04:33:46,0.622,Medium,92.21,536.3,False Alarm,2021-04-04 00:41:10,2024-09-05 13:33:28,LSTM Autoencoder
627,67,62,1,4,Vegetation Loss,2021-04-23 23:08:17,0.599,Critical,70.85,1538.9,False Alarm,2021-10-21 23:33:22,2023-11-22 13:59:12,Rule-Based
628,211,464,6,50,Pore Pressure Spike,2021-07-16 19:42:00,0.63,Low,63.77,2588.4,False Alarm,2020-11-23 16:31:41,2021-12-22 01:09:20,Isolation Forest
629,255,45,5,44,Vegetation Loss,2024-04-14 21:17:38,0.543,High,81.94,3943.8,Open,2024-07-28 14:52:29,2023-02-12 21:39:57,LSTM Autoencoder
630,206,186,7,55,Pore Pressure Spike,2024-01-30 01:13:15,0.744,Critical,70.56,3853.9,Resolved,2019-02-12 08:59:53,2023-12-05 17:27:06,LSTM Autoencoder
631,264,191,3,31,Rainfall Anomaly,2024-11-29 00:43:27,0.611,High,342.24,623.5,False Alarm,2022-12-14 05:16:40,2018-12-31 02:38:28,Statistical
632,5,236,2,20,Rainfall Anomaly,2022-05-26 23:52:45,0.874,Critical,102.42,333.9,Resolved,2024-01-20 04:57:03,2019-06-05 04:59:23,Isolation Forest
633,149,170,8,61,Sensor Outlier,2021-07-11 17:34:35,0.683,Critical,341.41,4998.9,Open,2021-07-25 16:53:28,2019-11-12 03:20:39,Rule-Based
634,118,158,1,3,Rainfall Anomaly,2021-01-29 00:57:39,0.666,High,109.59,3762.2,Investigating,2022-01-01 07:47:52,2019-04-21 01:07:05,Rule-Based
635,268,41,5,43,Pore Pressure Spike,2024-08-26 09:03:23,0.767,Critical,423.31,368.8,Investigating,2020-02-05 08:42:05,2019-01-02 05:57:31,LSTM Autoencoder
636,96,134,3,30,Slope Deformation,2019-04-06 23:13:32,0.911,High,200.94,396.3,Resolved,2023-01-19 22:36:51,2024-04-29 08:19:42,Statistical
637,192,379,3,30,Ground Cracking,2024-08-13 11:51:30,0.508,Medium,395.41,1206.6,False Alarm,2021-05-10 12:42:09,2024-06-21 03:22:15,LSTM Autoencoder
638,250,373,6,51,Ground Cracking,2018-01-17 12:51:17,0.941,Medium,199.06,3769.2,Resolved,2020-09-20 10:28:00,2022-12-15 14:53:25,Isolation Forest
639,75,134,1,8,Seismic Signal,2018-10-28 15:07:11,0.669,Critical,197.16,4050.6,Investigating,2019-11-19 21:41:19,2022-06-01 22:13:30,Statistical
640,204,380,3,31,Sudden Displacement,2022-12-12 11:06:31,0.68,Critical,137.47,4439.7,Resolved,2019-02-15 03:24:32,2020-05-17 11:06:05,Isolation Forest
641,250,373,6,51,Rainfall Anomaly,2018-04-30 04:50:25,0.93,Low,25.96,3983.1,False Alarm,2023-08-14 02:23:48,2019-08-14 04:54:13,Rule-Based
642,103,405,2,17,Pore Pressure Spike,2018-02-04 07:31:25,0.709,Low,392.7,4567.3,Open,2020-11-14 22:36:09,2018-09-08 02:21:31,Isolation Forest
643,56,415,6,50,Slope Deformation,2020-10-24 22:38:22,0.75,Critical,167.11,359.8,False Alarm,2020-12-29 05:40:22,2022-11-26 16:04:48,Statistical
644,222,73,6,50,Vegetation Loss,2022-02-22 06:16:34,0.76,Low,68.67,3598.4,False Alarm,2019-07-05 08:00:18,2023-03-16 03:54:20,Isolation Forest
645,112,42,1,8,Sudden Displacement,2023-06-15 10:27:29,0.641,Medium,222.9,303.0,Investigating,2020-10-22 12:46:35,2024-07-11 20:38:48,Statistical
646,209,478,5,42,Vegetation Loss,2023-04-16 16:40:32,0.908,Critical,415.73,3664.6,Investigating,2023-07-26 11:58:43,2020-07-24 09:09:35,Statistical
647,114,274,3,30,Sensor Outlier,2021-03-26 16:42:17,0.651,Low,428.58,3036.9,False Alarm,2024-12-27 11:45:33,2020-12-11 18:44:59,Isolation Forest
648,159,178,1,12,Sudden Displacement,2019-11-15 18:27:27,0.705,Low,465.24,4354.3,False Alarm,2021-01-02 07:10:41,2018-04-08 19:41:06,Statistical
649,66,272,3,28,Pore Pressure Spike,2023-02-17 10:50:27,0.557,Critical,120.76,974.9,False Alarm,2021-05-25 08:08:31,2023-04-21 01:21:29,Statistical
650,60,207,1,11,Seismic Signal,2021-04-25 10:00:04,0.554,Low,93.06,1298.9,Open,2023-12-17 00:27:39,2018-08-21 07:48:38,Isolation Forest
651,198,18,3,29,Rainfall Anomaly,2018-01-07 06:13:29,0.782,High,246.39,4693.3,Open,2022-10-03 07:26:48,2023-01-15 21:44:21,Isolation Forest
652,277,258,3,31,Ground Cracking,2018-02-02 17:04:44,0.95,Medium,404.91,2254.8,False Alarm,2019-01-22 03:26:18,2020-07-17 07:27:32,Isolation Forest
653,163,273,6,50,Sensor Outlier,2020-02-16 14:57:55,0.809,Low,103.3,3981.2,Open,2023-03-24 07:18:06,2023-05-09 12:11:12,Rule-Based
654,255,45,5,44,Rainfall Anomaly,2020-01-13 18:37:26,0.852,Low,187.73,2525.9,Investigating,2023-08-02 20:14:25,2019-10-03 03:33:26,Rule-Based
655,42,189,7,58,Rainfall Anomaly,2021-01-12 23:00:56,0.534,High,296.0,3620.0,Investigating,2021-09-04 17:38:53,2018-03-28 00:02:36,Statistical
656,287,429,6,52,Seismic Signal,2020-11-10 10:14:27,0.796,Critical,303.02,4406.4,Investigating,2019-09-09 03:15:21,2024-08-22 20:48:21,Isolation Forest
657,193,186,6,54,Seismic Signal,2021-04-30 18:46:54,0.561,Low,267.57,2472.9,False Alarm,2018-07-25 10:03:32,2023-12-04 10:09:07,Rule-Based
658,85,247,7,56,Rainfall Anomaly,2024-10-20 01:32:27,0.635,Critical,474.53,1571.1,Investigating,2020-07-09 20:19:52,2024-08-09 09:05:42,Isolation Forest
659,212,445,6,50,Ground Cracking,2020-08-03 18:30:37,0.614,Critical,170.08,4418.1,Investigating,2022-06-03 05:26:43,2019-01-01 15:33:58,Isolation Forest
660,36,212,3,25,Seismic Signal,2023-08-27 08:29:15,0.733,Low,324.42,1959.1,False Alarm,2024-01-01 15:48:06,2020-01-17 23:15:12,Isolation Forest
661,268,41,5,43,Sudden Displacement,2018-04-07 07:22:30,0.565,Critical,115.5,436.6,Open,2022-05-01 22:55:32,2021-05-09 07:45:03,Statistical
662,47,499,6,51,Pore Pressure Spike,2022-07-23 20:29:24,0.918,High,111.51,1274.0,False Alarm,2020-12-21 20:48:03,2018-01-13 02:54:59,Statistical
663,288,45,2,14,Rainfall Anomaly,2021-12-29 05:28:45,0.625,Critical,499.5,433.1,Investigating,2022-05-28 18:03:20,2021-04-03 13:40:59,Isolation Forest
664,220,36,6,54,Sensor Outlier,2018-11-09 02:22:58,0.705,Critical,315.23,2833.0,Open,2021-05-28 17:02:36,2018-01-26 19:44:52,Rule-Based
665,100,42,1,5,Ground Cracking,2023-02-08 23:29:15,0.731,Critical,345.39,4332.8,Investigating,2024-05-17 03:41:49,2020-11-25 20:43:12,LSTM Autoencoder
666,10,76,2,17,Slope Deformation,2024-09-21 12:47:41,0.977,Low,331.4,1851.7,False Alarm,2021-06-14 16:10:26,2020-12-18 14:07:40,Rule-Based
667,87,194,4,37,Rainfall Anomaly,2018-05-22 23:54:29,0.985,Low,293.4,2891.1,Investigating,2024-03-02 09:28:52,2020-03-10 10:53:06,Statistical
668,141,77,3,23,Vegetation Loss,2018-07-20 00:18:23,0.823,Critical,85.95,4331.0,Resolved,2024-09-19 15:28:23,2020-07-15 18:30:18,LSTM Autoencoder
669,135,170,6,49,Sensor Outlier,2022-03-14 14:59:11,0.911,High,397.96,4378.4,Open,2024-02-13 05:06:30,2021-05-10 11:35:55,Rule-Based
670,42,189,7,58,Slope Deformation,2023-09-29 00:45:19,0.849,Low,44.39,1223.8,Open,2022-03-29 10:03:39,2018-06-28 07:05:32,Statistical
671,49,5,4,35,Rainfall Anomaly,2023-07-12 11:53:39,0.994,Low,40.27,3682.7,False Alarm,2022-06-20 14:09:41,2024-06-20 03:50:27,Rule-Based
672,246,262,1,5,Sensor Outlier,2020-10-09 14:54:52,0.578,Medium,359.26,2144.4,Resolved,2024-06-09 00:24:24,2021-11-23 12:12:26,Isolation Forest
673,199,55,3,24,Slope Deformation,2023-11-08 20:54:37,0.968,Critical,278.51,4211.3,Open,2022-01-06 21:17:16,2020-07-13 16:21:44,Isolation Forest
674,105,220,1,8,Ground Cracking,2020-07-31 18:28:35,0.79,High,69.43,959.8,Resolved,2019-07-23 08:23:12,2018-08-30 11:52:27,Statistical
675,231,83,6,47,Rainfall Anomaly,2021-10-26 11:42:02,0.578,High,86.06,1285.2,Open,2022-02-18 09:43:30,2021-02-18 18:34:02,Rule-Based
676,101,316,5,46,Ground Cracking,2021-06-06 05:42:20,0.619,High,460.15,4660.8,Open,2019-08-06 04:20:37,2020-11-21 11:24:51,LSTM Autoencoder
677,276,300,3,30,Ground Cracking,2018-10-05 02:28:30,0.71,Low,298.89,1076.0,Resolved,2020-08-29 12:05:46,2024-06-12 17:26:41,Isolation Forest
