record_id,district_id,state_id,station_id,datetime,rainfall_1h_mm,rainfall_3h_mm,rainfall_6h_mm,rainfall_24h_mm,rainfall_7d_mm,rainfall_30d_mm,antecedent_rainfall_mm,rainfall_intensity_percentile,threshold_exceeded,source
2710,33,4,STN043,2018-09-18 00:46:21,12.7,34.2,45.2,59.1,167.7,2256.0,252.0,2.6,0,Manual
2711,25,3,STN011,2020-09-29 03:05:27,38.4,81.7,217.1,763.0,3907.7,53502.6,213.0,1.4,1,AWS
2712,1,1,STN004,2021-04-24 21:52:12,2.3,6.3,17.3,21.4,110.7,724.4,229.2,3.0,0,Manual
2713,54,6,STN049,2021-09-11 22:25:36,3.4,4.3,12.3,48.3,447.9,6705.3,170.1,0.7,0,AWS
2714,45,5,STN033,2020-03-10 23:43:53,9.6,33.0,57.3,138.9,785.9,8960.3,328.4,1.6,1,IMD
2715,52,6,STN028,2022-01-30 13:43:25,13.9,51.5,92.9,96.7,357.9,2717.9,170.2,3.6,0,Radar_Derived
2716,8,1,STN029,2019-04-20 02:03:27,8.4,18.7,40.0,111.9,775.1,11340.5,140.4,1.0,1,Radar_Derived
2717,60,8,STN010,2020-07-17 09:18:12,5.5,20.6,41.3,80.4,382.5,1999.6,263.4,4.0,0,Radar_Derived
2718,39,4,STN050,2021-03-11 14:28:40,3.4,8.5,12.2,37.8,201.0,2872.1,57.9,1.3,0,Radar_Derived
2719,61,8,STN035,2022-10-07 15:24:49,11.5,24.2,37.9,151.4,347.1,2408.4,273.8,6.3,1,IMD
2720,28,3,STN044,2022-01-24 09:39:46,21.8,62.9,143.1,412.6,2121.6,19380.8,155.9,2.1,1,Manual
2721,36,4,STN032,2022-03-22 00:33:42,31.5,112.4,315.1,604.2,5071.1,16774.0,426.0,3.6,1,AWS
2722,43,5,STN011,2021-03-05 04:34:49,5.6,8.6,17.2,64.4,627.5,2949.7,228.4,2.2,0,Radar_Derived
2723,25,3,STN048,2021-10-10 13:26:29,2.6,7.3,12.8,38.9,339.5,4813.4,451.6,0.8,0,Radar_Derived
2724,44,5,STN032,2019-10-31 21:12:26,4.7,11.0,12.7,22.6,171.5,1360.8,346.4,1.7,0,Radar_Derived
2725,41,5,STN008,2022-09-03 08:01:57,1.7,3.7,10.7,31.9,310.2,3974.4,127.7,0.8,0,Manual
2726,53,6,STN022,2023-01-12 05:17:44,3.0,11.9,22.7,41.1,318.2,1656.7,48.2,2.5,0,IMD
2727,2,1,STN038,2024-09-04 10:58:41,6.5,22.2,65.0,112.6,693.1,8409.3,245.6,1.3,1,IMD
2728,15,2,STN041,2020-09-05 23:07:22,5.0,11.3,22.2,44.9,386.0,4156.6,417.5,1.1,0,IMD
2729,35,4,STN050,2021-09-06 02:38:34,2.2,6.7,7.5,20.3,152.6,1021.1,308.9,2.0,0,Manual
2730,27,3,STN048,2024-05-31 02:04:02,18.5,19.2,40.0,149.2,824.6,6021.0,192.5,2.5,1,IMD
2731,60,8,STN017,2018-08-14 09:49:17,1.0,2.2,3.9,11.3,111.7,466.1,399.8,2.4,0,Radar_Derived
2732,13,2,STN021,2021-03-09 16:22:12,8.5,19.2,43.4,141.3,1235.5,3897.4,392.5,3.6,1,IMD
2733,33,4,STN036,2018-01-25 10:54:41,6.5,11.6,31.8,87.4,670.6,5913.1,265.0,1.5,0,Manual
2734,51,6,STN047,2018-08-08 05:19:48,8.9,22.3,25.3,41.7,283.5,3430.1,229.2,1.2,0,AWS
2735,22,2,STN043,2021-02-26 08:43:17,4.1,15.4,43.3,157.5,1093.2,7765.1,367.3,2.0,1,AWS
2736,42,5,STN004,2019-05-27 18:47:38,3.9,8.5,21.5,66.7,556.7,4644.3,258.8,1.4,0,Manual
2737,24,3,STN047,2022-07-04 13:14:27,2.4,5.0,6.4,24.0,127.0,1647.1,308.7,1.5,0,Radar_Derived
2738,15,2,STN006,2023-03-02 07:12:48,26.0,103.5,219.4,451.1,2890.3,17338.0,285.6,2.6,1,Manual
2739,29,3,STN003,2018-09-03 03:21:43,0.3,0.9,1.4,1.9,16.7,80.9,88.6,2.3,0,Manual
2740,26,3,STN012,2019-05-22 07:16:52,2.2,4.6,8.7,28.9,97.8,1337.3,161.3,2.2,0,Manual
2741,40,5,STN009,2018-10-10 07:40:34,5.5,11.8,16.2,45.9,373.3,4649.8,331.8,1.0,0,Radar_Derived
2742,3,1,STN010,2020-10-30 11:25:19,16.0,31.7,80.1,294.1,2177.9,7843.3,199.1,3.7,1,IMD
2743,31,3,STN002,2018-03-03 21:36:24,0.4,1.1,2.1,3.8,27.2,187.0,404.3,2.0,0,AWS
2744,18,2,STN024,2023-07-12 02:26:44,11.2,42.8,73.8,217.8,1897.4,10398.2,194.7,2.1,1,Radar_Derived
2745,44,5,STN006,2018-03-12 22:43:05,18.6,56.8,81.0,124.7,270.9,3707.4,248.5,3.4,1,Radar_Derived
2746,33,4,STN019,2022-12-13 07:02:34,0.9,2.5,2.7,5.5,20.1,240.4,484.8,2.3,0,IMD
2747,26,3,STN010,2023-09-11 23:39:21,13.1,42.4,65.7,123.2,1176.9,8192.5,486.4,1.5,1,IMD
2748,41,5,STN005,2022-10-31 16:46:35,13.3,36.6,41.9,50.1,225.4,1342.6,188.7,3.7,0,Manual
2749,34,4,STN029,2020-08-15 06:51:47,11.4,20.4,35.8,135.2,792.2,11238.1,199.6,1.2,1,AWS
2750,40,5,STN014,2018-08-12 00:47:31,2.3,2.4,6.7,25.9,216.5,1404.6,216.3,1.8,0,Manual
2751,15,2,STN033,2021-10-31 00:33:33,19.1,40.4,76.8,141.9,1305.1,15763.4,390.4,0.9,1,Manual
2752,11,1,STN036,2020-10-03 11:40:32,7.8,19.0,28.7,37.1,246.8,1431.7,272.0,2.6,0,Manual
2753,50,6,STN019,2023-02-08 18:41:46,3.1,7.9,16.0,16.3,48.2,584.6,212.8,2.8,0,IMD
2754,59,8,STN035,2018-04-28 22:29:23,15.6,59.6,178.8,301.8,2301.3,23195.4,435.4,1.3,1,Radar_Derived
2755,29,3,STN049,2022-10-02 00:01:55,14.2,24.9,48.8,135.2,529.6,7819.1,375.1,1.7,1,Manual
2756,19,2,STN048,2023-11-23 20:37:56,26.0,75.3,178.0,293.5,2380.6,25577.6,4.1,1.1,1,Manual
2757,14,2,STN027,2020-08-05 08:28:50,24.7,30.6,91.7,198.2,1193.6,7271.6,407.4,2.7,1,Radar_Derived
2758,42,5,STN043,2024-03-19 01:22:40,11.6,36.1,54.2,182.2,1218.2,9072.7,93.2,2.0,1,Manual
2759,38,4,STN007,2021-03-21 17:00:35,5.9,11.7,15.7,46.4,305.5,1274.9,356.1,3.6,0,Manual
2760,34,4,STN031,2022-05-12 16:25:51,9.2,16.3,28.7,76.0,322.0,1285.8,161.2,5.9,0,Radar_Derived
2761,5,1,STN017,2019-03-01 21:31:57,8.0,18.9,30.7,117.3,864.0,3819.3,163.5,3.1,1,Radar_Derived
2762,13,2,STN009,2022-08-13 05:54:17,5.5,20.9,22.2,84.7,399.9,4815.8,341.6,1.8,0,Radar_Derived
2763,35,4,STN048,2022-08-25 10:54:14,4.1,10.9,20.0,47.6,176.5,2306.0,14.1,2.1,0,AWS
2764,56,7,STN007,2019-04-01 20:43:45,1.8,3.5,6.5,13.5,56.7,586.0,478.3,2.3,0,Manual
2765,58,7,STN017,2019-02-19 17:43:22,0.7,1.9,3.8,11.7,68.4,549.1,70.6,2.1,0,IMD
2766,33,4,STN010,2020-06-17 15:07:01,4.7,10.6,31.3,49.8,374.6,3414.5,138.2,1.5,0,AWS
2767,10,1,STN032,2020-01-22 04:17:12,12.0,39.2,111.6,433.0,3441.3,39982.6,51.3,1.1,1,AWS
2768,23,3,STN037,2022-05-19 23:39:53,13.7,54.4,156.8,393.7,1009.5,6280.0,453.6,6.3,1,Radar_Derived
2769,29,3,STN030,2019-05-04 12:12:07,11.6,33.0,46.1,53.1,443.5,2088.0,367.9,2.5,0,Radar_Derived
2770,33,4,STN049,2022-06-04 03:05:33,13.7,16.4,21.8,36.9,284.8,3495.7,470.4,1.1,0,Manual
2771,3,1,STN009,2022-11-12 20:45:52,0.5,1.3,3.6,7.2,46.4,547.2,373.3,1.3,0,Radar_Derived
2772,19,2,STN041,2020-05-19 11:41:19,0.6,2.3,5.9,20.0,164.0,1571.6,79.6,1.3,0,IMD
2773,20,2,STN040,2022-01-24 20:16:59,9.6,24.1,42.8,102.8,484.4,4076.2,113.8,2.5,1,Radar_Derived
2774,27,3,STN036,2023-10-19 02:19:21,71.3,116.8,255.0,354.5,1578.8,6387.2,430.9,5.6,1,AWS
2775,48,6,STN013,2023-06-24 06:12:51,1.9,4.2,6.7,7.7,21.4,227.4,155.1,3.4,0,IMD
2776,50,6,STN010,2018-04-08 16:18:08,15.9,27.0,59.9,79.5,766.1,3153.9,238.3,2.5,0,Radar_Derived
2777,53,6,STN017,2021-02-04 22:33:52,13.9,37.4,69.8,238.5,501.0,7284.3,74.1,3.3,1,Radar_Derived
2778,2,1,STN003,2019-05-08 18:03:24,1.7,3.2,9.6,20.3,187.5,710.3,332.1,2.9,0,AWS
2779,56,7,STN010,2021-12-15 12:09:16,3.4,8.1,21.1,74.2,713.8,8335.7,458.9,0.9,0,Radar_Derived
2780,27,3,STN023,2020-12-02 11:58:26,21.3,80.7,148.6,369.4,3464.5,28702.0,24.0,1.3,1,IMD
2781,5,1,STN004,2024-05-07 11:45:56,4.5,15.0,25.6,95.4,862.7,12445.0,64.6,0.8,0,Manual
2782,50,6,STN045,2023-01-30 17:16:44,2.3,2.9,3.5,10.3,26.5,294.6,437.8,3.5,0,Manual
2783,55,7,STN045,2022-07-11 19:06:44,0.6,1.9,5.1,13.5,81.1,717.9,164.5,1.9,0,IMD
2784,24,3,STN036,2024-08-11 03:33:40,23.3,33.0,72.7,174.4,721.8,6526.1,231.5,2.7,1,Manual
2785,31,3,STN006,2021-11-12 12:53:56,1.9,2.5,7.3,25.4,103.3,913.8,392.3,2.8,0,Manual
2786,3,1,STN028,2021-09-07 13:33:21,16.3,18.2,20.2,74.8,701.0,9579.3,466.8,0.8,0,IMD
2787,60,8,STN020,2022-09-29 06:37:05,0.6,2.0,3.8,7.1,26.5,332.7,253.1,2.1,0,Radar_Derived
2788,42,5,STN028,2019-07-19 07:07:46,20.2,36.9,37.2,47.6,150.7,1691.6,373.8,2.8,0,Radar_Derived
2789,58,7,STN046,2019-10-05 19:08:25,4.9,7.3,10.7,15.0,148.2,2208.4,116.1,0.7,0,AWS
2790,56,7,STN007,2020-10-27 22:32:52,6.9,11.6,15.0,41.6,214.3,979.8,251.1,4.2,0,IMD
2791,36,4,STN002,2020-04-07 03:37:25,11.6,30.5,42.2,116.9,413.2,2970.8,252.3,3.9,1,Radar_Derived
2792,16,2,STN032,2021-02-28 14:33:58,7.4,22.9,64.2,121.4,908.6,12470.1,303.9,1.0,1,Radar_Derived
2793,35,4,STN008,2020-06-06 06:36:07,15.5,22.4,56.5,150.3,490.3,5955.9,309.4,2.5,1,Radar_Derived
2794,21,2,STN020,2019-01-15 06:56:33,6.4,13.6,22.3,76.2,168.8,2383.0,344.6,3.2,0,Radar_Derived
2795,21,2,STN023,2020-02-27 05:18:07,25.4,57.5,153.4,172.1,1000.7,12567.4,79.1,1.4,1,Manual
2796,38,4,STN040,2019-04-26 08:43:06,0.1,0.2,0.2,0.7,4.0,39.1,247.9,1.8,0,Manual
2797,48,6,STN014,2022-04-17 00:00:17,17.9,69.0,172.6,329.9,1974.4,12603.7,248.1,2.6,1,Manual
2798,15,2,STN030,2020-05-29 14:13:10,23.3,82.6,196.3,710.9,2565.6,12229.6,156.2,5.8,1,Radar_Derived
2799,47,6,STN008,2019-11-01 05:24:58,9.0,34.3,54.2,198.5,1820.9,14560.0,81.1,1.4,1,IMD
2800,4,1,STN038,2019-01-30 04:22:45,16.4,34.8,94.9,306.8,739.0,7551.1,455.6,4.1,1,Manual
2801,16,2,STN033,2024-10-31 15:01:27,10.9,12.0,16.9,60.6,251.9,2493.0,416.7,2.4,0,AWS
2802,28,3,STN015,2023-07-02 12:38:08,3.1,3.7,6.1,22.9,161.2,1734.1,55.8,1.3,0,IMD
2803,19,2,STN043,2021-05-14 15:38:18,43.1,85.5,221.8,879.6,4068.0,17251.9,292.7,5.1,1,IMD
2804,27,3,STN049,2018-09-06 07:59:21,5.4,18.1,23.9,94.0,858.0,3350.6,328.4,2.8,0,IMD
2805,4,1,STN050,2024-09-20 03:31:51,1.1,4.2,9.5,16.5,52.7,718.7,230.6,2.3,0,Manual
2806,1,1,STN036,2024-11-24 17:33:19,6.4,14.9,34.5,42.3,314.9,1388.7,368.8,3.0,0,Manual
2807,21,2,STN048,2018-09-20 13:19:13,13.7,42.0,91.5,127.3,799.0,6095.5,394.9,2.1,1,Radar_Derived
2808,62,8,STN001,2018-06-16 18:29:16,18.9,67.1,141.2,317.0,2624.9,32108.6,343.6,1.0,1,Radar_Derived
2809,47,6,STN023,2023-06-29 03:37:43,66.3,175.1,463.3,1344.3,10062.5,36464.5,219.6,3.7,1,Manual
2810,54,6,STN031,2024-02-28 13:52:41,1.0,1.9,4.0,5.2,43.7,569.3,18.5,0.9,0,AWS
2811,60,8,STN011,2019-11-04 00:26:18,5.1,5.4,12.4,30.6,212.0,1911.1,208.4,1.6,0,IMD
2812,38,4,STN041,2021-06-04 22:05:46,19.7,30.4,61.0,183.1,1719.3,17469.1,100.6,1.0,1,IMD
2813,12,1,STN028,2021-07-02 19:55:41,13.3,46.5,117.7,137.0,355.7,1525.1,445.1,9.0,1,AWS
2814,48,6,STN028,2021-07-15 20:50:33,0.9,3.0,5.8,15.9,113.9,593.9,234.1,2.7,0,AWS
2815,28,3,STN015,2022-08-29 16:06:08,2.5,4.9,7.1,25.0,77.7,278.4,34.2,9.0,0,IMD
2816,35,4,STN041,2019-03-15 05:58:57,2.8,2.9,4.1,10.6,91.1,887.1,30.6,1.2,0,IMD
2817,41,5,STN010,2019-11-13 02:08:16,9.8,31.7,79.7,269.0,1431.8,20518.7,474.9,1.3,1,IMD
2818,4,1,STN005,2018-05-10 14:51:40,3.2,4.9,13.4,42.6,325.1,1109.6,459.2,3.8,0,IMD
2819,5,1,STN039,2023-03-06 03:20:32,0.3,1.0,2.3,2.9,21.9,285.7,426.1,1.0,0,Manual
2820,2,1,STN043,2021-05-25 03:10:52,1.8,6.4,7.2,8.8,86.3,1196.5,227.8,0.7,0,Manual
2821,4,1,STN034,2020-01-15 12:29:51,0.4,1.1,2.4,4.2,8.7,90.5,47.4,4.6,0,AWS
2822,32,3,STN007,2024-09-24 02:02:17,4.6,8.8,13.3,41.4,249.0,3733.7,393.8,1.1,0,Manual
2823,49,6,STN027,2018-09-21 01:36:22,8.1,27.4,43.6,138.1,651.1,6611.1,408.3,2.1,1,Radar_Derived
2824,22,2,STN015,2022-09-05 23:11:19,25.7,62.2,184.2,594.9,2874.4,35011.3,341.4,1.7,1,Manual
2825,31,3,STN022,2018-02-25 18:54:04,22.4,59.4,101.7,230.4,2154.2,16211.8,420.6,1.4,1,IMD
2826,41,5,STN041,2022-02-20 16:21:32,8.0,10.4,18.1,42.5,113.9,1683.5,221.3,2.5,0,Radar_Derived
2827,24,3,STN031,2022-10-12 13:58:08,43.0,102.6,114.6,393.6,2015.0,28907.5,142.5,1.4,1,IMD
2828,16,2,STN002,2023-04-21 06:58:45,13.2,22.5,40.1,57.4,344.7,2365.5,414.8,2.4,0,Radar_Derived
2829,35,4,STN002,2018-02-08 23:29:59,19.9,70.8,125.2,168.9,1532.5,15722.3,31.0,1.1,1,Manual
2830,16,2,STN017,2023-03-26 10:20:03,13.7,25.9,53.1,94.3,887.5,5186.3,295.4,1.8,0,Manual
2831,27,3,STN048,2024-10-02 05:25:25,1.9,6.3,13.8,28.0,187.1,2125.3,53.8,1.3,0,AWS
2832,35,4,STN015,2020-02-12 08:58:44,20.7,60.7,175.9,344.2,1616.9,8348.7,370.4,4.1,1,AWS
2833,30,3,STN030,2023-04-14 21:29:05,2.1,5.5,12.2,42.5,224.9,3150.4,196.1,1.3,0,IMD
2834,6,1,STN014,2019-03-04 03:15:52,34.5,128.9,302.4,749.3,4165.4,52524.9,270.5,1.4,1,Radar_Derived
2835,43,5,STN046,2023-11-19 20:54:37,1.8,6.4,7.1,8.3,68.3,984.9,70.4,0.8,0,Manual
2836,36,4,STN020,2018-07-19 01:38:41,0.1,0.2,0.3,0.6,4.0,49.0,204.2,1.2,0,Radar_Derived
2837,43,5,STN026,2018-01-16 10:56:58,20.1,45.2,96.5,367.5,3375.6,43119.3,370.5,0.9,1,AWS
2838,56,7,STN033,2023-11-04 19:29:12,6.2,16.6,17.4,51.8,212.6,931.3,13.4,5.6,0,Manual
2839,53,6,STN008,2022-08-08 21:49:06,6.8,27.2,37.6,93.8,662.7,8041.7,16.1,1.2,0,IMD
2840,22,2,STN015,2020-03-08 01:07:43,8.9,17.7,47.7,123.1,667.2,5589.3,129.2,2.2,1,Manual
2841,48,6,STN050,2021-07-24 01:10:13,0.9,3.0,8.8,28.7,225.0,2590.4,419.4,1.1,0,IMD
2842,55,7,STN023,2022-03-30 11:03:13,17.2,22.3,65.4,204.2,459.1,4044.9,277.4,5.0,1,AWS
2843,58,7,STN033,2019-09-03 13:34:09,17.5,21.8,23.3,73.5,610.8,2620.6,159.4,2.8,0,AWS
2844,26,3,STN012,2018-07-16 15:42:59,11.4,26.0,50.5,105.8,897.7,6065.3,231.2,1.7,1,Radar_Derived
2845,57,7,STN039,2023-01-12 04:23:01,16.5,38.1,83.5,144.8,686.6,8555.5,224.1,1.7,1,Manual
2846,38,4,STN045,2019-08-30 21:13:07,10.0,13.3,13.5,50.9,359.5,1416.8,246.7,3.6,0,AWS
2847,6,1,STN015,2021-09-13 14:04:58,9.6,26.6,37.1,122.9,663.9,2871.6,492.5,4.3,1,Manual
2848,33,4,STN033,2018-12-18 16:50:32,21.7,75.1,195.8,685.7,6734.4,54221.7,325.0,1.3,1,Radar_Derived
2849,5,1,STN009,2021-12-26 10:44:03,22.3,45.3,69.4,110.1,323.0,3566.2,478.3,3.1,1,AWS
2850,54,6,STN027,2020-12-25 01:50:35,31.4,56.8,131.9,253.3,1063.0,5524.5,258.7,4.6,1,Manual
2851,45,5,STN021,2024-08-28 19:05:03,7.2,17.0,33.6,117.2,588.7,6584.1,156.7,1.8,1,IMD
2852,54,6,STN013,2023-09-10 02:34:27,14.3,23.0,25.8,62.0,486.4,4690.1,342.5,1.3,0,Manual
2853,57,7,STN019,2020-08-13 14:00:06,1.3,5.1,13.4,36.9,228.8,1946.7,68.2,1.9,0,Manual
2854,37,4,STN029,2022-07-28 02:39:49,11.4,22.0,45.5,110.2,820.7,2891.8,110.9,3.8,1,IMD
2855,46,5,STN040,2023-12-25 13:08:16,4.5,5.6,7.0,13.6,80.8,770.8,69.7,1.8,0,Radar_Derived
2856,22,2,STN009,2020-01-09 14:07:44,0.1,0.3,0.5,1.8,16.3,118.8,208.7,1.5,0,Manual
2857,3,1,STN019,2020-01-23 20:45:53,27.5,34.4,38.7,134.5,556.3,7953.1,96.8,1.7,1,Manual
2858,24,3,STN027,2023-07-24 02:10:52,0.8,1.2,2.7,8.6,47.9,511.5,150.4,1.7,0,Manual
2859,23,3,STN031,2019-07-12 03:43:15,31.7,124.5,297.7,852.4,3392.9,50165.0,262.7,1.7,1,AWS
2860,52,6,STN038,2018-07-15 05:50:51,7.0,19.1,35.6,113.0,387.6,1238.9,404.9,9.1,1,IMD
2861,50,6,STN042,2018-11-11 06:23:01,16.8,52.7,72.6,162.5,1301.8,13127.1,409.6,1.2,1,Manual
2862,39,4,STN010,2023-07-19 17:13:27,6.5,11.9,23.6,35.6,153.8,1294.8,475.4,2.7,0,Manual
2863,61,8,STN024,2021-01-16 18:48:27,7.8,18.9,56.4,172.6,403.9,1546.3,365.5,11.2,1,IMD
2864,31,3,STN032,2019-03-29 15:05:24,40.1,111.1,298.2,554.6,2484.5,26719.2,280.5,2.1,1,Radar_Derived
2865,14,2,STN012,2021-01-19 15:02:57,0.1,0.2,0.5,1.9,18.5,264.1,361.7,0.7,0,Manual
2866,31,3,STN008,2019-11-08 01:02:28,2.6,10.1,17.8,20.1,47.2,590.1,90.6,3.4,0,AWS
2867,16,2,STN040,2024-09-24 15:40:28,5.0,12.2,20.0,27.6,193.0,1891.0,111.0,1.5,0,IMD
2868,36,4,STN031,2021-10-26 19:36:03,4.5,11.6,33.4,91.9,660.0,7645.2,256.4,1.2,0,Manual
2869,27,3,STN019,2019-04-18 02:55:33,7.4,26.1,64.0,141.1,333.7,1073.1,53.5,13.1,1,Radar_Derived
2870,39,4,STN014,2024-01-21 08:31:15,7.2,7.8,18.6,32.3,284.1,4023.8,219.6,0.8,0,IMD
2871,36,4,STN024,2018-05-30 17:08:08,5.0,11.0,17.7,35.9,183.7,1899.5,486.6,1.9,0,IMD
2872,49,6,STN008,2023-05-04 11:10:52,3.7,11.5,11.7,27.6,135.2,880.8,332.6,3.1,0,Manual
2873,29,3,STN036,2019-04-17 09:05:09,31.5,120.5,126.3,444.3,3491.9,20521.1,479.6,2.2,1,Radar_Derived
2874,39,4,STN009,2024-01-17 07:53:37,1.8,2.5,3.3,5.7,42.0,495.8,40.2,1.1,0,Radar_Derived
2875,18,2,STN042,2018-07-05 01:50:31,2.9,9.5,16.8,43.8,342.3,2064.0,83.6,2.1,0,AWS
2876,43,5,STN032,2022-04-24 01:46:40,19.0,37.2,72.5,102.6,434.4,6021.3,142.9,1.7,1,Radar_Derived
2877,12,1,STN009,2019-10-07 13:18:59,6.5,16.3,24.4,42.3,187.7,1094.8,316.4,3.9,0,IMD
2878,50,6,STN044,2020-06-07 05:08:09,10.7,21.3,25.6,75.6,710.1,10079.0,263.8,0.8,0,Manual
2879,44,5,STN018,2018-10-21 14:14:01,9.8,33.5,87.2,269.1,2111.6,19398.3,41.7,1.4,1,AWS
2880,19,2,STN047,2019-08-06 08:07:51,18.9,52.9,156.7,324.2,2211.0,16463.2,68.7,2.0,1,AWS
2881,10,1,STN002,2024-12-12 07:37:31,14.6,41.7,44.7,48.3,401.4,2052.9,115.3,2.4,0,Radar_Derived
2882,29,3,STN035,2022-02-15 02:17:22,4.2,13.9,30.4,56.3,442.8,2077.0,497.9,2.7,0,Radar_Derived
2883,59,8,STN015,2023-06-27 04:27:35,2.1,7.1,10.0,34.0,213.0,1157.4,336.7,2.9,0,Manual
2884,45,5,STN029,2020-06-15 15:34:21,1.0,3.9,5.4,20.0,57.1,793.8,194.7,2.5,0,AWS
2885,8,1,STN010,2022-09-17 08:22:24,11.9,33.9,64.1,131.8,730.9,5300.5,53.5,2.5,1,Radar_Derived
2886,6,1,STN024,2024-12-23 20:05:41,7.8,29.1,75.0,126.0,621.0,3106.7,316.1,4.1,1,Manual
2887,22,2,STN002,2019-05-17 06:21:48,8.0,10.7,27.3,85.2,335.9,2057.2,39.0,4.1,0,AWS
2888,29,3,STN013,2019-07-23 00:59:42,10.1,14.0,14.9,58.5,330.0,4806.6,270.0,1.2,0,AWS
2889,55,7,STN009,2022-10-28 01:51:25,7.7,22.2,60.9,162.5,1294.2,10309.7,115.2,1.6,1,Radar_Derived
2890,2,1,STN040,2024-12-24 13:51:18,7.9,20.7,53.9,203.0,1622.5,14789.8,226.5,1.4,1,Radar_Derived
2891,36,4,STN007,2024-06-17 05:39:36,14.3,38.9,113.7,143.2,307.0,3198.9,262.7,4.5,1,AWS
2892,34,4,STN013,2021-08-03 00:52:36,2.8,10.6,18.4,25.5,197.7,2032.2,424.1,1.3,0,Radar_Derived
2893,13,2,STN044,2019-05-30 01:44:59,0.9,1.6,4.6,4.8,24.8,170.5,98.6,2.8,0,AWS
2894,16,2,STN039,2022-05-25 19:04:52,1.0,2.7,4.8,17.5,142.0,2097.3,169.5,0.8,0,Radar_Derived
2895,19,2,STN045,2020-10-29 13:51:21,9.3,13.4,30.1,100.3,944.5,9576.4,280.7,1.0,1,Radar_Derived
2896,38,4,STN002,2018-08-01 16:00:00,3.3,3.3,4.5,10.1,80.2,1036.7,252.0,1.0,0,Manual
2897,55,7,STN043,2020-02-17 18:05:12,11.8,21.3,40.9,55.3,502.4,1636.5,182.6,3.4,0,AWS
2898,7,1,STN049,2019-10-22 19:45:00,3.7,13.5,20.9,52.4,454.0,2151.0,368.8,2.4,0,IMD
2899,28,3,STN003,2018-12-16 00:42:39,23.7,34.2,101.8,272.4,1920.2,10526.2,265.8,2.6,1,IMD
2900,9,1,STN048,2019-01-23 01:06:23,14.1,14.3,26.2,29.9,238.2,2115.6,257.4,1.4,0,Radar_Derived
2901,44,5,STN002,2021-02-27 21:40:09,12.0,32.9,77.2,297.5,2578.7,20280.1,454.4,1.5,1,AWS
2902,7,1,STN003,2018-07-26 19:19:21,2.2,6.1,16.6,61.7,435.5,2036.1,457.4,3.0,0,Radar_Derived
2903,21,2,STN048,2020-09-03 05:30:05,3.0,10.8,27.6,42.4,314.9,993.7,471.9,4.3,0,AWS
2904,13,2,STN015,2019-06-06 14:58:23,0.4,1.2,3.4,11.7,109.6,1005.6,41.6,1.2,0,Manual
2905,48,6,STN038,2020-05-27 13:00:51,45.6,100.1,187.4,475.5,4550.0,56426.7,355.7,0.8,1,AWS
2906,48,6,STN002,2023-06-10 06:29:10,1.6,5.9,9.6,20.3,83.0,489.0,104.3,4.2,0,IMD
2907,29,3,STN003,2019-02-23 06:50:32,9.5,25.0,25.3,68.5,588.4,5685.3,63.3,1.2,0,AWS
2908,60,8,STN015,2021-10-11 16:27:08,2.4,9.5,12.2,17.0,146.1,2031.2,65.6,0.8,0,Radar_Derived
2909,20,2,STN005,2018-03-10 03:16:40,3.2,10.9,15.1,15.3,77.2,593.3,168.7,2.6,0,Radar_Derived
2910,29,3,STN027,2018-02-21 23:48:25,1.1,3.2,5.5,7.6,30.9,204.6,62.4,3.7,0,Manual
2911,16,2,STN040,2024-01-07 16:59:36,21.5,66.5,141.9,247.9,694.7,7124.9,130.6,3.5,1,Radar_Derived
2912,61,8,STN034,2018-02-12 04:52:53,5.0,18.0,38.0,71.3,461.7,1999.8,313.3,3.6,0,Radar_Derived
2913,53,6,STN028,2022-10-16 03:09:17,6.8,23.1,54.7,205.8,2033.3,14054.0,345.4,1.5,1,Radar_Derived
2914,25,3,STN028,2021-05-22 13:36:10,25.2,53.0,124.8,363.9,844.7,8110.5,80.0,4.5,1,Radar_Derived
2915,45,5,STN020,2022-08-09 19:48:17,50.2,132.2,220.0,412.0,1857.1,14018.4,147.2,2.9,1,Radar_Derived
2916,43,5,STN036,2019-12-03 01:03:06,2.1,6.3,12.7,26.5,243.8,1197.3,364.8,2.2,0,IMD
2917,16,2,STN032,2019-06-13 21:16:11,21.0,23.9,37.7,122.3,467.0,6308.0,79.2,1.9,1,Radar_Derived
2918,41,5,STN004,2021-10-14 15:08:24,15.9,37.6,79.0,289.3,2446.5,8733.4,360.7,3.3,1,IMD
2919,13,2,STN003,2021-01-04 06:12:03,25.3,62.2,132.4,139.4,310.0,1272.5,455.6,11.0,1,Manual
2920,57,7,STN013,2020-01-10 07:32:34,3.7,13.2,29.4,62.1,129.1,1629.1,416.9,3.8,0,Radar_Derived
2921,8,1,STN036,2019-05-21 01:24:12,0.7,1.8,2.8,9.1,22.1,169.5,446.2,5.4,0,Radar_Derived
2922,18,2,STN046,2022-11-09 04:40:39,15.9,61.8,144.0,565.7,4357.2,29938.0,199.5,1.9,1,IMD
2923,9,1,STN026,2021-07-31 08:58:30,18.4,45.0,69.5,233.1,586.7,3895.9,181.7,6.0,1,AWS
2924,36,4,STN029,2022-12-02 16:31:51,0.6,0.6,1.3,2.6,24.2,88.9,318.6,2.9,0,AWS
