building_id,state_id,district_id,lat,lon,use_type,construction_type,num_floors,construction_year,occupancy,footprint_sqm,structural_condition,landslide_exposure,replacement_value_inr
1106,38,4,29.59259,98.79362,Residential,Kutcha,4,1956,6,95.9,Good,Low,4165912.0
1107,34,4,25.77154,97.71846,Mixed,Reinforced Concrete,6,2023,33,400.2,Dilapidated,Negligible,515376.0
1108,18,2,29.00126,98.80003,Institutional,Masonry,6,1993,39,387.3,Poor,High,819934.0
1109,56,7,29.60819,97.57939,Industrial,Steel,6,2023,4,292.7,Fair,Medium,4551606.0
1110,62,8,27.00329,92.2461,Industrial,Timber,6,1973,20,161.1,Poor,High,701556.0
1111,40,5,27.81437,97.84406,Industrial,Reinforced Concrete,5,1951,11,295.3,Poor,High,699480.0
1112,34,4,26.09001,97.68869,Commercial,Masonry,2,1970,2,423.0,Dilapidated,Negligible,2089038.0
1113,58,7,27.0752,94.32091,Residential,Masonry,2,1975,42,160.0,Dilapidated,Medium,2921854.0
1114,60,8,24.83495,95.74713,Mixed,Masonry,2,1997,2,451.4,Good,Negligible,4409945.0
1115,8,1,24.195,98.7199,Mixed,Reinforced Concrete,2,1972,21,126.7,Fair,Low,1331399.0
1116,9,1,27.56003,93.24771,Industrial,Timber,2,2005,49,178.5,Fair,Low,1147150.0
1117,49,6,29.39893,98.78752,Institutional,Reinforced Concrete,5,1950,45,314.6,Good,Low,4765713.0
1118,20,2,23.46142,93.50203,Industrial,Steel,1,1963,10,469.8,Good,Medium,2681212.0
1119,36,4,25.18812,90.57476,Mixed,Reinforced Concrete,5,1952,4,232.2,Good,Medium,1473158.0
1120,45,5,28.71212,94.87863,Industrial,Kutcha,4,1996,4,358.1,Poor,Low,1230696.0
1121,19,2,24.1705,96.45092,Institutional,Masonry,4,1950,20,378.3,Fair,Medium,4995329.0
1122,14,2,22.76836,92.93354,Mixed,Kutcha,2,1996,39,11.8,Fair,Negligible,1385827.0
1123,40,5,27.85544,97.79836,Commercial,Steel,2,2007,14,490.0,Fair,High,1704660.0
1124,1,1,27.14888,90.39977,Institutional,Kutcha,3,1995,1,247.8,Poor,Medium,3270310.0
1125,30,3,25.57499,92.52294,Residential,Timber,5,1974,6,179.4,Dilapidated,Low,3937776.0
1126,22,2,22.38782,96.33274,Industrial,Steel,3,1954,12,297.3,Good,Medium,1980304.0
1127,17,2,23.77769,92.78116,Commercial,Kutcha,6,1982,18,286.7,Dilapidated,Negligible,930133.0
1128,35,4,23.25254,91.60647,Residential,Masonry,5,2023,48,141.9,Poor,Medium,4588976.0
1129,55,7,29.03658,94.1773,Mixed,Masonry,6,1973,2,405.3,Poor,High,2295069.0
1130,54,6,29.74295,91.59579,Industrial,Kutcha,5,1992,40,471.7,Poor,High,3158376.0
1131,22,2,22.48194,96.523,Residential,Masonry,4,1973,29,10.1,Fair,Negligible,484471.0
1132,11,1,22.77291,91.16557,Industrial,Masonry,2,1987,35,319.3,Dilapidated,Negligible,3276874.0
1133,29,3,25.87594,98.78565,Mixed,Masonry,3,2023,42,21.3,Dilapidated,Negligible,1787665.0
1134,58,7,27.04871,94.42403,Institutional,Timber,4,2010,8,272.4,Dilapidated,Low,3470586.0
1135,46,5,23.27132,97.63894,Residential,Reinforced Concrete,1,2013,50,59.3,Poor,Negligible,4892527.0
1136,24,3,24.11942,99.24518,Residential,Kutcha,4,1971,43,68.7,Dilapidated,Medium,3853063.0
1137,7,1,26.46967,92.39238,Industrial,Timber,4,1983,13,187.6,Dilapidated,Low,2826171.0
1138,16,2,23.68422,90.83031,Mixed,Kutcha,1,1953,31,383.1,Fair,Negligible,1989332.0
1139,12,1,26.83571,98.12883,Institutional,Reinforced Concrete,4,1985,17,127.2,Fair,High,76777.0
1140,6,1,26.40681,97.24556,Industrial,Masonry,5,1994,4,156.4,Good,Medium,220654.0
1141,59,8,25.71337,92.35538,Mixed,Kutcha,6,2017,37,344.9,Dilapidated,Negligible,2848886.0
1142,58,7,27.1755,94.33689,Commercial,Kutcha,2,1993,25,59.9,Good,Medium,343506.0
1143,18,2,28.67468,98.47653,Residential,Reinforced Concrete,5,2001,31,329.3,Poor,Medium,736529.0
1144,25,3,26.41706,96.6679,Commercial,Steel,1,2013,39,208.2,Fair,Medium,4972555.0
1145,8,1,24.37572,98.71339,Residential,Reinforced Concrete,3,2006,10,470.6,Fair,Medium,2007201.0
1146,50,6,23.89224,92.514,Commercial,Steel,1,1950,33,67.3,Good,Medium,3256439.0
1147,26,3,23.69577,90.2847,Institutional,Reinforced Concrete,3,2003,29,367.6,Good,Medium,2494572.0
1148,59,8,25.70692,92.54769,Residential,Masonry,2,1988,34,413.4,Good,Negligible,4370258.0
1149,18,2,28.95999,98.57061,Commercial,Kutcha,1,1997,45,139.6,Fair,Medium,4930706.0
1150,10,1,23.81676,97.51016,Residential,Kutcha,6,2003,24,127.8,Dilapidated,High,1296045.0
1151,10,1,23.83501,97.61151,Mixed,Steel,4,1959,27,430.0,Poor,High,3371656.0
1152,10,1,23.83294,97.76649,Institutional,Masonry,2,1975,3,138.2,Good,High,4183388.0
1153,57,7,23.70175,92.95426,Institutional,Steel,6,2008,30,190.9,Good,Low,4020873.0
1154,14,2,22.77521,92.93549,Commercial,Steel,4,2021,44,258.7,Poor,Low,730699.0
1155,41,5,22.96801,94.42181,Residential,Steel,3,1965,44,457.5,Fair,Negligible,3379402.0
1156,56,7,29.42611,97.52898,Residential,Timber,2,2017,21,455.5,Fair,Medium,2985951.0
1157,36,4,25.51161,90.82848,Residential,Reinforced Concrete,6,1955,12,237.8,Dilapidated,Medium,1357817.0
1158,47,6,29.47013,99.37462,Institutional,Reinforced Concrete,6,1978,28,143.0,Good,Low,1749883.0
1159,54,6,29.43099,91.52969,Residential,Steel,6,2005,48,42.4,Poor,High,2123275.0
1160,25,3,26.42444,96.64726,Residential,Timber,1,2008,48,467.1,Poor,Negligible,2493257.0
1161,36,4,25.36499,90.55383,Institutional,Kutcha,5,2013,38,86.9,Good,High,1727186.0
1162,21,2,24.03784,99.39288,Industrial,Kutcha,4,2022,1,177.1,Poor,High,3758234.0
1163,29,3,26.04119,98.72472,Industrial,Masonry,5,1985,23,39.2,Good,Negligible,1295288.0
1164,33,4,23.78456,99.96532,Mixed,Kutcha,3,2015,33,120.2,Good,Medium,819544.0
1165,56,7,29.43762,97.44072,Institutional,Masonry,3,1998,29,423.3,Fair,Negligible,1309000.0
1166,1,1,27.07333,90.25002,Residential,Timber,4,2001,18,410.8,Good,Low,145841.0
1167,56,7,29.23679,97.47451,Institutional,Timber,6,2014,18,491.6,Fair,Medium,1135172.0
1168,21,2,24.13211,99.41764,Mixed,Reinforced Concrete,2,2001,45,155.6,Good,Low,4044853.0
1169,39,4,27.57537,91.20202,Industrial,Reinforced Concrete,6,2006,43,475.8,Poor,High,4824438.0
1170,10,1,23.69894,97.61337,Institutional,Steel,6,2020,18,94.2,Poor,Medium,3606803.0
1171,18,2,28.69532,98.78037,Residential,Timber,2,1999,1,300.0,Poor,High,4627633.0
1172,35,4,23.17696,91.6119,Industrial,Steel,6,1957,31,90.5,Dilapidated,High,3838098.0
1173,7,1,26.2725,92.04673,Commercial,Masonry,2,1997,25,487.7,Fair,Low,2204627.0
1174,34,4,25.79392,97.41261,Industrial,Steel,5,2006,28,184.9,Fair,Medium,4998938.0
1175,51,6,29.60539,90.9713,Institutional,Masonry,1,1967,29,418.5,Good,Medium,216398.0
1176,1,1,27.18714,90.40298,Industrial,Reinforced Concrete,4,1978,33,147.9,Poor,Low,6220.0
1177,22,2,22.68831,96.25711,Mixed,Timber,4,1971,47,454.2,Good,Negligible,4777237.0
1178,18,2,28.71249,98.67596,Commercial,Reinforced Concrete,4,2022,42,419.9,Poor,Low,989334.0
1179,58,7,27.1634,94.33725,Residential,Masonry,6,1993,48,264.9,Fair,Medium,4342161.0
1180,43,5,29.61632,97.69516,Mixed,Reinforced Concrete,5,1977,3,484.1,Good,High,2380152.0
1181,18,2,28.90705,98.51092,Industrial,Timber,6,1998,4,477.3,Good,Medium,4976905.0
1182,44,5,29.49511,98.71266,Mixed,Masonry,3,1973,36,77.1,Poor,High,1909577.0
1183,49,6,29.55799,98.65062,Residential,Kutcha,2,1967,14,62.1,Fair,Low,4092997.0
1184,5,1,23.74798,95.1125,Commercial,Reinforced Concrete,1,1951,36,253.3,Fair,Low,2084331.0
1185,13,2,26.11703,99.59165,Industrial,Timber,1,1960,27,433.6,Poor,High,241796.0
1186,34,4,25.8962,97.69462,Industrial,Kutcha,1,1980,2,316.7,Dilapidated,Medium,2652664.0
1187,55,7,29.09867,94.15479,Residential,Reinforced Concrete,3,1979,27,129.5,Dilapidated,Low,168918.0
1188,41,5,22.94486,94.39753,Commercial,Steel,4,1957,42,75.2,Poor,Low,2332312.0
1189,21,2,24.13821,99.38732,Institutional,Masonry,2,1952,33,330.2,Fair,Medium,3577795.0
1190,23,3,27.9995,91.65573,Mixed,Timber,6,1963,19,303.8,Good,Low,668272.0
1191,6,1,26.47947,97.27589,Industrial,Steel,3,1993,29,384.5,Good,Negligible,4370034.0
1192,49,6,29.60065,98.83853,Industrial,Masonry,4,1979,36,353.7,Dilapidated,Negligible,3016696.0
1193,9,1,27.75039,93.47429,Commercial,Steel,2,1982,44,165.0,Fair,Low,2377102.0
1194,33,4,23.71549,99.81042,Institutional,Steel,3,1966,2,489.6,Poor,Negligible,496379.0
1195,43,5,29.75594,97.50671,Institutional,Timber,1,2009,49,47.5,Dilapidated,High,2500553.0
1196,41,5,22.69584,94.2002,Mixed,Reinforced Concrete,5,2018,45,165.5,Poor,Low,3444476.0
1197,2,1,24.12016,91.33253,Industrial,Masonry,4,1977,39,99.9,Dilapidated,High,1691995.0
1198,43,5,29.92056,97.63034,Industrial,Masonry,5,2008,18,80.8,Good,High,2614647.0
1199,59,8,25.63374,92.36281,Residential,Steel,3,1969,6,153.7,Good,Low,420849.0
1200,30,3,25.70762,92.84584,Residential,Steel,1,2013,13,251.7,Good,Negligible,3238144.0
1201,39,4,27.62612,91.13511,Mixed,Masonry,6,1995,49,402.6,Dilapidated,High,4768277.0
1202,26,3,23.65673,90.34745,Industrial,Kutcha,1,1952,21,483.2,Fair,Negligible,4107487.0
1203,57,7,23.66972,93.2808,Mixed,Timber,3,1991,2,101.5,Poor,Medium,4816662.0
1204,2,1,24.14375,91.5929,Commercial,Timber,2,1981,19,311.5,Good,High,3413415.0
1205,49,6,29.50893,98.88671,Commercial,Kutcha,6,1977,11,246.8,Fair,Low,2934141.0
1206,56,7,29.47221,97.53154,Mixed,Steel,6,2011,47,258.1,Poor,Negligible,2842120.0
1207,60,8,24.53785,95.92886,Commercial,Masonry,3,1990,50,128.9,Dilapidated,Medium,4757096.0
1208,17,2,23.99612,92.81238,Industrial,Masonry,3,2019,2,20.9,Fair,Low,156916.0
1209,54,6,29.61282,91.8173,Industrial,Timber,1,2018,16,378.2,Fair,Low,2830971.0
1210,37,4,26.89111,94.76069,Institutional,Reinforced Concrete,5,2007,10,260.9,Fair,High,4335773.0
1211,58,7,27.17857,94.5481,Industrial,Reinforced Concrete,2,1968,9,254.5,Poor,High,3745327.0
1212,1,1,27.26966,90.2126,Residential,Masonry,2,2002,34,165.4,Poor,Negligible,3833832.0
1213,29,3,25.81717,98.91569,Residential,Masonry,6,1983,34,60.6,Good,Medium,653301.0
1214,41,5,23.05741,94.46441,Institutional,Masonry,2,2010,9,357.3,Fair,High,553309.0
1215,38,4,29.64148,98.60171,Residential,Kutcha,2,1965,14,303.2,Poor,Negligible,1460502.0
1216,28,3,28.95519,93.31573,Residential,Steel,4,1999,5,74.8,Good,Medium,1034219.0
1217,45,5,28.5999,94.97737,Mixed,Steel,5,2011,37,121.9,Dilapidated,Low,187034.0
1218,54,6,29.39176,91.83346,Mixed,Timber,1,1954,42,190.2,Poor,Negligible,4135375.0
1219,21,2,24.19099,99.35216,Commercial,Timber,5,2023,11,59.5,Fair,High,580946.0
1220,44,5,29.47045,98.71647,Institutional,Masonry,6,1961,45,217.3,Poor,Medium,3514162.0
1221,33,4,23.56912,99.98827,Mixed,Timber,3,1952,28,291.2,Poor,High,2560318.0
1222,2,1,24.11597,91.38334,Mixed,Steel,6,1952,1,475.9,Dilapidated,Low,114242.0
1223,44,5,29.18599,98.5169,Mixed,Timber,3,2002,43,478.5,Dilapidated,Negligible,4928721.0
1224,61,8,26.57276,89.94619,Institutional,Kutcha,2,2012,19,442.3,Good,Low,4893471.0
1225,22,2,22.53435,96.50512,Mixed,Masonry,3,1990,32,135.0,Dilapidated,Negligible,3381714.0
1226,34,4,25.79646,97.55816,Mixed,Kutcha,4,1956,12,422.9,Dilapidated,Negligible,1090017.0
1227,48,6,26.83329,95.03564,Commercial,Steel,4,1964,35,441.8,Dilapidated,High,1680726.0
1228,37,4,26.86975,94.83133,Commercial,Reinforced Concrete,2,2016,40,191.9,Good,High,2142214.0
1229,4,1,26.83737,90.48173,Mixed,Kutcha,3,1987,39,311.2,Dilapidated,Low,3000676.0
1230,29,3,26.11705,98.88282,Commercial,Reinforced Concrete,3,1962,30,457.1,Good,Low,3421510.0
1231,22,2,22.72323,96.39907,Mixed,Masonry,5,2023,43,11.0,Dilapidated,Low,3336517.0
1232,28,3,28.81945,93.1321,Commercial,Reinforced Concrete,4,1971,48,452.3,Poor,Medium,4117624.0
1233,44,5,29.36235,98.63988,Residential,Reinforced Concrete,6,1959,13,284.6,Poor,Medium,4534168.0
1234,44,5,29.34412,98.67031,Institutional,Timber,5,2005,26,399.3,Fair,Medium,3370446.0
1235,3,1,27.32036,98.94556,Commercial,Masonry,5,1951,50,476.9,Poor,Low,1810204.0
1236,33,4,23.6238,99.93162,Commercial,Kutcha,4,2012,36,24.2,Poor,Low,2916560.0
1237,49,6,29.55941,98.95524,Mixed,Timber,5,1998,17,222.9,Good,Low,4213117.0
1238,35,4,23.05379,91.54295,Residential,Timber,1,1989,31,112.1,Poor,Low,1888295.0
1239,20,2,23.43927,93.43552,Commercial,Steel,1,2004,4,372.3,Fair,High,1805588.0
1240,46,5,23.06809,97.47154,Mixed,Steel,6,1957,28,488.0,Poor,High,2361399.0
1241,47,6,29.66953,99.13518,Commercial,Steel,6,1957,34,432.5,Good,Low,4145560.0
1242,11,1,22.61806,90.82338,Commercial,Reinforced Concrete,5,1981,2,390.4,Fair,Medium,4335557.0
1243,39,4,27.35795,91.26892,Mixed,Reinforced Concrete,4,1998,34,493.0,Poor,Negligible,3200757.0
1244,49,6,29.43224,98.88686,Mixed,Reinforced Concrete,2,1970,31,387.5,Dilapidated,Low,4039427.0
1245,5,1,23.90952,95.20187,Residential,Timber,2,1968,21,11.2,Fair,Low,4108072.0
1246,56,7,29.30088,97.68543,Industrial,Reinforced Concrete,6,1959,34,307.4,Dilapidated,Medium,1796261.0
1247,23,3,27.92264,91.70659,Residential,Masonry,3,1956,33,337.0,Fair,Medium,3855421.0
1248,62,8,27.13268,92.27187,Mixed,Reinforced Concrete,6,1978,20,395.4,Dilapidated,Negligible,4207279.0
1249,1,1,27.02353,90.07052,Commercial,Steel,1,2022,38,265.9,Fair,Medium,1757838.0
1250,1,1,27.06378,90.19858,Mixed,Reinforced Concrete,1,1989,36,294.7,Poor,Medium,369347.0
1251,28,3,28.99122,92.97722,Industrial,Masonry,4,1973,27,221.8,Fair,Medium,3841248.0
1252,59,8,25.60749,92.47664,Commercial,Reinforced Concrete,4,1970,26,89.1,Fair,Low,4104237.0
1253,52,6,28.664,99.91134,Industrial,Reinforced Concrete,4,2017,34,417.5,Fair,Negligible,3825866.0
1254,45,5,28.63419,94.96364,Industrial,Steel,5,1977,11,205.8,Good,Low,3791336.0
1255,33,4,23.57916,100.06392,Residential,Steel,4,1960,28,477.3,Good,High,3823528.0
1256,19,2,24.34965,96.28264,Residential,Masonry,1,1972,2,216.6,Good,Negligible,1535675.0
1257,30,3,25.54338,92.79087,Residential,Kutcha,2,2019,3,415.8,Fair,High,837094.0
1258,16,2,23.72456,90.56861,Residential,Masonry,3,2001,44,65.3,Good,Negligible,55782.0
1259,4,1,26.77067,90.35102,Commercial,Masonry,3,2014,3,317.4,Good,Low,1539857.0
1260,18,2,29.0399,98.51194,Mixed,Timber,3,1991,33,316.9,Good,Medium,2417076.0
1261,2,1,23.96738,91.5581,Industrial,Kutcha,5,1969,3,271.4,Good,Negligible,3941444.0
1262,51,6,29.57379,90.78411,Industrial,Masonry,6,1953,18,116.9,Fair,Medium,1348139.0
1263,23,3,27.88649,91.72001,Residential,Masonry,1,1997,25,478.9,Poor,Negligible,1155382.0
1264,17,2,23.84934,92.98482,Residential,Timber,2,2012,44,212.3,Fair,High,859647.0
1265,44,5,29.43079,98.72864,Residential,Timber,1,2003,23,55.5,Good,Medium,2984805.0
1266,2,1,24.03281,91.34039,Institutional,Kutcha,2,1950,39,472.1,Dilapidated,High,2146753.0
1267,51,6,29.66825,90.90087,Mixed,Kutcha,6,1969,36,257.6,Poor,High,1041160.0
1268,12,1,26.94204,98.15066,Commercial,Steel,2,2015,21,214.9,Dilapidated,High,2327260.0
1269,49,6,29.28774,98.75852,Mixed,Timber,1,1964,13,349.1,Dilapidated,High,2569576.0
1270,14,2,22.45587,93.07354,Institutional,Masonry,2,1952,4,277.9,Poor,Low,120799.0
1271,60,8,24.73641,95.94672,Mixed,Masonry,1,1958,48,44.6,Dilapidated,Low,1559384.0
1272,18,2,28.73477,98.46965,Industrial,Timber,2,1969,47,199.0,Good,Medium,1009046.0
1273,52,6,28.50683,99.84141,Residential,Timber,2,2003,41,98.4,Fair,High,3103386.0
1274,5,1,23.64488,95.17707,Mixed,Timber,6,1973,10,203.9,Fair,Medium,3703305.0
1275,19,2,24.03355,96.25644,Commercial,Kutcha,6,1965,21,299.3,Dilapidated,Negligible,3877996.0
1276,43,5,29.61946,97.73551,Institutional,Timber,3,1971,26,273.1,Good,High,2389507.0
1277,33,4,23.67563,99.80554,Industrial,Reinforced Concrete,2,1991,14,246.3,Poor,Low,104209.0
1278,34,4,26.07169,97.61052,Industrial,Reinforced Concrete,3,1987,1,104.0,Good,Medium,3137626.0
1279,16,2,23.64509,90.66043,Industrial,Steel,3,2000,38,178.9,Dilapidated,Medium,2392647.0
1280,16,2,23.58852,90.64716,Commercial,Timber,5,1977,24,422.7,Poor,High,3485217.0
1281,18,2,28.83218,98.84906,Industrial,Masonry,6,1956,43,116.7,Poor,Negligible,743279.0
1282,52,6,28.50973,99.94481,Institutional,Reinforced Concrete,5,2014,32,30.0,Fair,High,147279.0
1283,37,4,26.63517,94.58177,Mixed,Reinforced Concrete,4,1955,42,291.9,Fair,Low,164770.0
1284,28,3,28.8405,93.2439,Institutional,Timber,6,2007,47,128.9,Fair,Medium,3286638.0
1285,31,3,28.01345,95.55386,Institutional,Timber,5,1969,9,48.8,Dilapidated,Negligible,4001430.0
1286,50,6,23.78314,92.54673,Commercial,Kutcha,3,2020,43,15.2,Dilapidated,Medium,2218974.0
1287,33,4,23.87231,99.77726,Institutional,Steel,5,1983,33,104.3,Poor,High,1098068.0
1288,32,3,25.26892,95.91207,Industrial,Kutcha,1,1954,9,477.5,Dilapidated,High,4610451.0
1289,23,3,27.81568,91.55554,Residential,Steel,3,1992,10,383.4,Dilapidated,Medium,1523366.0
1290,4,1,26.776,90.19525,Industrial,Kutcha,2,2014,28,231.5,Fair,Negligible,1858093.0
1291,46,5,23.40968,97.45241,Institutional,Masonry,4,1960,50,305.2,Fair,Medium,4383937.0
1292,49,6,29.24639,98.94426,Residential,Steel,6,1993,21,408.2,Dilapidated,Negligible,3607001.0
1293,58,7,27.36259,94.39454,Industrial,Kutcha,1,2007,23,386.0,Dilapidated,High,933006.0
1294,48,6,26.80407,94.87896,Residential,Kutcha,6,1998,21,491.3,Dilapidated,High,584600.0
1295,12,1,26.82479,98.20184,Institutional,Reinforced Concrete,6,1969,49,284.2,Good,Medium,1176188.0
1296,23,3,27.99208,91.74977,Institutional,Reinforced Concrete,6,1952,24,286.1,Poor,Negligible,4163948.0
1297,12,1,26.95704,98.22815,Industrial,Timber,6,2001,9,339.6,Dilapidated,Medium,236179.0
1298,23,3,27.77078,91.64984,Institutional,Steel,5,1990,10,479.3,Fair,Negligible,4801238.0
1299,11,1,22.72225,91.11415,Institutional,Timber,3,1957,8,246.7,Dilapidated,Medium,3659810.0
1300,6,1,26.32729,97.08742,Commercial,Steel,5,2002,2,277.5,Dilapidated,Medium,2474891.0
1301,16,2,23.61438,90.65266,Industrial,Kutcha,6,2011,7,26.6,Good,Low,3858438.0
1302,57,7,23.57699,92.93164,Industrial,Reinforced Concrete,1,1991,5,280.0,Poor,Low,1577324.0
1303,55,7,28.87609,94.15942,Commercial,Kutcha,2,1958,38,335.4,Good,Medium,2105477.0
1304,50,6,23.99136,92.56981,Commercial,Masonry,2,1956,34,301.8,Poor,Negligible,3942104.0
1305,50,6,23.80768,92.26977,Institutional,Masonry,4,2019,20,58.2,Dilapidated,Medium,2993986.0
1306,31,3,28.08475,95.37617,Institutional,Reinforced Concrete,4,1977,47,259.2,Fair,Medium,4472225.0
1307,42,5,21.89056,97.25796,Mixed,Masonry,3,1978,19,66.9,Dilapidated,Medium,4458367.0
1308,34,4,26.14609,97.44322,Industrial,Timber,1,2017,19,151.1,Poor,Low,2976703.0
1309,28,3,28.98973,93.0703,Mixed,Reinforced Concrete,2,1995,42,320.7,Dilapidated,Negligible,3698016.0
1310,56,7,29.59278,97.55055,Institutional,Steel,1,2016,40,296.6,Fair,Low,592140.0
1311,2,1,23.89279,91.27162,Institutional,Steel,3,2011,49,112.5,Dilapidated,Medium,3550656.0
1312,21,2,23.94679,99.24931,Mixed,Masonry,1,2000,48,419.5,Fair,High,2672558.0
1313,26,3,23.94013,90.29627,Residential,Masonry,1,1989,42,29.9,Good,High,756288.0
1314,41,5,22.71791,94.4373,Institutional,Masonry,6,1997,9,164.9,Dilapidated,High,707092.0
1315,8,1,24.30036,98.5029,Mixed,Steel,1,2005,15,80.9,Poor,Low,4686773.0
1316,22,2,22.66197,96.15612,Mixed,Timber,1,2012,37,492.8,Poor,Low,1872627.0
1317,26,3,23.995,90.41231,Institutional,Masonry,5,1952,5,58.7,Dilapidated,High,1116323.0
1318,23,3,27.69479,91.77115,Commercial,Timber,2,2003,26,352.2,Poor,Negligible,4120903.0
1319,20,2,23.35099,93.3992,Mixed,Timber,2,1966,30,275.1,Good,Low,190981.0
1320,37,4,26.8023,94.8294,Institutional,Kutcha,5,1984,44,287.2,Dilapidated,High,522496.0
1321,21,2,24.23332,99.54122,Commercial,Steel,3,1970,6,77.2,Good,Negligible,3327716.0
1322,47,6,29.80705,99.13545,Commercial,Masonry,4,1951,28,256.7,Good,High,912979.0
1323,37,4,26.90461,94.85619,Commercial,Reinforced Concrete,1,2004,22,197.7,Poor,Low,4307281.0
1324,54,6,29.41298,91.5653,Mixed,Timber,1,1976,5,90.2,Good,Negligible,573909.0
1325,17,2,23.64357,92.9503,Residential,Kutcha,5,1996,29,57.7,Fair,Negligible,3980133.0
1326,12,1,26.78078,97.93542,Mixed,Timber,5,1975,42,249.3,Good,Low,1085036.0
1327,56,7,29.61138,97.67767,Mixed,Steel,6,2002,10,93.9,Dilapidated,Medium,102448.0
1328,41,5,23.07092,94.41756,Industrial,Reinforced Concrete,4,1957,2,192.4,Dilapidated,Medium,1125566.0
1329,27,3,25.1317,90.48666,Industrial,Kutcha,2,1952,5,316.2,Poor,Negligible,921330.0
1330,3,1,27.35115,99.04182,Industrial,Kutcha,5,1997,33,468.6,Fair,Low,4637516.0
1331,23,3,27.91522,91.80691,Residential,Reinforced Concrete,4,1960,15,264.8,Good,High,231086.0
1332,25,3,26.39816,96.72707,Industrial,Reinforced Concrete,6,2008,4,432.5,Poor,Low,3856059.0
1333,57,7,23.61584,93.27123,Residential,Timber,6,1955,25,338.1,Good,Negligible,4255071.0
1334,62,8,26.9323,92.37256,Institutional,Timber,6,1970,38,261.2,Dilapidated,Low,2649065.0
1335,6,1,26.33083,97.35321,Residential,Steel,2,2022,48,74.1,Poor,Negligible,4220511.0
1336,10,1,23.91759,97.54232,Mixed,Masonry,6,1986,20,472.3,Fair,Low,856312.0
1337,19,2,24.17131,96.34581,Institutional,Steel,6,1955,26,169.8,Dilapidated,Low,2274379.0
1338,36,4,25.56551,90.48878,Commercial,Timber,5,1970,30,179.6,Dilapidated,Low,1875587.0
1339,50,6,24.03688,92.54357,Mixed,Masonry,2,2003,18,453.7,Dilapidated,Negligible,2577448.0
1340,49,6,29.25571,98.62267,Residential,Reinforced Concrete,4,1999,49,89.1,Fair,Negligible,382421.0
1341,13,2,26.22096,99.56396,Mixed,Timber,3,1955,49,376.6,Poor,Low,3841789.0
1342,49,6,29.28807,98.648,Residential,Timber,3,1980,25,48.3,Good,Negligible,4342131.0
1343,31,3,28.08187,95.31878,Commercial,Steel,6,1999,12,119.1,Dilapidated,Negligible,2894337.0
1344,16,2,23.7213,90.75415,Institutional,Reinforced Concrete,4,1998,43,366.4,Fair,High,2180422.0
1345,61,8,26.7928,90.25287,Residential,Kutcha,4,2010,23,370.4,Poor,Negligible,745294.0
1346,29,3,26.17419,98.89114,Industrial,Kutcha,6,1961,12,182.9,Fair,Negligible,1854501.0
1347,40,5,28.05891,97.843,Commercial,Reinforced Concrete,5,2004,26,140.4,Dilapidated,Negligible,4563988.0
1348,5,1,23.9184,95.13808,Residential,Timber,3,1970,18,209.6,Good,Medium,1850920.0
1349,56,7,29.57619,97.36561,Residential,Timber,5,1984,19,74.6,Poor,Low,3171774.0
1350,32,3,25.31591,95.78668,Residential,Masonry,3,1977,22,331.2,Good,High,2558314.0
1351,62,8,26.89077,92.44891,Residential,Reinforced Concrete,2,2002,47,92.2,Good,Low,4146883.0
1352,15,2,27.13373,98.74679,Mixed,Steel,6,1955,37,243.3,Good,Low,1655973.0
1353,46,5,23.27115,97.76388,Institutional,Masonry,5,1986,4,195.5,Fair,Medium,4571045.0
1354,2,1,23.83378,91.27467,Residential,Reinforced Concrete,5,1989,2,300.3,Good,Medium,1304709.0
1355,25,3,26.47178,96.87553,Residential,Masonry,3,2008,19,12.5,Good,High,3042789.0
1356,24,3,24.02606,99.17417,Industrial,Kutcha,4,1983,42,67.7,Fair,Low,297307.0
