record_id,slope_id,district_id,measurement_date,depth_m,moisture_content_pct,saturation_ratio,porosity_pct,cohesion_kpa,friction_angle_deg,permeability_cm_s,bulk_density_g_cc,sand_pct,silt_pct,clay_pct,hydrological_group,drainage_class
732,82,20,2019-11-08,0.21,35.7,0.119,78.5,3.7,36.5,43.519,1.04,49,22,29,D,Well Drained
733,252,46,2020-07-06,0.67,22.0,0.858,16.9,51.6,31.4,46.714,2.16,59,32,9,D,Poorly Drained
734,50,58,2019-06-08,2.38,34.4,0.145,43.4,0.7,17.1,3.126,1.46,47,18,35,A,Well Drained
735,130,31,2024-12-13,2.54,30.2,0.708,73.3,64.6,39.9,46.889,1.81,38,52,10,B,Moderately Drained
736,294,22,2020-03-05,1.07,27.1,0.852,43.3,23.1,37.3,30.481,2.15,76,19,5,A,Poorly Drained
737,247,49,2019-11-26,1.89,37.2,0.996,14.2,75.1,42.1,33.032,1.16,55,40,5,D,Poorly Drained
738,220,47,2024-08-09,1.83,32.5,0.171,15.0,58.5,42.0,12.167,1.79,20,5,75,B,Poorly Drained
739,399,2,2018-02-23,0.97,36.6,0.416,49.4,29.3,15.6,18.633,0.8,63,32,5,C,Poorly Drained
740,211,39,2022-04-17,0.4,41.2,0.569,56.3,32.6,38.0,38.733,1.87,49,44,7,D,Poorly Drained
741,73,29,2023-04-05,0.98,14.8,0.65,48.4,70.8,42.8,48.341,1.97,31,46,23,D,Well Drained
742,343,43,2024-11-02,0.74,57.5,0.609,20.1,44.9,40.8,1.607,1.12,10,38,52,C,Moderately Drained
743,221,23,2021-03-25,2.44,51.0,0.951,26.4,1.9,32.0,0.6,1.53,49,49,2,A,Poorly Drained
744,133,25,2023-09-27,2.64,51.3,0.728,42.3,51.3,34.1,44.977,1.1,24,54,22,A,Moderately Drained
745,397,54,2024-04-21,1.79,9.7,0.854,15.4,3.5,38.0,47.284,1.99,68,27,5,B,Well Drained
746,462,13,2022-04-26,1.89,22.4,0.447,23.1,73.2,29.0,28.355,1.61,71,24,5,D,Moderately Drained
747,477,40,2023-06-21,2.41,10.6,0.405,34.2,63.7,39.1,21.271,2.04,56,31,13,A,Moderately Drained
748,491,17,2024-05-20,0.68,58.2,0.489,78.2,52.9,18.3,36.515,1.96,26,36,38,D,Well Drained
749,473,11,2020-09-16,1.41,13.8,0.908,32.9,29.3,22.6,43.91,1.9,51,6,43,A,Poorly Drained
750,471,58,2019-04-07,0.95,54.7,0.35,42.0,50.3,23.5,5.357,1.13,68,29,3,C,Poorly Drained
751,128,44,2023-12-06,0.16,54.4,0.597,68.1,40.3,33.7,32.484,1.38,59,26,15,D,Well Drained
752,458,31,2022-07-14,2.17,20.7,0.133,59.7,7.9,39.1,3.919,1.27,80,15,5,A,Well Drained
753,111,24,2022-04-06,1.09,8.5,0.441,74.2,73.7,30.9,37.637,0.81,19,13,68,D,Poorly Drained
754,235,36,2021-04-09,1.14,22.9,0.596,64.6,38.5,39.3,2.325,1.37,12,25,63,B,Poorly Drained
755,165,26,2018-12-29,1.84,57.2,0.344,13.6,21.4,17.3,9.809,2.17,7,40,53,A,Well Drained
756,371,53,2019-09-26,2.17,41.1,0.885,63.7,60.0,17.6,3.582,0.94,59,27,14,D,Well Drained
757,400,48,2020-05-15,0.47,59.8,0.328,78.6,71.0,35.1,42.873,2.15,17,19,64,C,Well Drained
758,497,32,2024-04-21,0.47,37.5,0.414,62.3,72.7,38.5,49.366,1.33,56,33,11,A,Poorly Drained
759,71,21,2023-05-19,2.84,53.2,0.866,55.8,58.2,19.5,32.289,1.57,20,19,61,C,Poorly Drained
760,103,56,2022-04-19,0.11,39.8,0.723,68.0,5.8,22.5,4.315,1.83,75,20,5,C,Moderately Drained
761,324,43,2022-09-07,2.58,43.7,0.981,71.7,12.6,27.3,48.912,1.67,76,19,5,B,Poorly Drained
762,468,11,2018-04-01,1.58,11.6,0.739,58.0,32.8,17.2,25.536,1.96,34,18,48,A,Poorly Drained
763,371,53,2021-11-17,0.44,45.8,0.297,49.0,24.2,18.6,13.1,1.26,78,19,3,C,Poorly Drained
764,14,37,2024-01-23,2.19,22.8,0.672,68.6,33.9,42.6,19.078,2.03,79,16,5,B,Poorly Drained
765,364,17,2024-10-17,1.91,47.3,0.159,55.8,56.3,25.5,38.149,1.4,69,26,5,C,Moderately Drained
766,413,7,2023-11-13,2.7,35.7,0.305,64.8,24.9,34.2,41.991,0.83,30,55,15,B,Moderately Drained
767,49,36,2019-01-28,0.92,9.8,0.424,19.1,79.9,31.9,31.2,2.12,36,43,21,B,Moderately Drained
768,457,50,2021-04-06,0.25,30.0,0.701,60.1,37.0,42.3,24.569,1.23,11,28,61,B,Well Drained
769,242,17,2020-12-31,2.11,34.2,0.668,32.8,64.3,15.8,14.0,0.85,26,54,20,B,Moderately Drained
770,451,41,2024-09-10,1.1,13.4,0.809,21.2,41.7,39.8,46.106,1.49,12,35,53,C,Poorly Drained
771,354,36,2024-08-05,2.83,16.4,0.326,18.4,29.3,17.8,38.62,0.88,34,17,49,C,Moderately Drained
772,292,43,2019-03-21,2.81,45.9,0.136,70.2,46.9,16.1,8.376,0.88,44,13,43,B,Well Drained
773,26,28,2024-04-21,2.36,26.3,0.188,63.5,65.2,32.6,6.432,1.5,30,47,23,B,Poorly Drained
774,116,34,2018-04-20,1.79,37.1,0.188,33.0,70.8,34.3,46.054,2.15,38,32,30,C,Poorly Drained
775,197,62,2018-09-04,2.21,26.4,0.234,68.0,2.0,20.1,24.557,1.55,52,14,34,D,Well Drained
776,297,55,2024-05-13,1.57,33.5,0.74,75.5,19.9,38.7,26.113,1.2,23,22,55,D,Well Drained
777,362,55,2023-02-02,1.41,15.1,0.177,51.1,69.1,22.1,15.464,1.17,39,32,29,D,Moderately Drained
778,38,62,2021-05-19,0.37,32.8,0.428,42.7,31.1,28.6,24.331,1.87,47,33,20,C,Poorly Drained
779,326,3,2023-06-26,1.42,40.4,0.412,64.0,20.3,30.3,5.311,1.58,15,18,67,D,Well Drained
780,54,13,2020-09-25,0.21,39.9,0.662,39.6,16.8,37.7,5.949,2.06,53,21,26,B,Moderately Drained
781,143,27,2024-07-28,1.85,53.0,0.861,61.6,18.3,36.6,47.344,1.94,63,28,9,C,Poorly Drained
782,120,14,2018-11-05,1.89,35.0,0.463,27.5,75.5,27.6,19.506,1.17,28,48,24,A,Moderately Drained
783,71,21,2024-01-17,1.18,33.9,0.912,19.9,67.3,24.6,1.57,1.62,33,7,60,B,Poorly Drained
784,383,6,2020-08-22,0.44,21.2,0.52,45.7,53.5,36.4,49.186,1.73,76,19,5,C,Well Drained
785,331,24,2018-09-16,0.83,57.4,0.456,50.2,57.4,23.1,0.405,1.85,51,37,12,C,Moderately Drained
786,321,24,2019-08-25,2.94,13.2,0.202,45.4,74.1,31.0,46.969,1.74,6,57,37,B,Moderately Drained
787,494,56,2022-08-22,0.81,15.8,0.929,66.4,35.2,25.5,28.453,1.75,66,29,5,B,Moderately Drained
788,356,42,2021-02-26,1.93,41.3,0.575,48.8,52.8,20.7,21.609,0.9,47,22,31,A,Moderately Drained
789,393,48,2020-06-02,0.4,15.3,0.784,52.1,1.3,31.7,5.291,2.0,70,25,5,C,Well Drained
790,177,17,2024-09-09,2.75,35.2,0.984,71.3,37.5,35.9,42.041,1.0,27,9,64,D,Moderately Drained
791,263,37,2018-09-12,1.45,46.5,0.736,10.2,65.2,37.9,38.772,1.33,76,19,5,C,Poorly Drained
792,248,28,2022-09-17,2.3,21.2,0.371,48.2,61.0,23.2,17.738,1.41,24,27,49,C,Well Drained
793,464,31,2024-11-17,1.59,51.9,0.314,32.5,11.9,18.3,5.754,2.16,38,15,47,B,Moderately Drained
794,5,32,2019-02-09,2.45,6.9,0.915,35.4,33.1,23.2,28.792,2.19,71,26,3,D,Well Drained
795,340,31,2019-11-22,2.42,46.3,0.83,54.2,50.0,43.4,35.44,0.87,60,35,5,B,Poorly Drained
796,448,12,2018-06-07,0.69,29.6,0.661,63.2,18.8,27.8,45.249,1.05,62,26,12,A,Well Drained
797,93,29,2018-12-07,2.88,5.0,0.492,36.4,65.3,40.6,24.623,1.06,60,35,5,D,Moderately Drained
798,152,25,2022-08-06,0.92,35.6,0.921,46.4,26.9,43.9,19.705,1.93,77,18,5,C,Poorly Drained
799,212,16,2024-01-10,2.55,20.5,0.939,45.7,73.0,32.5,24.159,0.91,62,17,21,D,Moderately Drained
800,83,6,2020-02-22,1.36,9.4,0.588,77.5,38.4,21.5,19.21,2.08,77,18,5,C,Moderately Drained
801,465,39,2019-03-02,0.17,21.7,0.176,58.3,73.3,39.3,10.466,1.2,9,49,42,A,Well Drained
802,71,21,2018-05-19,0.26,31.7,0.617,42.5,71.6,27.0,48.67,1.22,51,27,22,A,Moderately Drained
803,136,46,2024-06-28,0.33,43.8,0.192,12.5,50.4,33.6,31.045,1.38,14,31,55,A,Moderately Drained
804,429,40,2020-04-10,0.87,28.8,0.252,42.4,35.3,38.8,17.212,1.7,40,29,31,A,Poorly Drained
805,92,15,2024-08-04,1.17,30.3,0.757,73.1,18.0,29.4,1.656,0.93,65,30,5,D,Moderately Drained
806,147,29,2023-10-20,2.1,56.5,0.922,52.9,50.0,18.4,35.99,1.59,56,9,35,A,Well Drained
807,469,21,2022-07-18,2.13,16.9,0.819,14.4,62.7,18.3,9.379,1.51,7,23,70,A,Poorly Drained
808,212,16,2022-05-15,2.06,50.5,0.928,59.0,6.1,28.8,2.043,1.28,62,33,5,A,Moderately Drained
809,39,4,2024-01-07,2.99,24.9,0.91,20.8,20.8,41.9,34.968,1.92,32,25,43,A,Moderately Drained
810,480,56,2020-02-25,2.04,35.6,0.86,42.4,62.2,43.9,32.58,1.3,21,16,63,D,Well Drained
811,404,11,2022-03-21,0.9,31.1,0.773,28.3,57.4,39.4,20.156,2.16,11,22,67,A,Moderately Drained
812,404,11,2018-08-04,0.3,53.9,0.864,29.5,79.1,28.1,2.414,1.41,18,45,37,D,Moderately Drained
813,352,17,2018-09-24,0.79,46.2,0.774,40.7,77.0,16.4,33.449,0.92,77,18,5,C,Well Drained
814,399,2,2019-08-05,1.5,19.6,0.371,26.8,8.2,37.4,31.851,1.89,45,7,48,B,Moderately Drained
815,71,21,2024-09-27,2.5,38.3,0.803,70.4,4.7,36.0,43.271,1.32,24,9,67,D,Well Drained
816,435,55,2020-11-25,0.73,6.5,0.362,24.2,6.8,17.7,35.846,1.73,67,28,5,A,Moderately Drained
817,26,28,2022-04-21,2.31,51.9,0.276,41.5,45.9,31.3,42.237,1.75,26,15,59,D,Poorly Drained
818,160,34,2018-06-01,1.88,37.0,0.279,51.9,33.0,26.0,40.719,1.48,16,59,25,B,Well Drained
819,85,33,2022-08-29,1.98,8.7,0.344,70.5,60.0,29.5,5.455,1.22,51,34,15,A,Poorly Drained
820,229,62,2022-11-11,0.14,52.8,0.684,73.3,36.5,39.6,11.8,0.98,13,37,50,D,Moderately Drained
821,416,37,2021-01-22,2.21,20.6,0.316,77.8,39.2,42.4,29.424,1.29,19,28,53,C,Well Drained
822,413,7,2023-09-09,1.58,27.0,0.657,16.4,18.1,15.8,31.27,1.71,46,30,24,D,Well Drained
823,426,27,2020-12-03,2.13,16.7,0.71,44.9,46.1,29.5,11.765,1.45,9,38,53,B,Well Drained
824,271,46,2024-12-28,2.85,46.9,0.226,64.7,74.2,31.3,6.466,1.69,17,37,46,A,Well Drained
825,228,36,2024-12-02,0.78,20.7,0.556,78.3,42.9,33.7,1.616,1.73,18,25,57,C,Poorly Drained
826,128,44,2024-07-04,0.22,43.0,0.437,62.0,10.7,19.3,22.366,1.09,62,28,10,B,Moderately Drained
827,68,40,2021-10-17,0.79,9.7,0.386,44.0,9.6,28.0,27.556,1.95,77,18,5,B,Poorly Drained
828,427,53,2020-10-05,1.14,31.0,0.239,53.1,48.3,32.8,37.683,0.87,75,20,5,C,Moderately Drained
829,34,25,2018-08-31,0.33,45.5,0.947,53.9,49.9,37.1,11.892,1.53,66,29,5,C,Moderately Drained
830,372,26,2023-09-21,2.23,35.4,0.498,48.5,39.4,27.3,1.989,2.13,64,22,14,D,Moderately Drained
831,385,6,2022-03-30,0.32,19.7,0.677,48.4,62.2,31.4,23.725,1.71,66,29,5,B,Moderately Drained
832,168,14,2024-11-10,0.66,58.8,0.183,30.9,34.4,31.4,26.553,1.7,31,35,34,B,Poorly Drained
833,272,61,2019-05-20,2.1,54.3,0.203,47.8,31.6,40.3,46.225,1.1,25,6,69,B,Moderately Drained
834,430,62,2021-08-18,1.72,46.0,0.737,29.6,47.5,19.2,11.203,1.03,26,51,23,D,Poorly Drained
835,186,38,2018-07-14,2.0,43.8,0.805,53.9,40.1,33.5,8.674,1.62,9,33,58,C,Well Drained
836,416,37,2021-02-25,2.8,46.2,0.102,13.4,57.7,23.2,2.127,1.0,30,14,56,A,Well Drained
837,202,36,2022-11-19,0.45,26.6,0.691,62.0,24.1,23.0,49.017,2.1,33,32,35,D,Moderately Drained
838,315,31,2020-03-26,0.23,59.1,0.123,38.2,65.0,38.3,33.826,1.09,30,38,32,D,Moderately Drained
839,304,49,2023-03-14,2.59,46.1,0.765,50.9,53.4,36.4,44.742,1.86,54,34,12,A,Well Drained
840,446,57,2022-05-25,1.76,10.2,0.589,66.4,24.0,38.8,39.1,1.24,16,7,77,A,Poorly Drained
841,143,27,2021-06-23,2.05,15.9,0.976,73.1,0.3,25.2,9.08,1.21,21,5,74,C,Moderately Drained
842,56,45,2020-07-01,2.66,33.6,0.591,73.2,73.9,28.0,19.409,2.03,21,10,69,C,Moderately Drained
843,92,15,2020-07-08,1.03,45.9,0.868,76.2,50.9,39.4,46.153,1.73,25,17,58,D,Poorly Drained
844,359,40,2023-08-10,0.37,24.1,0.859,17.5,44.1,43.6,25.82,1.61,33,20,47,B,Well Drained
845,260,51,2024-12-16,1.15,24.4,0.164,62.5,33.1,37.7,3.333,1.56,48,37,15,B,Well Drained
846,418,51,2018-06-20,2.2,18.8,0.48,16.5,75.0,33.5,33.287,1.26,80,15,5,C,Moderately Drained
847,279,26,2020-10-05,2.99,43.1,0.524,56.8,70.1,39.6,16.052,0.9,22,41,37,C,Well Drained
848,231,52,2020-06-28,1.88,57.2,0.2,26.6,60.9,20.3,1.906,1.11,31,42,27,D,Poorly Drained
849,436,18,2021-03-20,1.71,11.0,0.503,37.1,48.3,30.8,36.528,1.05,21,51,28,D,Well Drained
850,141,24,2019-03-05,0.98,7.7,0.384,24.6,11.0,22.6,40.961,2.18,38,39,23,D,Poorly Drained
851,484,10,2023-05-23,2.38,54.6,0.413,51.0,76.6,36.1,30.473,2.0,39,32,29,D,Moderately Drained
852,209,48,2021-11-05,2.58,25.8,0.27,21.7,22.7,26.5,12.689,1.94,63,29,8,D,Moderately Drained
853,115,9,2019-12-12,0.95,38.2,0.367,25.8,76.6,15.5,3.424,1.64,22,59,19,A,Well Drained
854,302,59,2020-09-16,2.07,39.9,0.864,54.9,50.8,25.8,36.257,1.06,35,41,24,A,Poorly Drained
855,250,11,2021-02-28,1.25,11.3,0.977,41.5,42.2,30.0,41.98,1.02,14,13,73,D,Well Drained
856,217,47,2018-09-29,1.25,17.5,0.552,57.3,11.8,35.9,37.595,1.22,50,43,7,D,Poorly Drained
857,307,27,2024-07-16,1.06,24.6,0.306,22.7,47.9,31.9,49.892,1.05,10,12,78,D,Moderately Drained
858,135,22,2020-06-22,2.1,49.9,0.167,78.0,36.2,39.1,49.401,1.27,18,6,76,B,Moderately Drained
859,383,6,2020-01-06,1.68,12.9,0.883,12.3,60.6,19.7,22.117,1.19,59,32,9,C,Poorly Drained
860,339,14,2024-11-07,1.82,45.9,0.768,10.1,11.0,42.5,49.843,2.08,8,40,52,C,Well Drained
861,353,3,2021-06-17,2.48,21.9,0.687,12.0,62.0,44.7,48.346,2.01,8,5,87,A,Poorly Drained
862,48,10,2021-01-06,2.77,49.9,0.658,27.7,33.1,30.0,16.452,1.07,26,41,33,D,Poorly Drained
863,331,24,2023-12-17,1.36,41.1,0.204,63.1,19.2,39.9,33.837,1.52,7,57,36,B,Well Drained
864,340,31,2018-06-16,0.43,36.1,0.758,56.2,38.3,43.6,24.629,1.6,13,50,37,D,Moderately Drained
865,51,20,2021-12-28,1.36,6.2,0.146,45.7,32.8,36.9,19.853,1.5,61,16,23,B,Well Drained
866,337,59,2024-02-10,2.57,41.9,0.547,48.1,66.8,38.9,49.291,1.29,18,14,68,B,Poorly Drained
867,343,43,2023-02-20,2.76,41.0,0.976,77.8,32.6,35.1,32.072,0.82,17,59,24,D,Well Drained
868,223,44,2022-04-30,2.74,48.6,0.855,36.1,14.4,42.0,45.193,1.49,75,13,12,D,Well Drained
869,247,49,2024-07-10,1.76,56.2,0.661,74.5,58.5,19.5,24.847,1.18,46,48,6,B,Poorly Drained
870,161,24,2024-06-06,1.2,40.1,0.213,62.8,25.3,19.0,4.935,1.32,68,12,20,A,Poorly Drained
871,238,31,2018-03-31,1.59,40.8,0.848,65.1,48.1,34.6,1.947,1.11,8,8,84,B,Moderately Drained
872,248,28,2021-10-09,2.42,35.2,0.959,13.2,6.2,34.9,10.903,1.24,73,21,6,B,Moderately Drained
873,216,25,2020-01-31,0.15,53.4,0.906,10.5,72.0,23.6,23.516,1.45,32,7,61,C,Well Drained
874,334,48,2021-10-02,0.85,20.9,0.504,11.7,49.5,45.0,17.979,0.84,62,8,30,D,Moderately Drained
875,90,62,2021-04-26,1.18,13.3,0.366,78.7,72.3,15.9,24.537,1.07,44,52,4,D,Moderately Drained
876,130,31,2021-04-16,1.8,42.6,0.492,69.4,53.7,38.7,18.229,2.17,11,56,33,D,Moderately Drained
877,131,9,2024-03-28,2.48,40.8,0.592,19.3,7.6,33.6,14.943,1.43,63,12,25,B,Poorly Drained
878,69,58,2022-11-29,0.56,45.9,0.852,19.5,66.6,29.0,20.656,2.12,42,5,53,A,Poorly Drained
879,137,29,2024-07-25,1.88,21.0,0.215,79.1,72.9,35.4,43.984,1.35,35,41,24,C,Poorly Drained
880,347,36,2023-09-13,0.16,49.0,0.738,69.9,72.2,42.5,26.749,1.3,36,26,38,D,Well Drained
881,2,16,2022-03-18,2.1,21.8,0.939,17.3,54.3,41.8,5.699,0.87,64,20,16,B,Moderately Drained
882,323,27,2019-05-22,0.72,13.2,0.806,38.5,58.7,37.4,1.292,1.73,14,8,78,C,Well Drained
883,377,24,2024-09-30,0.83,48.7,0.287,52.8,48.1,40.6,18.927,2.0,66,34,0,B,Moderately Drained
884,188,26,2020-05-17,1.49,50.8,0.261,37.4,15.9,34.2,10.144,1.92,80,15,5,A,Moderately Drained
885,269,36,2018-10-20,2.62,36.2,0.781,47.6,61.7,22.0,46.209,1.67,68,27,5,D,Well Drained
886,312,23,2022-02-16,0.31,47.5,0.383,45.2,32.4,28.3,24.018,1.84,52,13,35,D,Moderately Drained
887,297,55,2019-07-03,2.32,50.3,0.811,58.7,55.0,34.5,25.836,1.14,15,15,70,D,Well Drained
888,31,57,2018-06-17,2.12,45.1,0.251,32.9,76.4,19.3,45.275,1.81,49,25,26,D,Moderately Drained
889,204,25,2018-07-22,1.46,41.6,0.554,24.9,33.1,26.7,23.114,1.32,44,41,15,C,Moderately Drained
890,34,25,2023-03-15,0.23,43.6,0.325,60.0,40.6,19.3,13.124,1.13,73,22,5,D,Moderately Drained
891,260,51,2018-11-02,0.9,5.2,0.75,20.5,28.5,20.9,43.373,0.81,39,30,31,B,Well Drained
892,480,56,2022-05-09,1.15,50.6,0.85,37.6,57.8,40.3,32.296,1.98,17,43,40,D,Moderately Drained
893,167,44,2024-01-29,2.25,13.2,0.57,31.5,31.2,28.3,37.237,2.13,66,24,10,A,Well Drained
894,491,17,2021-05-27,1.61,51.6,0.732,21.2,28.2,36.2,48.982,0.82,49,6,45,A,Poorly Drained
895,156,3,2019-05-12,0.34,44.4,0.799,31.9,55.5,19.8,8.345,2.19,44,16,40,D,Poorly Drained
896,128,44,2020-05-18,1.83,11.7,0.316,69.0,3.6,18.8,25.514,0.89,37,45,18,C,Moderately Drained
897,165,26,2020-12-04,1.87,30.5,0.366,73.7,53.7,20.5,11.337,1.5,7,16,77,A,Poorly Drained
898,237,13,2019-01-12,2.65,35.8,0.512,55.6,1.2,33.9,6.76,1.28,14,44,42,C,Poorly Drained
899,334,48,2021-12-10,0.56,57.0,0.614,60.9,7.5,37.3,12.086,0.93,78,17,5,B,Poorly Drained
900,139,3,2019-09-14,2.67,32.5,0.826,16.7,10.1,20.0,34.873,1.33,54,16,30,D,Well Drained
901,103,56,2019-07-30,1.87,23.9,0.851,10.3,3.9,26.4,7.093,2.04,6,38,56,C,Moderately Drained
902,344,53,2024-09-14,2.38,13.2,0.567,73.5,69.1,41.9,46.632,1.07,29,42,29,D,Well Drained
903,34,25,2021-11-23,0.66,25.3,0.415,18.1,73.9,39.8,32.241,1.02,39,23,38,B,Well Drained
904,356,42,2023-08-13,0.5,38.2,0.642,22.5,55.4,36.3,35.141,1.63,25,19,56,B,Moderately Drained
905,289,31,2020-07-09,2.9,5.7,0.939,63.8,34.4,44.9,48.22,1.68,78,17,5,C,Moderately Drained
906,164,2,2018-07-13,1.75,17.2,0.541,31.1,52.5,42.6,46.159,1.5,72,23,5,C,Well Drained
907,96,6,2020-03-26,2.0,22.1,0.205,33.6,17.9,20.3,41.953,1.61,27,30,43,A,Poorly Drained
908,425,4,2019-02-22,2.22,13.9,0.135,15.0,60.6,28.5,25.962,1.63,34,46,20,B,Poorly Drained
909,275,43,2019-05-10,2.05,55.7,0.454,64.7,64.4,22.4,17.747,1.98,8,15,77,A,Well Drained
910,340,31,2018-11-15,1.22,19.9,0.733,19.9,17.8,31.7,32.683,1.94,22,50,28,A,Well Drained
911,220,47,2024-12-05,2.64,30.8,0.865,17.8,78.7,22.3,4.82,1.57,28,53,19,A,Well Drained
912,315,31,2022-10-19,1.65,15.4,0.634,58.8,34.4,40.8,32.255,2.09,15,13,72,A,Moderately Drained
913,332,54,2024-06-12,2.62,27.5,0.206,22.7,41.6,15.3,27.218,1.86,37,54,9,C,Moderately Drained
914,43,55,2020-11-16,1.3,28.7,0.785,74.7,3.6,35.5,41.421,2.11,23,17,60,D,Well Drained
915,376,55,2020-06-10,0.26,59.1,0.242,24.1,62.9,23.5,19.625,1.23,75,11,14,B,Moderately Drained
916,363,8,2022-05-14,0.8,38.4,0.19,61.3,12.1,22.3,34.3,1.58,65,30,5,D,Moderately Drained
917,483,39,2018-04-24,2.03,57.1,0.818,58.3,28.9,31.5,21.365,2.0,28,38,34,C,Poorly Drained
918,41,34,2022-09-15,2.3,34.6,0.417,64.8,16.3,31.4,19.783,1.51,12,20,68,A,Poorly Drained
919,39,4,2022-05-11,1.99,48.6,0.743,13.9,25.8,16.4,3.337,1.4,56,37,7,C,Well Drained
920,336,47,2020-05-01,1.01,36.5,0.284,16.7,4.6,22.2,46.218,1.16,70,7,23,B,Well Drained
921,227,37,2020-08-07,0.97,49.6,0.83,46.3,59.0,32.8,1.111,0.81,70,25,5,D,Poorly Drained
922,65,27,2023-02-18,0.81,19.9,0.715,70.5,1.1,36.0,31.077,0.89,76,19,5,D,Poorly Drained
923,354,36,2022-10-14,1.68,6.0,0.935,34.1,64.6,32.3,49.025,1.81,65,30,5,D,Well Drained
924,103,56,2020-04-02,2.3,25.1,0.597,20.9,64.7,18.5,23.991,1.43,14,22,64,D,Poorly Drained
925,331,24,2020-12-13,0.36,46.5,0.11,64.9,21.0,37.5,43.9,1.02,26,54,20,A,Poorly Drained
926,298,41,2023-04-16,1.2,19.7,0.121,33.7,21.5,17.8,35.346,1.19,68,10,22,A,Well Drained
927,402,22,2020-04-22,1.22,47.4,0.856,55.0,8.9,20.5,38.455,2.19,45,13,42,B,Well Drained
928,188,26,2024-12-18,1.93,57.8,0.226,58.7,22.5,32.0,0.881,0.94,69,26,5,C,Well Drained
929,218,28,2023-01-23,2.79,43.3,0.446,18.3,69.4,43.4,15.064,1.07,58,37,5,A,Poorly Drained
930,180,62,2018-02-03,0.86,38.6,0.794,22.6,27.3,15.1,41.567,0.93,48,46,6,D,Poorly Drained
931,245,60,2023-01-31,0.67,19.4,0.361,49.3,1.8,27.1,13.74,1.41,72,23,5,B,Poorly Drained
932,164,2,2019-08-19,0.39,39.2,0.981,67.7,34.2,26.9,2.798,1.02,28,39,33,B,Poorly Drained
933,359,40,2018-03-14,2.04,56.5,0.727,63.0,51.4,36.8,3.774,1.44,44,48,8,C,Poorly Drained
934,322,11,2018-08-16,0.26,8.4,0.59,62.0,48.3,43.5,15.055,1.17,12,57,31,D,Well Drained
935,51,20,2022-03-05,0.35,49.4,0.343,73.0,44.1,30.3,35.509,1.96,19,24,57,A,Moderately Drained
936,447,12,2020-11-06,1.25,41.2,0.387,40.6,14.5,20.5,23.322,1.31,24,28,48,D,Moderately Drained
937,255,6,2021-03-20,0.95,47.5,0.679,17.1,14.2,29.8,4.981,2.16,14,39,47,B,Well Drained
938,191,18,2020-06-27,0.11,19.3,0.431,11.7,70.2,34.2,16.395,1.19,51,36,13,A,Poorly Drained
939,283,10,2021-08-16,0.65,42.2,0.964,19.9,58.1,15.9,33.964,1.27,63,23,14,D,Moderately Drained
940,444,1,2020-08-13,1.01,57.2,0.539,69.4,40.6,16.6,3.582,1.53,22,43,35,A,Well Drained
941,359,40,2024-03-17,1.39,52.8,0.815,70.7,48.0,30.5,20.01,2.16,6,44,50,A,Moderately Drained
942,408,59,2022-06-28,1.89,24.6,0.472,69.1,14.0,27.8,16.491,0.95,37,43,20,A,Poorly Drained
943,496,32,2018-02-28,1.12,52.8,0.483,67.2,51.8,38.8,48.028,2.07,34,15,51,A,Moderately Drained
944,414,36,2019-04-24,2.64,54.9,0.937,63.9,24.3,29.0,8.145,0.85,27,58,15,B,Moderately Drained
945,358,52,2018-02-13,2.47,23.5,0.887,64.0,18.9,15.1,15.449,0.88,21,16,63,A,Poorly Drained
946,218,28,2018-12-05,2.06,14.3,0.837,22.4,52.7,44.3,32.885,2.09,52,36,12,A,Well Drained
947,44,60,2021-04-30,1.84,26.2,0.226,52.3,15.9,40.8,19.404,1.89,79,16,5,C,Poorly Drained
948,182,2,2020-11-16,0.47,53.1,0.261,36.9,17.1,22.1,29.495,1.22,42,45,13,B,Moderately Drained
949,87,37,2024-09-26,0.82,55.1,0.34,49.0,53.9,40.8,39.462,1.45,54,15,31,B,Well Drained
950,319,12,2019-06-23,0.24,17.8,0.741,12.7,75.0,36.0,44.322,1.44,68,27,5,A,Poorly Drained
951,490,11,2022-01-06,2.23,56.6,0.579,36.6,14.4,17.9,46.069,1.89,42,48,10,A,Well Drained
952,182,2,2020-09-14,2.89,43.4,0.858,49.0,27.7,15.8,44.469,1.76,12,10,78,B,Moderately Drained
953,220,47,2020-01-01,1.28,20.0,0.847,19.1,74.0,44.1,42.775,1.27,12,11,77,D,Poorly Drained
954,483,39,2024-11-25,1.12,13.4,0.236,23.1,68.9,21.2,29.417,1.25,75,18,7,C,Poorly Drained
955,273,23,2021-07-27,1.18,21.6,0.41,69.7,40.7,15.7,38.101,0.99,42,36,22,C,Well Drained
956,46,15,2020-05-06,1.36,31.5,0.566,56.8,35.7,16.5,27.142,1.44,73,26,1,D,Poorly Drained
957,155,34,2022-08-10,1.32,31.5,0.665,39.9,26.5,25.6,45.141,1.01,34,60,6,D,Well Drained
958,127,21,2021-07-12,2.05,5.3,0.714,14.8,26.1,28.5,9.392,1.88,27,33,40,A,Moderately Drained
959,378,36,2022-02-13,1.79,46.2,0.123,34.0,57.4,44.8,48.676,2.19,74,22,4,A,Well Drained
960,110,13,2020-11-25,1.64,35.9,0.576,71.3,77.5,31.0,23.832,1.85,70,25,5,D,Poorly Drained
961,180,62,2020-03-25,0.81,32.7,0.615,25.5,65.3,44.1,35.318,1.76,39,37,24,B,Poorly Drained
